,Well,Fluor,Target,Content,Sample,Biological Set Name,Cq,Cq Mean,Cq Std. Dev,Starting Quantity (SQ),Log Starting Quantity,SQ Mean,SQ Std. Dev,Set Point,Well Note
,C11,SYBR,mCherry,Unkn-11,16-49,,19.8952903180772,20.0428803933432,0.128607983289474,55273.9271022789,4.7425203214347,50054.9705902677,4543.74260387456,67,
,D01,SYBR,mCherry,Unkn-13,16-50,,29.2833175669807,29.6031116037101,0.411949976092662,84.9270945526843,1.92904626665723,69.8755719919843,18.3606103605794,67,
,D12,SYBR,mCherry,Unkn-24,16-29,,33.1939080706256,33.6538054619081,0.398683018998282,5.71598822710879,0.757091325628563,4.2728557621682,1.25055533940085,67,
,E01,SYBR,mCherry,Unkn-13,16-50,,29.4580469632438,29.6031116037101,0.411949976092662,75.2804241644666,1.87668205744056,69.8755719919843,18.3606103605794,67,
,E12,SYBR,mCherry,Unkn-24,16-29,,33.9016130980618,33.6538054619081,0.398683018998282,3.50752683576997,0.545001002460834,4.2728557621682,1.25055533940085,67,
,F01,SYBR,mCherry,Unkn-13,16-50,,30.0679702809058,29.6031116037101,0.411949976092662,49.4191972588019,1.69389568665683,69.8755719919843,18.3606103605794,67,
,F12,SYBR,mCherry,Unkn-24,16-29,,33.865895217037,33.6538054619081,0.398683018998282,3.59505222362583,0.55570520355556,4.2728557621682,1.25055533940085,67,
,G01,SYBR,mCherry,Std-01,,,6.63754810031711,7.34008926164733,0.993543238478545,155000000,8.19033169817029,155000000,0,67,
,G02,SYBR,mCherry,Std-02,,,12.3761639671472,12.9121105978797,0.757942993890034,15500000,7.19033169817029,15500000,0,67,
,G03,SYBR,mCherry,Std-03,,,14.9775979022884,15.2533324868801,0.389947589144888,1550000,6.19033169817029,1550000,0,67,
,G04,SYBR,mCherry,Std-04,,,18.324718123346,18.4473970972786,0.173494268753555,155000,5.19033169817029,155000,0,67,
,G05,SYBR,mCherry,Std-05,,,21.6294873605248,21.5755807084953,0.0762355184023267,15500,4.19033169817029,15500,0,67,
,G06,SYBR,mCherry,Std-06,,,24.91428173407,25.0332011085818,0.168177392263429,1550,3.19033169817029,1550,0,67,
,G07,SYBR,mCherry,Std-07,,,27.7416176614338,28.0954599009901,0.500408494120902,155,2.19033169817029,155,0,67,
,G08,SYBR,mCherry,Std-08,,,32.0235550053632,31.8982993778342,0.17713820721494,15.5,1.19033169817029,15.5,0,67,
,G09,SYBR,mCherry,Unkn-25,NTC,,33.5947571254454,33.9937337757756,0.896550009967042,4.33472838761417,0.636961889942342,3.78227807102937,2.23471313184467,67,
,G10,SYBR,mCherry,Unkn-25,NTC,,35.0128396131111,33.9937337757756,0.896550009967042,1.62922231178476,0.211980349007044,3.78227807102937,2.23471313184467,67,
,G11,SYBR,mCherry,Unkn-25,NTC,,32.9690481002904,33.9937337757756,0.896550009967042,6.67542682093734,0.82447903933274,3.78227807102937,2.23471313184467,67,
,G12,SYBR,mCherry,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,67,
,H01,SYBR,mCherry,Std-01,,,8.04263042297755,7.34008926164733,0.993543238478545,155000000,8.19033169817029,155000000,0,67,
,H02,SYBR,mCherry,Std-02,,,13.4480572286122,12.9121105978797,0.757942993890034,15500000,7.19033169817029,15500000,0,67,
,H03,SYBR,mCherry,Std-03,,,15.5290670714718,15.2533324868801,0.389947589144888,1550000,6.19033169817029,1550000,0,67,
,H04,SYBR,mCherry,Std-04,,,18.5700760712113,18.4473970972786,0.173494268753555,155000,5.19033169817029,155000,0,67,
,H05,SYBR,mCherry,Std-05,,,21.5216740564657,21.5755807084953,0.0762355184023267,15500,4.19033169817029,15500,0,67,
,H06,SYBR,mCherry,Std-06,,,25.1521204830935,25.0332011085818,0.168177392263429,1550,3.19033169817029,1550,0,67,
,H07,SYBR,mCherry,Std-07,,,28.4493021405463,28.0954599009901,0.500408494120902,155,2.19033169817029,155,0,67,
,H08,SYBR,mCherry,Std-08,,,31.7730437503053,31.8982993778342,0.17713820721494,15.5,1.19033169817029,15.5,0,67,
,H09,SYBR,mCherry,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,67,
,H10,SYBR,mCherry,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,67,
,H11,SYBR,mCherry,Unkn-25,NTC,,34.3982902642556,33.9937337757756,0.896550009967042,2.4897347637812,0.396153083335999,3.78227807102937,2.23471313184467,67,
,H12,SYBR,mCherry,Unkn-25,NTC,,NaN,0,0,NaN,NaN,0,0,67,
