"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000269535",0.498003321844055,0,7.06685095947739,0,1,1
"ENSG00000269540",1.24701720649562,-3.21161799441228,6.84257472976463,-0.469358117558002,0.638813680044075,1
"CLIC4P2_ENSG00000269546",0.276161822466088,0,7.06685095988925,0,1,1
"TMEM185A_ENSG00000269556",533.077329584251,0.0759457949462483,0.365518446173845,0.20777554660026,0.835404226916868,1
"ENSG00000269559",10.3081405213727,-0.117112116712586,2.17300458358104,-0.0538940955750719,0.957019540879392,1
"ENSG00000269560",0.370417235105378,4.25815470802921,6.81704826616723,0.624633205131066,0.532211821206931,1
"ENSG00000269570",2.46797517529129,0.645873726840522,4.2418591320653,0.152261946173129,0.878980337467948,1
"ENSG00000269583",0.153119139251288,0,7.06685095989143,0,1,1
"TDGF1P7_ENSG00000269584",0.84044144277786,-3.21155811470269,6.84257788472216,-0.469349150102235,0.638820088793975,1
"ENSG00000269600",0.800765213644832,-4.21132570842755,6.80447488678965,-0.618905320174449,0.535978733501584,1
"C10orf95-AS1_ENSG00000269609",614.099567926641,-0.231419086327876,0.348680452366979,-0.663699627429393,0.50688257788087,1
"ENSG00000269621",0.733734969137127,-2.21168466011877,6.91815291446629,-0.319692942243876,0.749201110511543,1
"RPL12P41_ENSG00000269637",0.617265460508831,2.67312528936601,6.91805672933574,0.386398289859452,0.699201716465603,1
"ENSG00000269646",0.126936247592703,0,7.06685095989143,0,1,1
"ENSG00000269653",0.49388964680717,4.67317360160402,6.80431655748834,0.686795442587259,0.492211642112393,1
"NOP53-AS1_ENSG00000269656",0.128424177251856,0,7.06685095989143,0,1,1
"ENSG00000269680",1.61235439938499,1.23072964848821,5.19320580228527,0.236988422054567,0.812665772302301,1
"ENSG00000269688",0.708165527405963,-0.768934834730872,6.68878556137054,-0.11495881093448,0.908477769644068,1
"ENSG00000269694",0.363809748326012,0,7.06685095975154,0,1,1
"ZNF470-DT_ENSG00000269696",3.86097742424189,-2.22852428359727,3.52038402350613,-0.633034427129847,0.52671116136354,1
"ENSG00000269707",1.4604078799561,0.230797332595981,5.85497293730102,0.0394190263674169,0.968556310850276,1
"NBPF9_ENSG00000269713",758.934740974131,-0.0563369430694291,0.330541330985543,-0.170438422636754,0.864665357275218,1
"CCDC194_ENSG00000269720",0.758153649665305,2.6731430188781,6.91805672934081,0.386400852647071,0.699199818747981,1
"ENSG00000269737",11.6445251339351,-0.161498499243913,2.09471313909475,-0.0770981459130517,0.938545467959112,1
"SLC25A53_ENSG00000269743",134.179999496671,0.14267010916655,0.670915515242959,0.212649887989079,0.831600056270207,1
"ENSG00000269749",0.249978930807502,0,7.06685095988926,0,1,1
"ENSG00000269752",0.36231430435421,0,7.06685095998404,0,1,1
"ENSG00000269755",1.10370110904706,3.67311168441428,6.84244043484829,0.536813103364008,0.591396719571699,1
"ENSG00000269761",1.12617326601258,0,7.06685095920284,0,1,1
"EXOSC3P2_ENSG00000269763",0.10521854398158,-2.21155004438971,6.91816694320699,-0.319672835672352,0.749216354066314,1
"ENSG00000269794",0.225602076537186,-2.21160595082208,6.91816111679703,-0.319681186009441,0.749210023347036,1
"PLEKHA3P1_ENSG00000269800",0.520447495210479,3.67309596169068,6.84244043450527,0.536810805566955,0.591398306937591,1
"ENSG00000269815",1.44091159791348,-1.35393589993779,6.29589920377124,-0.215050440948416,0.829727992238685,1
"KCNQ1OT1_ENSG00000269821",64.8975957268624,-0.0322302947102757,0.972397875273909,-0.0331451718785347,0.973558820572193,1
"ENSG00000269825",15.6171463307725,0.430123943090424,1.77599494380266,0.242187594391158,0.808634807204151,1
"ENSG00000269826",0.620341394170611,0,7.06685095933942,0,1,1
"ZNF528-AS1_ENSG00000269834",12.8238146240567,-0.283773519130036,2.18824954932866,-0.129680602112814,0.896819130228122,1
"IPO5P1_ENSG00000269837",309.941025906571,-0.326416760321419,0.45638406033271,-0.715223840384471,0.474470739945657,1
"ENSG00000269843",0.918990117753618,-3.2115581147232,6.84257788472108,-0.469349150105306,0.63882008879178,1
"CCNYL6_ENSG00000269845",4.2466940332659,-2.3541079534084,3.47676182280521,-0.677097849489443,0.498343873272398,1
"ENSG00000269846",14.2826447762167,1.07879152647893,1.94236797752771,0.555400181098555,0.578620968752154,1
"RNF225_ENSG00000269855",0.998209496688161,-3.2115575961258,6.84257791191623,-0.469349072450155,0.638820144289517,1
"EGLN2_ENSG00000269858",284.924753106306,-0.322976913100574,0.484236721878598,-0.666981454540629,0.504783979481725,1
"ZNF628-DT_ENSG00000269859",0.240767065111212,0,7.0668509597537,0,1,1
"ENSG00000269867",15.239160309526,0.304808353341476,1.82090741106803,0.167393658507158,0.867060314557121,1
"ENSG00000269883",15.8854870039389,0.761320157560846,1.78284036515953,0.427026542835046,0.669359994986648,1
"ENSG00000269886",0.484193280881618,0,7.06685095970563,0,1,1
"ENSG00000269887",1.70300374306292,-2.35388799994546,5.45323149660468,-0.431650114507525,0.66599572930705,1
"ENSG00000269888",2.27129739451761,2.81566573585175,4.823567631492,0.583730954132144,0.559401338112538,1
"ENSG00000269889",0.54391685914112,-4.21125230079771,6.80447683197001,-0.618894355112159,0.535985957468276,1
"ARHGAP19-SLIT1_ENSG00000269891",5.43891774051333,-2.57650135351452,3.27397891366713,-0.786963331608211,0.431303331803688,1
"ENSG00000269892",1.28573250031772,-3.21161799441915,6.84257472976426,-0.469358117559031,0.63881368004334,1
"SNHG8_ENSG00000269893",1559.87641072067,0.0826204923981295,0.265174313651061,0.311570495877095,0.755366959676293,1
"ENSG00000269894",2.05475504878926,0.645908384884421,4.89024975891336,0.132080858182578,0.894920336212454,1
"ENSG00000269896",78.8402284858559,0.666016079031777,0.853589322159553,0.780253526774185,0.43524166151746,1
"COMMD3-BMI1_ENSG00000269897",2.58412086124124,-0.184006132031378,4.70228045828001,-0.0391312542209964,0.968785742780307,1
"ENSG00000269901",0.120383532555606,0,7.06685095989144,0,1,1
"ENSG00000269902",2.16163239049885,0.230778648766968,4.6125517969958,0.0500327495329757,0.96009629064042,1
"ENSG00000269903",2.94785250623644,0.64584548732602,4.04855738531097,0.159524844496285,0.873255385870846,1
"MAP2K4P1_ENSG00000269904",2.08798614050264,-3.21175016093262,5.57845063808449,-0.575742328704276,0.564789359907791,1
"ENSG00000269906",23.3359276011532,0.600036247726227,1.49528381787608,0.401285856606492,0.68820967537587,1
"PTMAP11_ENSG00000269907",0.123472411701793,2.67326199611734,6.91805673013124,0.38641805067514,0.699187083835383,1
"ENSG00000269910",12.7228202819697,1.07877677431932,2.07512650811153,0.519860726612306,0.603160650074442,1
"FAM226B_ENSG00000269911",0.281543316503145,0,7.066850959616,0,1,1
"ENSG00000269915",0.128424177251856,0,7.06685095989143,0,1,1
"ENSG00000269918",72.7803218841507,0.0404709762584325,0.885543071797903,0.0457018721588155,0.963547871603396,1
"ENSG00000269921",8.56262740476305,-0.769182842979846,2.379192575778,-0.323295747814075,0.746471273997405,1
"ENSG00000269924",0.469458020794584,0.230949765762032,6.76608218091425,0.0341334556079579,0.972770730303843,1
"ENSG00000269925",1.83565023734357,0.815938835044792,5.52436973659252,0.147698085745447,0.882581042421812,1
"MIRLET7A1HG_ENSG00000269929",70.4989778355688,-0.537870844647853,0.996286928720211,-0.539875440641161,0.589282935938516,1
"ENSG00000269930",14.4439988738554,0.493837597786163,1.87101635456958,0.263940823702617,0.791825517922229,1
"ENSG00000269934",33.7498426459592,1.91529204349798,1.30139398525711,1.47172344823738,0.141095572952161,1
"ENSG00000269935",7.7294229055658,0.382811607582377,2.45097736965069,0.156187328501093,0.875885364549167,1
"ENSG00000269937",53.4826407971242,0.201054262146129,1.07384980580025,0.187227544355051,0.851482229407582,1
"ENSG00000269938",1.04189841985085,0,7.06685095888036,0,1,1
"ENSG00000269940",26.7748260672557,0.364070853265366,1.42352144332559,0.255753683917001,0.798141039524465,1
"ENSG00000269947",19.0562136872802,0.423443255622469,1.67598712266882,0.252653048400624,0.80053633283862,1
"ENSG00000269949",0.499957861615005,0,7.06685095961484,0,1,1
"ENSG00000269951",23.6180639223823,-0.184227753994758,1.53265701870966,-0.120201553084498,0.904323487513933,1
"ENSG00000269952",0.374643929970142,0,7.06685095975281,0,1,1
"ENSG00000269954",4.11730118896872,-1.09108532593836,3.46181055000143,-0.315177653479019,0.752626771494779,1
"FMC1-LUC7L2_ENSG00000269955",5.66319993260802,2.93118116170542,2.910975359026,1.00694124827157,0.3139630083967,1
