"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000260577",1.13587143577624,-2.69624549557781,6.91814922420262,-0.389735087838985,0.69673244776496,1
"ENSG00000260581",0.233642721233436,2.18878269132773,6.91805557346348,0.316386977248858,0.751708800336976,1
"TPST2P1_ENSG00000260582",0.128424177251856,2.18884368763824,6.91805557389042,0.316395794202521,0.751702108868765,1
"ENSG00000260583",6.14165578790658,0.161289099811704,2.82685396410006,0.0570560424627562,0.954500552379536,1
"ENSG00000260588",22.0931929660251,-0.6370498883966,1.55729453513224,-0.409074760120767,0.68248479824222,1
"STAM-AS1_ENSG00000260589",31.5689222882095,-0.588150782602634,1.33299952521711,-0.441223549953509,0.659051165805201,1
"ENSG00000260592",0.813658953788795,3.18860164324395,6.84243987628994,0.46600360410808,0.641212920774019,1
"ENSG00000260597",26.885684060399,0.646726205931581,1.44102937832706,0.448794601732817,0.653579833287669,1
"ENSG00000260604",0.857699395133182,0,7.06685095926952,0,1,1
"ENSG00000260613",6.98413250264874,2.24874548086883,2.63139171945982,0.854584083486611,0.392781442146517,1
"RPL23AP97_ENSG00000260615",2.31290406570099,3.18864917034449,4.75674717600323,0.67034236892609,0.502639563841395,1
"ENSG00000260618",0.732747469577517,-0.253556359449473,6.76608316219139,-0.0374746146879092,0.970106580469927,1
"ENSG00000260619",2.04497295332229,0.74621073143409,5.09814524897037,0.14636906070591,0.883630050216485,1
"ENSG00000260625",12.9050895599627,-1.57565275807408,2.11506709615132,-0.74496585046461,0.456292364567897,1
"SNAI3-AS1_ENSG00000260630",108.55214732782,-0.0414326073418514,0.741219386597457,-0.0558979002587162,0.955423143567259,1
"ENSG00000260633",1.76864343139889,-1.2536015936793,5.43473407165977,-0.230664753261138,0.81757525795235,1
"ENSG00000260634",2.42499203337878,4.18864058100334,4.62367566200542,0.905911419224984,0.364982739682669,1
"ENSG00000260641",4.42753935285943,1.33119772805484,3.24781322262951,0.409875087267817,0.681897581290002,1
"ENSG00000260643",39.5034165470251,0.276779198504034,1.18666003288428,0.23324220150172,0.815573337325717,1
"ENSG00000260645",10.0085073426404,2.205651372389,2.42977386259354,0.907759938628481,0.364005068477003,1
"ENSG00000260646",0.10521854398158,0,7.06685095989142,0,1,1
"ENSG00000260647",1.30332498222991,-1.83839910572626,6.09384761592865,-0.30168117445551,0.762895120645938,1
"ENSG00000260648",1.63387683514128,3.1885605064413,6.67615788201567,0.477604119433827,0.632931998332988,1
"ENSG00000260651",5.66527214323041,-0.25367553465112,2.91570140641181,-0.0870032624373923,0.930668918893132,1
"ENSG00000260657",0.128424177251856,2.18884368763824,6.91805557389042,0.316395794202521,0.751702108868765,1
"ENSG00000260660",0.248807709807462,2.18878269131762,6.91805557346348,0.316386977247398,0.751708800338084,1
"ENSG00000260664",0.618386854399661,3.18867724674388,6.84243987670889,0.466014653281482,0.641205011926964,1
"ENSG00000260668",0.377619789288449,3.1887632141529,6.84243987723459,0.466027217098713,0.641196018968071,1
"ENSG00000260669",68.8748555736526,0.260838801252192,0.907792842184512,0.287332956519584,0.773857390422114,1
"ENSG00000260672",0.755318286459564,2.18868181116957,6.91805557285795,0.316372395121625,0.751719867220816,1
"TCERG1P2_ENSG00000260675",0.120771434784737,0,7.06685096016594,0,1,1
"LINC01541_ENSG00000260676",0.128424177251856,2.18884368763824,6.91805557389042,0.316395794202521,0.751702108868765,1
"ENSG00000260678",0.153119139251288,-2.69597637572447,6.91817727083402,-0.389694607435154,0.696762384544729,1
"ENSG00000260681",0.306238278502577,-3.69581623605626,6.84259196918378,-0.540119336751438,0.589114736163024,1
"ENSG00000260683",0.491188669890114,0,7.0668509597069,0,1,1
"ENSG00000260685",0.246944823403585,0,7.06685095975371,0,1,1
"HNRNPA3P11_ENSG00000260689",0.126936247592703,0,7.06685095989143,0,1,1
"ANKRD20A1_ENSG00000260691",9.33405267213183,-0.838689052771563,2.78748663772472,-0.300876438803718,0.763508717426833,1
"ENSG00000260698",1.61110704018188,4.5104394685988,6.23070268243923,0.723905424232669,0.469123799671423,1
"LINC00543_ENSG00000260704",2.66865130554023,4.51057511911679,4.71902637252656,0.955827487080102,0.339159398822186,1
"ENSG00000260708",58.0244726775326,0.120082196420429,0.975151759808415,0.123142059902574,0.901994605728972,1
"ENSG00000260711",9.14344969592095,1.33120296894701,2.39210361805173,0.556498873586098,0.577869864260914,1
"ENSG00000260714",1.07087484845732,-4.28086339780558,6.81720187821729,-0.627950216860092,0.530036552911626,1
"ENSG00000260725",0.615939393670698,3.1886521778831,6.84243987639845,0.466010989571377,0.641207634355987,1
"ENSG00000260729",1.7900987061357,-0.25358946684645,5.20125124800017,-0.0487554733957436,0.961114167027085,1
"ENSG00000260733",0.385272531755569,3.77373570516192,6.81704789952229,0.553573300464321,0.579870902713704,1
