"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
262237,246226,1090.59,188744,127325,158.141
379322,277806,1398.22,258912,145567,284.81
317387,279813,1161.52,422459,238439,214.704
300920,267454,1152.16,197007,123102,14.9531
348988,222382,1607.02,219773,162143,12.5233
306878,257317,1221.25,375496,232053,380.765
173269,269660,657.975,293050,193492,570.846
393423,266154,1513.66,295718,173384,17.7568
335044,229776,1493.18,192618,130291,61.6093
355501,261720,1390.97,252476,163736,345.399
288113,254909,1157.41,411895,269811,176.197
169105,208779,829.418,271205,173601,215.732
419680,261081,1646.05,451241,230765,342.055
239515,247768,989.923,360646,227016,-101.016
254347,261309,996.737,211275,141651,149.197
286337,281515,1041.55,253172,157729,52.0796
284726,220048,1325.03,219993,146338,128.211
498464,405910,1257.51,455199,239603,432.902
261015,245881,1087.03,286302,165897,212.986
219632,268588,837.364,177392,120964,190.505
305707,244630,1279.69,226376,148034,42.7509
410783,238709,1762.19,463264,273840,475.475
281002,225094,1278.37,237851,150723,75.6606
510894,324358,1612.92,410477,220795,473.385
303141,285388,1087.71,484258,270885,478.015
447985,281965,1626.95,347350,225568,26.8074
377803,300411,1287.82,315290,195740,432.602
229045,258434,907.554,260350,166069,223.359
394454,269815,1497.07,501368,295412,124.077
415753,351267,1211.99,318184,198147,203.934
366311,276997,1354.2,389142,219491,256.131
184671,233565,809.651,324438,224272,-171.471
428053,302942,1446.93,277882,155502,460.837
337430,226087,1528.34,223852,146962,-168.876
310636,225818,1408.63,220065,144656,-335.827
242150,286664,865.015,330165,207792,317.957
162437,240745,690.923,226404,148488,309.889
355840,293260,1242.53,298698,183889,368.839
324195,286814,1157.48,371260,216073,99.5168
273218,278212,1005.63,331658,216694,179.594
266417,255569,1067.47,223967,163134,173.002
252734,212882,1215.7,280471,169824,110.919
247026,237317,1065.92,387402,208774,202.184
221093,210648,1074.77,291360,190013,7.7502
415916,294927,1444.11,310439,195379,331.906
254372,217297,1198.71,263695,174394,119.159
377242,323783,1193.09,424265,256825,109.389
399400,260823,1568.1,294063,183642,284.819
248173,255968,992.814,381879,234385,58.0773
203544,217354,958.945,339735,188460,-200.49
187130,235868,812.422,333820,206218,396.695
305057,256246,1219.08,290782,176788,11.4398
196150,203568,986.683,241005,148413,156.522
203881,254766,819.491,183352,126094,263.832
264304,250977,1078.38,178065,121952,58.3648
281214,252701,1139.56,387979,221247,128.604
431150,341599,1292.47,479871,241509,192.703
313321,242630,1322.38,238565,143273,-105.148
207929,191000,1114.8,293786,192830,522.424
177855,218264,834.416,223949,167978,128.508
236622,260441,930.35,307234,174473,349.402
292898,241715,1240.84,246579,161279,171.322
183473,218338,860.487,220699,128212,121.645
343138,277219,1267.51,292951,192416,-88.2465
274593,295756,950.738,463155,268061,284.953
163251,172578,968.669,216359,139639,-84.8619
280086,245749,1167.1,362959,214389,304.97
198751,194602,1045.84,364007,203321,302.294
305952,246434,1271.32,454174,269434,338.401
310039,285956,1110.26,341892,207209,194.878
410475,304822,1378.95,501864,272729,778.356
191120,231148,846.688,259696,175870,169.68
361976,286633,1293.17,344019,196616,-43.6332
269765,247918,1114.26,413762,254249,184.999
379432,291308,1333.79,343123,219678,426.242
416851,281177,1518.1,426584,254134,50.8521
361404,288426,1283.1,413389,250288,339.888
210934,249074,867.205,231810,157248,268.222
351846,255045,1412.68,380622,227862,322.63
261647,209232,1280.52,226193,172560,60.267
458009,302648,1549.66,469923,282973,599.631
365866,222809,1681.48,318476,184860,406.352
209055,179694,1191.35,206832,149379,266.421
185982,181079,1051.76,270563,168963,473.532
201327,252841,815.371,246901,161426,537.731
254715,212671,1226.48,361379,218481,66.5262
335341,283591,1210.89,423240,197002,330.342
201679,206521,999.997,270982,169548,276.216
304178,289024,1077.69,221767,150737,264.612
259087,220330,1204.14,230716,160396,280.588
219671,237047,948.965,224136,148100,174.661
381298,266254,1466.48,433632,253686,147.3
412689,300465,1406.47,309294,183808,527.78
356668,326370,1119.07,446423,232917,33.6738
357907,221558,1654.22,312980,170529,-63.7346
301329,254607,1211.94,431746,247034,276.174
452839,305606,1517.37,376696,219263,329.595
224224,253883,904.385,291727,163447,264.805
193801,271138,731.925,279893,175932,-71.3996
345127,283399,1247.07,235524,155554,254.85
308148,266891,1182.31,300089,186968,217.387
274993,212956,1322.33,251265,165557,214.85
248868,207316,1229.26,201165,141993,339.421
363075,262758,1414.98,403213,245385,95.4454
256114,235012,1115.96,166348,117246,315.779
266912,253625,1077.65,293864,182750,67.8297
416080,327282,1301.84,255692,174760,241.841
180572,196282,942.051,221105,147744,108.636
296604,275797,1101.27,308323,194358,190.815
322694,289601,1141.02,436915,254515,364.438
363440,288969,1287.9,210189,130668,230.871
395120,283677,1426.31,249743,161254,143.343
325008,226697,1468.08,184045,124544,77.5869
204290,183132,1142.33,266207,183937,-0.0446443
382704,350598,1117.79,294445,180457,316.392
290088,218948,1356.74,309068,207750,401.239
330852,246330,1375.37,206379,138008,350.393
379139,267234,1452.81,199606,124936,218.619
393477,299457,1345.51,457674,252875,-25.5256
362472,281929,1316.54,189841,131148,-132.561
357733,215213,1702.16,207416,132390,216.184
498813,371152,1376.21,414994,235477,169.307
258662,217310,1218.89,279702,187283,628.351
523721,363255,1476.37,369818,213811,38.908
212344,234183,928.534,253421,141561,47.8976
540748,319584,1732.65,325292,201065,174.527
333367,275007,1241.33,231284,133588,205.128
301211,235892,1307.57,231328,137738,134.715
427932,308035,1422.59,243836,141047,204.373
325157,223922,1486.96,447522,283052,194.632
204351,203159,1030.04,197725,123794,219.35
402707,277759,1484.68,334849,212825,253.522
328694,214276,1570.82,452468,269721,410.576
282763,221493,1307.29,216328,152220,174.719
310772,237722,1338.68,195636,127263,178.154
273399,248897,1124.81,310705,194536,303.331
373144,262237,1457.1,270636,171692,-167.599
239405,242285,1011.85,203653,124413,-95.1965
337550,259298,1333.04,272250,170673,220.29
278291,243562,1170.02,274193,170022,104.415
311853,260777,1224.56,287028,171651,129.185
377158,259522,1488.17,325213,196408,296.405
373206,283400,1348.49,262929,174423,352.813
355073,297394,1222.61,370682,226895,330.882
404366,258731,1600.41,378280,235154,345.737
205364,230731,911.431,283538,183915,48.8193
371270,272300,1396.2,333960,228153,701.884
205106,219660,956.168,215600,141033,140.013
203680,226476,920.943,198416,131718,-68.247
307123,273473,1150,168806,116974,321.286
220380,249178,905.662,419526,234568,522.596
271042,213465,1300.2,361308,224683,503.443
356153,256801,1420.17,424155,246252,171.233
307022,283392,1109.38,337840,205744,480.744
357622,238152,1537.69,303402,193685,759.648
309000,284135,1113.64,474052,249243,140.938
284917,314231,928.492,384773,208018,207.87
247481,210896,1201.64,247757,165545,345.545
362432,258790,1434.13,320322,201268,132.948
444366,286142,1590.26,374166,231643,197.563
346482,281063,1262.37,343806,205709,31.4317
441418,251214,1799.35,312676,224817,383.828
173777,258024,689.675,212559,129910,73.1558
210478,251518,856.933,165179,109919,164.618
211491,236152,917.061,252152,164602,142.855
287129,298266,985.768,473412,263580,-4.91617
293646,308959,973.269,360055,246826,299.906
369061,251016,1505.6,386994,227708,396.456
356012,294693,1237.09,306108,179169,129.908
346488,252871,1403.14,471526,268777,352.867
295449,228821,1322.19,495232,267468,219.11
212765,230946,943.395,195296,122727,419.099
242574,183573,1353.15,200207,132596,-86.6405
251636,239904,1074.07,334646,204258,232.039
254156,294034,885.124,179344,120554,532.447
188981,230633,839.071,180539,125275,533.689
304624,241734,1290.44,208133,146001,64.5237
202190,218340,948.275,182412,118350,-113.219
425459,311742,1397.56,276391,158577,629.676
411502,275690,1528.46,296677,165696,194.962
506907,359410,1444.24,297314,173640,304.654
340004,240793,1445.91,447663,210147,51.4188
443904,310589,1463.56,305295,177502,165.182
218148,222044,1006.05,248063,171513,349.022
258848,192358,1378,356876,175329,18.1244
317046,244836,1326.03,185536,116974,39.3241
279177,259785,1100.44,364347,219470,324.355
235382,238418,1010.97,317664,213624,1.12508
389143,296189,1345.39,436362,259038,46.8913
251962,198633,1298.93,178683,123315,56.0533
398911,284585,1435.38,371781,210108,415.309
344718,291485,1211.03,453356,293222,164.658
417730,311040,1375.24,251771,159392,68.1843
196298,233209,861.929,200242,133236,249.444
243676,237710,1049.72,426942,221579,-30.0695
396660,283329,1433.6,274296,176282,164.804
349178,286136,1249.61,436173,275905,-134.884
366912,250978,1497.03,249760,157004,375.912
238742,205423,1190.13,424867,218020,318.752
403766,286316,1444.08,428676,254010,336.225
360116,230101,1602.63,243611,152631,174.476
365559,223519,1674.77,441742,256741,89.2583
295406,253096,1195.22,234373,159686,-2.50616
277647,263719,1078.11,349247,201490,95.4043
432467,282630,1566.91,400993,247127,260.055
337630,264763,1305.84,213365,134215,98.9208
375150,275343,1395.22,244392,139930,109.334
378075,266163,1454.57,197242,132512,304.253
273427,253184,1105.91,347653,221156,56.4086
314637,239740,1343.93,266670,176005,31.9669
507255,344485,1507.86,464401,264233,88.2033
306214,237196,1321.98,202561,134961,80.1431
188189,179506,1073.54,175811,119935,52.1275
437406,314697,1423.29,528877,249000,482.895
223500,192741,1187.45,192798,123956,72.9449
428625,299304,1466.44,421933,257930,213.546
184942,191221,990.399,177832,117093,-102.05
381820,281999,1386.5,275753,182532,134.738
362385,319482,1161.52,336857,204202,118.434
273275,249554,1121.34,241523,150110,-93.1673
424845,278882,1559.96,274034,177400,188.47
316081,243264,1330.51,532586,306159,85.2494
286844,233307,1258.99,262215,165643,134.349
189350,224260,864.61,231318,137476,69.6716
227720,218726,1066.13,236850,155531,-19.4147
202646,242476,855.806,327548,211372,-19.1407
380073,310967,1251.59,370919,206655,267.955
360916,269610,1370.8,295414,178115,359.131
344844,256965,1374.22,213328,140707,-76.0628
356517,274983,1327.66,475250,262092,1.10617
392551,251635,1597.46,253732,173270,368.41
263163,209083,1288.88,288461,173640,272.687
262428,230081,1167.97,280332,184473,238.569
233648,232137,1030.67,253028,156290,-277.691
323185,282392,1171.95,286200,207945,545.247
498062,292049,1746.34,374044,222740,41.6423
283587,240697,1206.47,279138,177001,256.931
264195,240729,1123.82,281403,171068,376.315
209694,248331,864.686,259786,160455,77.9779
342213,268721,1304.06,370212,229680,367.454
165128,263428,641.899,207390,133049,323.515
316939,256726,1264.2,416398,240609,456.44
452803,280636,1652.23,337756,184622,303.204
336640,258257,1334.8,466234,273934,-288.603
328087,271530,1237.3,347949,217184,10.6565
387158,264617,1498.21,394319,231547,-6.15052
378552,273526,1417.22,374450,211577,399.714
329702,265193,1273.09,279052,157894,26.6417
341599,295190,1185.01,356168,225481,-44.2791
341550,262394,1332.92,383055,213048,-43.1018
393365,280637,1435.35,511232,296750,368.406
290779,246201,1209.41,345275,210540,439.268
429880,261984,1680.24,316095,186181,-277.226
335733,339175,1013.63,251222,144435,157.488
260764,242440,1101.39,342396,211537,203.529
175246,148583,1207.81,216366,132332,-70.2681
261943,271340,988.552,393435,239530,368.359
194279,176080,1129.83,202170,156909,238.656
334183,239905,1426.42,256293,164664,172.768
259207,233474,1136.87,241566,159229,188.992
221923,281984,805.915,252331,142478,-69.4619
183402,204920,916.471,197349,131538,199.839
409128,278721,1503.11,370906,214441,190.366
387865,287651,1380.76,448286,241559,273.817
281500,259556,1110.59,307630,191377,205.888
263101,205934,1308.3,245048,156473,431.037
276995,239692,1183.38,259404,149910,186.757
236875,229782,1055.63,179988,116081,378.767
453326,325570,1425.83,328604,200096,-7.58702
213050,231146,943.839,345626,212424,158.709
270072,236229,1170.73,271730,146110,164.867
297378,242181,1257.41,268396,164950,227.225
293322,175840,1708.15,207858,144568,-72.1798
209934,214728,1001.14,247615,144165,37.2368
560379,324081,1770.64,408184,215332,142.223
190297,207241,940.28,231152,150778,122.268
339657,248010,1402.41,322809,202572,259.452
434151,296671,1498.56,286069,184948,135.265
314297,276182,1165.34,323964,192452,485.394
274342,246361,1140.31,409011,241640,324.383
307525,228738,1376.72,403568,246381,256.104
430421,311102,1416.77,377075,223435,6.49642
403132,324839,1270.83,266308,165469,436.697
447104,378688,1209,597912,312458,582.238
369177,262705,1439.02,340716,204728,61.3728
291002,249158,1196,225826,153401,-2.15971
429702,268789,1637.06,377160,254938,773.447
183226,203477,922.107,170837,112301,413.07
249418,257685,991.167,219757,148607,279.78
262554,245144,1096.76,458283,254564,120.645
435726,293937,1517.96,254779,138199,129.835
396040,304897,1330.11,261655,162394,403.451
260180,210326,1266.75,253192,186679,183.499
384435,234583,1678.18,372860,230704,209.542
351437,255458,1408.74,386728,200653,261.049
366489,298230,1258.4,351913,202390,77.613
492070,339111,1485.91,396184,244813,106.332
321886,262116,1257.52,386058,241655,335.273
362525,272464,1362.47,346573,201702,-86.1205
379017,246784,1572.68,280436,148710,344.392
348898,289952,1232.21,322193,191108,77.3229
318525,241325,1351.6,301681,173595,105.798
459469,321907,1461.6,374829,227288,279.16
261880,249958,1072.87,205229,140174,339.498
440349,257170,1753.39,384142,207962,243.309
190733,215797,905.085,231816,152291,184.551
231298,190116,1245.83,234214,153432,-60.3694
292047,242682,1232.3,336196,219236,485.89
251665,198664,1297.24,233392,148285,-69.012
230796,267410,883.798,392761,236708,554.838
341263,282613,1236.53,322630,200106,324.873
332582,276089,1233.53,250306,153167,70.6958
337316,305450,1130.83,418790,232305,364.062
282118,246918,1170.01,375459,232375,125.069
202025,228638,904.832,256764,183907,403.169
249056,218583,1166.79,207424,130080,176.425
232889,253186,941.915,217044,133101,-18.9482
230856,219923,1074.92,310418,234784,252.903
487023,285465,1747.02,432342,263157,282.862
216686,233864,948.812,222720,152869,258.421
321972,284602,1158.46,284295,175300,-10.7136
347364,255936,1389.84,334241,224661,330.522
291242,273125,1091.94,371000,231426,109.394
180835,177133,1045.42,206226,168829,363.714
365280,281401,1329.23,417201,226234,297.768
303142,234365,1324.53,398362,233567,323.773
482529,334662,1476.47,434492,224539,385.244
243565,215487,1157.46,171280,108808,414.513
421640,293010,1473.54,386458,218829,-46.5109
354233,276987,1309.58,254670,162856,83.9811
265200,214419,1266.53,234106,151185,160.777
212382,246942,880.711,318814,190606,90.6356
299808,234199,1310.9,249736,156031,260.893
224902,231175,996.241,292677,173149,81.2855
338946,348061,997.198,379291,232822,438.457
384945,256510,1536.75,201889,128747,30.6116
270229,227780,1214.85,186748,110135,117.313
293616,217275,1383.81,225493,152795,203.998
283859,213776,1359.7,277638,163918,-23.1434
406603,233349,1784.32,286095,170427,510.311
353588,265947,1361.47,194571,116952,315.097
245656,207956,1209.66,250678,154248,-2.76963
212826,228722,952.839,217333,143258,22.3024
445125,309202,1474.15,489033,242429,523.945
173555,183524,968.395,221259,136272,97.2286
354443,252306,1438.54,191541,123557,58.3517
309914,236889,1339.67,243223,164641,19.6299
557320,325266,1754.56,373810,218403,484.7
425314,296844,1467.19,279327,175074,291.388
193278,198498,997.079,186695,122525,68.6901
350185,225763,1588.37,304603,210792,297.326
415353,284766,1493.61,253154,155983,-66.9511
207068,204195,1038.42,196342,130905,117.63
313947,232775,1381.12,205784,138147,72.9257
337166,212255,1626.67,239174,154844,-40.6169
194182,259124,767.374,362719,208298,519.768
333047,266876,1277.91,260752,156880,95.1743
190876,204330,956.582,225594,154133,92.5493
277986,284371,1001.02,346243,204178,113.856
291214,237432,1255.99,230850,160949,188.017
222008,214702,1058.88,356305,226315,321.398
229477,188577,1246.1,235430,144402,26.6938
335790,259842,1323.31,190392,126532,373.301
391035,246084,1627.19,398816,225453,637.385
167609,248536,690.568,251741,146920,-68.7274
180575,201062,919.683,203669,131746,30.6493
244836,226300,1107.9,173423,116873,104.038
236111,201459,1200.15,265757,160504,11.483
263311,188674,1429.1,292052,167798,81.0197
262884,280279,960.469,379003,224152,74.1198
269260,254619,1082.89,182474,123044,76.7117
365765,244044,1534.76,324010,181302,159.776
258091,248469,1063.67,430022,278949,421.858
272371,281734,989.986,283158,179794,-109.933
319208,247539,1320.49,266820,200557,-178.268
375117,268182,1432.34,232086,150565,208.972
314102,267478,1202.52,287039,198677,812.707
380788,243313,1602.58,362797,229797,10.3496
365279,285272,1311.22,282636,166533,225.392
338821,282709,1227.26,296309,180978,501.211
359159,272176,1351.29,235223,145121,241.488
229765,228321,1030.48,338963,225314,257.798
343777,282105,1247.86,438719,262341,219.867
245278,302088,831.447,363137,225613,220.37
408233,283248,1475.88,435101,237009,300.901
258961,186709,1420.3,198152,122523,325.238
415886,282725,1506.32,238409,143551,63.2819
274829,246409,1142.11,243176,161938,432.47
373983,284214,1347.46,272498,153339,344.378
341440,274463,1273.91,225438,139600,-49.4849
246829,242370,1042.85,293031,173749,344.535
229532,225755,1041.14,349160,214648,171.895
322593,275422,1199.4,221570,143470,115.717
314943,248415,1298.27,414466,233975,276.426
295922,243559,1244.18,177479,108525,239.298
275005,256906,1096.15,181923,123718,210.052
198509,221869,916.204,291075,196390,336.019
251415,273036,942.924,297981,175223,209.821
346541,333096,1065.33,382540,225414,197.83
336920,275536,1252.13,190324,126134,179.346
387160,227968,1739.13,298944,179268,180.439
326856,254491,1315.19,398007,209344,383.541
310586,261822,1214.74,359470,210158,228.051
411594,296578,1421.12,409915,244037,221.933
406191,272004,1529.19,318167,198728,521.447
398557,248277,1643.85,457681,264724,200.641
242840,205126,1212.31,440692,279768,43.2358
226679,216889,1070.22,307627,203369,242.573
456522,303562,1539.98,403525,231987,92.5814
327633,275105,1219.52,332203,209184,826.464
362326,289604,1281.15,328877,205978,-17.8474
279762,265316,1079.77,321324,190266,308.444
243308,261520,952.717,215937,144967,262.199
362380,304807,1217.44,419811,240803,180.468
283121,251940,1150.75,203920,140442,14.3106
178848,203508,899.93,173104,116352,-10.3025
320296,308090,1064.58,287110,178629,126.406
300603,296995,1036.45,268489,174210,561.45
311378,253880,1255.95,252983,162125,265.122
225100,249784,922.832,213280,138029,158.996
272902,219192,1274.96,275498,178689,275.995
302021,265901,1163.12,284150,110877,216.57
369577,296989,1274.3,411942,213091,409.588
414533,297993,1424.47,348228,211975,65.3114
445421,329753,1383.19,434631,253010,406.439
213700,233858,935.737,263917,161081,172.092
219560,181390,1239.52,191858,125467,63.242
282461,259591,1114.24,273174,181176,169.93
361715,238395,1553.72,266893,168288,153.485
329955,242455,1393.59,253386,159509,217.833
275629,212867,1325.94,442763,289019,343.428
329124,215046,1567.25,254714,183907,-130.334
189335,183644,1055.75,266332,131055,-14.1288
403197,283168,1458.05,409988,231574,-49.6023
363077,271344,1370.22,278282,165308,187.862
399072,272915,1497.36,330296,257184,37.0507
510514,342628,1525.77,547188,313984,123.719
265604,225821,1204.42,235578,157932,263.138
210841,268906,802.891,214144,143381,214.716
242657,147793,1681.28,279874,144705,117.573
339796,233768,1488.49,194668,131605,285.922
367635,259602,1450.14,470287,287740,303.424
271165,244048,1137.82,390499,204713,114.078
555705,373165,1524.93,532133,294421,530.598
269457,205229,1344.5,246367,163155,158.151
200576,199261,1030.78,310694,191599,192.323
489655,305505,1641.24,358899,204495,322.238
402687,256545,1607.33,217358,130314,-34.5742
377946,291414,1328.09,321813,193543,544.09
296797,217775,1395.61,285979,180680,649.446
380788,285242,1367.01,311972,190693,58.6416
488946,293068,1708.43,601199,312947,454.134
256576,220571,1191.17,433163,228593,414.797
441254,303400,1489.31,258818,159933,-70.5204
352409,247901,1455.71,188411,118706,237.394
374644,319957,1199.04,365341,231602,824.869
164864,188704,894.668,208406,145513,387.017
244560,258625,968.315,225864,150778,223.36
265852,207101,1314.52,167142,123507,76.6218
377317,307657,1255.86,440355,216543,432.683
189270,197769,979.997,236037,146194,287.924
296277,266382,1138.94,259739,158479,401.601
187457,185430,1035.22,243904,151139,-90.7956
209810,187379,1146.6,244794,146728,266.921
238206,223740,1090.23,160822,99498.6,108.176
189830,186222,1043.87,280906,150822,228.031
229397,193851,1211.78,364376,229435,500.288
274232,185634,1512.74,241431,162718,122.44
344561,247485,1425.69,255028,163094,235.989
231590,174892,1355.99,285142,162791,37.3387
220250,180912,1246.66,364952,201766,-96.5797
353764,298411,1213.95,501844,283515,242.057
286534,228541,1283.87,301354,194835,58.8782
476639,280339,1741.05,406051,225864,-51.7999
285550,277542,1053.57,346014,196766,370.1
267084,214066,1277.62,248776,168122,-215.036
343926,256490,1373.08,190734,125549,19.4185
404427,306677,1350.41,236793,143835,182.948
272452,185212,1506.36,205861,147120,443.062
379453,267930,1450.24,270447,180349,392.266
333954,214778,1592.21,465114,155387,502.063
453639,302809,1534.06,440404,265904,455.149
360273,229572,1607.01,195522,134754,86.5811
369786,282930,1338.36,262229,151061,318.695
275983,234374,1205.82,297027,193159,-46.9407
324349,267866,1239.93,425331,263182,271.115
365910,290503,1289.83,343347,193211,221.902
173634,243359,730.632,271563,178932,198.281
267033,238299,1147.48,459139,249858,544.866
413075,250376,1689.46,439801,255605,147.915
240096,195281,1259,282055,171493,151.383
395434,264304,1532.08,447235,302917,2.44486
309009,266538,1187.17,380265,224476,-153.125
281910,278360,1037.09,271358,175329,534.002
230974,217197,1088.98,201535,135629,48.036
215001,236978,929.044,228279,155824,10.4903
361436,283300,1306.44,249164,171902,583.35
182476,275758,677.619,309431,189423,244.534
359896,302294,1219.15,363961,224281,336.976
329146,267040,1262.19,282047,181428,-236.13
230638,238958,988.371,298604,192937,497.696
167361,236250,725.41,250182,163692,404.472
360093,250429,1472.44,307476,202127,304.424
216448,199284,1112.22,220887,144518,167.611
194178,224680,885.016,231475,151130,-35.4156
325657,276443,1206.31,494763,293931,347.968
313942,216678,1483.7,339214,204115,431.825
479203,291429,1683.81,300169,187144,114.204
230569,265500,889.287,248768,161327,278.576
214521,251177,874.562,233843,160835,450.817
400999,294982,1392.06,401317,228791,368.099
221687,216387,1049.09,226982,134892,194.494
195853,190120,1054.87,212031,132007,73.1185
297245,217179,1401.53,241948,158492,-2.92882
289689,192605,1540.19,217242,176399,179.666
318177,273254,1192.37,403480,269790,434.044
247595,153481,1651.92,190013,120034,-154.666
350148,285186,1257.26,551897,326600,325.52
238120,268193,909.176,317096,193494,279.936
320304,241454,1358.43,298908,192090,327.634
264753,205337,1320.31,389932,228838,545.346
374503,385129,995.748,513949,295464,516.077
281132,244748,1176.24,191257,118560,331.322
295567,266337,1136.38,238864,151318,308.357
512228,327885,1599.73,436611,250303,84.7244
250223,251096,1020.47,227646,146329,126.824
379878,253745,1533.02,331891,191495,207.329
404347,305259,1356.41,288564,169938,298.102
270454,259959,1065.37,332164,202787,-0.422539
318670,291362,1119.98,270995,167539,335.062
417264,309241,1381.7,571268,269207,228.318
375768,259098,1485.11,204716,134117,-231.043
296873,256365,1185.82,275711,184414,-15.8295
404568,280589,1476.48,330638,195367,450.589
326243,287356,1162.59,226477,134950,-234.966
250030,253648,1009.43,376583,241542,-106.345
362175,260799,1422.08,356149,210445,273.764
311547,233802,1364.52,262389,184474,-130.146
221979,160644,1415,220791,147798,263.397
408183,298118,1402.09,215161,136530,-259.804
411626,275060,1532.43,283825,160355,187.03
276776,245878,1152.71,244356,159787,383.117
303579,252170,1232.77,239546,147060,358.901
226016,205008,1128.98,325478,183842,340.645
344886,246730,1431.39,309250,196920,150.95
331303,278716,1217.22,344026,215278,369.467
302195,199664,1549.9,183689,120452,106.36
293544,293918,1022.72,451181,250395,137.081
259838,189390,1404.94,198418,124753,67.3368
331340,215682,1573.13,241196,149828,275.514
298969,248101,1233.97,310607,171135,303.43
231942,203812,1165.35,338968,189014,282.625
290312,223132,1332.32,253059,159462,215.603
200093,216502,946.413,193725,129567,289.33
347843,267270,1332.73,209158,130539,185.221
412179,277061,1523.41,246278,157112,-22.6987
287400,245364,1199.45,259181,166791,206.666
361252,253875,1457.12,272352,176367,329.473
271367,229197,1212.43,218414,130837,-126.96
316885,239374,1355.61,298421,173967,184.448
261838,232515,1153.15,199691,131948,155.414
273658,258432,1084.36,264883,170114,35.6402
296107,257328,1178.31,235970,139255,152.03
231252,220299,1074.92,242096,160844,224.106
264388,228654,1184.06,171976,109374,150.227
422632,334337,1294.43,242163,150962,-264.564
376397,265382,1452.39,312602,191874,114.647
179585,195665,939.849,208186,146672,66.1495
353176,260516,1388.23,437345,237816,177.295
313707,259568,1237.58,434078,251392,106.214
317384,253025,1284.46,293190,178886,82.3509
188784,211028,916.077,320642,186058,242.956
383788,307753,1277,345264,197912,42.7135
417125,306469,1393.76,230980,139853,117.379
340864,231755,1506.11,365203,222933,-56.826
425651,273713,1592.43,318856,195703,329.339
410732,275227,1528.17,500384,289762,407.974
403741,274957,1503.65,267262,159890,-152.064
262422,220839,1216.85,168596,110347,311.01
225778,237098,975.116,267712,163835,16.609
186546,171287,1115.27,166013,123838,233.551
427534,336908,1299.46,384700,205511,274.592
243335,203044,1227.22,191423,124317,319.87
326909,258993,1292.53,337497,210343,289.887
348904,202989,1760.12,531637,268145,614.938
309006,312746,1011.76,191365,117189,353.873
305518,211613,1478.44,198786,138350,186.077
393053,275929,1458.66,231342,145928,34.6187
270441,215029,1287.91,265556,165871,51.6006
302422,251333,1232.17,204038,137628,-129.84
285589,245696,1190.3,253560,166510,496.662
317432,227178,1430.83,192909,127562,106.81
319512,261680,1250.31,227997,155027,265.838
210193,190637,1129.07,391973,326824,-155
349003,261276,1367.84,350091,209809,110.785
205356,219177,959.432,271194,174031,537.474
323270,269322,1229.13,542460,290966,286.769
335228,251896,1362.75,265033,173018,230.883
281336,291391,988.687,466938,265417,57.9217
260804,226820,1177.44,235396,159166,37.0068
185403,219982,863.059,277658,180007,154.033
199908,218124,938.496,211137,141163,152.631
322922,207674,1592.28,374905,215704,425.915
330358,262716,1287.67,209340,152710,544.49
225022,186342,1236.59,313792,216722,218.256
289777,222590,1333.12,194487,124743,274.832
256717,229942,1143.27,226586,141305,-208.365
257938,275236,959.658,225034,145691,251.597
525569,311758,1726.31,364768,195491,500.053
283156,235734,1230.03,400873,228641,222.375
173813,194028,917.33,270402,164774,303.088
330333,303008,1116.37,260622,144066,166.053
207165,206158,1029.03,228682,146195,5.73965
214390,252045,871.032,295751,193261,206.066
204874,230707,909.347,250308,170868,155.513
181176,230592,804.554,244751,158495,66.581
463486,296619,1600.08,467927,263388,502.917
340311,250302,1392.26,448337,255558,233.468
372293,257350,1481.39,319134,201866,19.1168
362499,274609,1351.74,400576,238966,-44.3153
368300,228369,1651.45,259936,160920,414.022
248375,348228,730.379,352234,210408,188.689
212963,271576,802.995,245526,171592,13.8642
332532,194089,1754.42,279506,164958,410.386
472555,296208,1633.64,454380,263761,547.25
301904,254596,1214.29,293512,195490,255.045
227473,286138,814.06,330136,195072,408.533
349954,203052,1764.86,253177,180142,198.429
281028,305302,942.6,320702,217810,129.73
517440,325054,1630.09,402893,235927,380.366
290033,250780,1184.3,469048,222302,401.89
489503,359606,1393.91,557262,301922,515.287
243269,222182,1121.21,186448,128751,27.0644
215435,299630,736.274,210508,155297,157.562
290320,243912,1218.87,378380,214260,297.333
332177,266190,1277.87,353309,220611,228.672
223832,247686,925.404,387666,213905,170.729
422047,331074,1305.38,279823,175388,352.382
227419,239182,973.662,260991,176079,301.289
450020,335035,1375.45,372331,226091,188.436
225668,216596,1066.91,191098,116127,140.705
176482,206275,876.108,238513,153775,319.458
403311,299205,1380.32,443917,247145,364.107
311732,234317,1362.34,389451,253013,147.663
284066,267507,1087.4,336425,187868,223.896
280182,243760,1177.04,254332,164834,187.266
238123,183208,1330.93,173188,133031,229.106
301498,265459,1163.03,205844,130220,-26.0405
401370,309701,1327.12,391195,235847,177.622
364773,294502,1268.36,318798,196698,268.628
270264,214810,1288.36,189793,127856,43.0737
336952,322212,1070.85,506585,290990,373.486
373249,313626,1218.68,357104,193072,14.4146
496327,307324,1653.78,352487,243110,292.564
291577,238526,1251.78,240890,162106,488.685
255263,279278,935.965,323938,207543,463.88
293807,260932,1153.03,259077,174459,150.527
365425,298360,1254.21,289298,186404,268.326
228192,196966,1186.37,218489,146051,1.10326
