"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
351318,227123,1583.96,190689,132600,679.4,1182.2,439.7,1348.8,2898.9,2120.2,5995.6,4349.6,1205.9,827.6,4026.1,3188.8,147.2,435.9,568.2,285.8,43.2,374,1661.2,1632,4461.9,3420,3118.2,2346.3,898.4,741.3,39.6554
365448,267058,1401.27,314325,184143,501.1,1052.4,-308.8,924.6,1541.1,1407.1,4008.7,2497.1,678.8,721.1,4309.1,2924.3,960.7,931.1,1067.1,692.7,96.1,520.6,1214.9,1109.5,4197.9,2923.7,4324.2,3040.8,834.5,842.7,39.6599
291259,222789,1338.74,256544,178025,286.8,1106.1,118.2,940.4,1412.8,1147.1,2900.2,1970,821.1,599.3,3051.3,2480.7,30.5,307.1,284.9,351.2,186.9,507.5,954.3,1039.4,3061,2434.5,2983.7,2293.6,807.5,716.9,39.6613
89942.5,209279,440.102,214036,141292,1029.6,1170.2,472.2,941.3,1552.7,1110.5,3766.7,2399.9,1078.1,910.1,7553.3,4495.2,851.7,534.3,469.4,498.8,200.6,456,812.6,636.8,5510.5,3659.2,11002.2,6989.4,2794.1,1866,39.6617
285329,309296,944.65,520131,283652,523.3,813.8,125,1087.1,4916.5,2800.2,9862.3,5256.5,2200.9,1184.8,6882.1,3693.3,1016,649.6,836.7,838.7,1007.1,604.8,2657,1714.8,6539.9,3658,6162.7,3385.9,1452.9,1303.4,39.6628
173251,243558,728.422,293841,198447,372.3,1418.7,-206.5,985.4,3320.5,2216.8,6777.2,4035.2,1167.6,961.7,3846.6,2663.8,282.3,386.9,476.3,550.9,495.4,690.5,2357.6,1576.1,4796.1,3230.9,3942,2815.1,1205.3,628.4,39.6662
281964,231783,1245.73,261259,178518,440.6,808.9,279,1179.4,2420.6,1857,4635.4,3038.3,980.1,639.1,3656.4,2850.5,543.9,651.6,740.1,468.1,352.1,542.2,1578.6,1290.7,4249,3116,3981.1,2926.6,737.3,612.9,39.6692
253693,225582,1151.64,175886,121794,30.7,1141.8,288.9,668.2,2842.5,2092.6,5698.3,3992.5,1304.6,1037.3,2954.1,2306.5,229.1,304.9,247.5,296.7,461.5,403,1473.5,1493.3,3384.2,2518.5,2862.9,1959.7,592.2,705.1,39.6708
141897,207850,699.078,174236,130729,182,761.5,275.1,1364.1,842.1,796.2,1715.7,1219.8,336.2,386.5,2873.2,2363.7,487.6,386.8,672.4,469,399.8,315,603.4,563.8,2339.7,2000,4739.1,3420.9,1692.5,981.6,39.6729
355087,267075,1361.46,324549,204400,806.4,1430.2,603.7,1564.8,5536.4,3728.2,11362.1,7037.6,2404.9,1483.6,9733.6,6652.8,779.7,755.9,869.2,773.8,967.2,678,4251.7,2784,8922.4,5964,7793.7,4770.3,1548.4,1125.3,39.6733
382212,282182,1387.03,403789,247536,138.6,779.3,117.8,917.3,1139.4,959.9,2921.4,1780.9,395.9,356.5,4662.6,2895.1,736.2,696.2,831,583.5,391.5,641.1,1211,891.2,4809.5,3011.8,4456,2938.8,846,715.6,39.6751
332683,240752,1415.01,206875,136203,228.9,998.6,-28,847.6,270.7,612.4,1116.9,856.5,255.8,338.9,1131.8,980.3,321.7,467.8,224,387,371.9,502.1,405.4,985.8,1860.1,1627.7,2123,1859.5,371.4,668.6,39.6763
298252,256772,1189.44,246152,154556,419.8,1254.2,210.8,734.4,3498.8,2389.5,6683,4539.9,1326.4,957.4,4181.6,2702.9,250.7,379.2,416.2,503.3,183.8,402.9,2366,1698.1,5745.3,3511,4197.6,3083,992,745.9,39.6789
326783,241018,1388.39,252627,129029,550.2,910.9,-127.8,1084.9,4758.4,3208.6,9166.1,5813.4,1790.2,1223.7,5543.1,3946.2,684.2,464.2,605.3,467.4,570.3,430.1,3905.1,2692.3,7285.7,4538.4,3998.4,2579.4,746.1,503.1,39.681
414949,268094,1584.96,345243,215648,487.4,1201.4,410.4,1067.8,3655.1,2495.3,7584.4,4964.7,1451.1,886.2,5054.3,3771.1,772.4,768.1,812.6,625.1,250.6,353.1,2872,1908.6,6624.7,4558.8,4793.2,3204.8,882,811.2,39.6845
402252,270651,1521.92,207743,138889,845,1053.2,23.6,1054.7,1339,1096.7,3051.5,2147,640.3,682.2,2850.9,2558,424.7,427.8,588.7,442.9,142,332.8,1115.1,893.2,2963.9,2542.3,3079.2,2339.3,497.5,557.6,39.6867
290006,262055,1133.25,329842,204531,688.9,1099.3,144.1,1163.7,1370.6,1173.8,2896.8,2009.5,703.6,627.1,3879.2,2880.4,436.6,416.7,288.9,534.7,491.7,481.4,1575.2,1151.5,4398.2,3069.4,3773.7,2578.1,1007.7,985.8,39.6869
220860,231232,978.066,244710,160368,537.4,882.9,817.1,1122.7,12735.6,8051.7,24568.2,15369.9,4604,3107.2,8709.9,5846.3,626.1,575,610.1,581.3,605.2,495.7,9373.6,6317.5,14342.6,9474.8,5249.6,3543.4,971.5,912.7,39.6985
201557,221452,932.022,217935,141553,147.7,817.5,-352.8,1017,577.2,518.1,1476.9,1195.2,464.8,462.8,2315.2,1989.1,310.5,331.9,221,442.9,129.3,453.3,507.1,558.1,2567.3,1975.7,2575,1798.3,711.9,567.8,39.7045
420313,282033,1526.07,317898,177171,869,1247,320,896.7,4632.4,2844.8,8802.8,5511.6,1700.3,1199.6,5143.3,3189.4,584.3,523.3,802.6,607.8,649.6,568.8,3580.3,2344.5,7652.8,4530.8,5098.2,3192.4,1608.2,1112.4,39.7069
256061,219449,1194.84,198874,124705,1016.4,1250.6,170.4,668.6,4465.2,2991.5,8423.7,5604.3,1771.3,1454.3,5180.7,3397.2,457.1,491.5,686.8,523.2,572.5,584.6,2572.8,1986.1,5634.4,3612.5,3908,2619.1,977.2,590.1,39.7081
382199,272859,1434.35,304624,202919,284.9,1019.1,-19.5,1108.9,2563.3,1917.2,6063.3,3883.5,1366.1,1053.2,5538.5,4409.5,258.6,492.3,201.1,643.2,475.4,804.1,1516.8,1365.5,4791.8,3393.4,4813.3,3442.3,1466.7,1172.6,39.7082
365583,270556,1383.68,269401,184893,-81.6,776.7,23.8,916.7,925.8,715.2,2164.9,1464.7,472.6,527.2,2588.7,2110.4,915.4,568.6,484.3,615.8,274.9,414.8,819.7,768.8,2983.6,2173.7,2952.7,2240,473.4,587.2,39.7096
253826,245742,1057.71,197744,129229,443.8,1283.4,72.4,1168.3,1337.8,1062.1,2351.8,1656.3,726.3,523.7,2505.5,1915.5,356.9,354.4,510.2,493.5,341.8,613.7,1073.4,762,3199.2,2190.6,3295.1,2225.1,656.4,628.6,39.7141
246644,241758,1044.72,237802,170298,337.9,1395.2,-14,912.3,934.7,819.9,3614.2,2390.1,1058.3,825.8,6792.6,4962.4,396,735,358.5,577.3,618.5,607.8,1130.4,738.8,4967.1,3364.7,10464.2,7176.2,2508.5,1869.5,39.7165
299633,235386,1303.5,314931,180645,1229,1387.4,59,886.3,6955.5,4835.3,13358.8,9038.3,2834.1,1965.3,6989.3,4782,643.5,559.3,806.1,550.9,57.8,595.9,4221.1,2944.4,8461.2,5971.6,5552.1,3533.8,1244.8,805.6,39.7167
325523,283723,1174.88,318978,206843,433.8,1296.4,0.3,783.1,1598.3,1335.4,4269.2,2834.7,1154.8,732.5,3962.7,2808.6,649.2,611.5,354.5,481.4,251.2,399.8,1358.6,1087,4304,2795.7,4510.8,2773.6,804.4,913.5,39.7327
353566,260872,1387.89,308575,192858,359.6,883.9,-168.5,903,2599.6,1618.7,5944.7,3509.8,1207.6,896.1,3559,2764.8,510.8,338.2,439.6,441.2,448,535.8,1740,1315.5,4246.6,2895.4,3880.4,2432.1,1019.6,616.9,39.7351
190924,257028,760.655,299807,196822,690.2,854.5,424,855.5,1869.3,1636.4,3921.9,2640.1,814.6,703.1,3907.8,2489.8,483.1,415.1,712.2,544.8,479.8,516.5,1531.9,1148.1,4214.7,2745.2,3425,2618,838.7,759.9,39.7376
224928,217549,1058.76,266056,175993,-61.6,728.1,154.6,897.4,1438.7,1229.5,3626.6,2104.2,810.7,562.3,3101.4,2125.6,520.9,363.9,584.4,537.5,409.5,283,1385.7,1043.4,3216.7,2089.6,3076.4,2133.9,985,652,39.7435
168598,253337,681.482,320141,222613,882.9,1460.8,301.7,872.4,2482.7,1736.7,5364.3,3377.1,1228.5,823.9,4083.7,2802.2,552.3,534.7,405.2,546.7,406.4,496.1,1560.2,1278.8,3994.2,2972,3527.2,2283.7,548.6,623.4,39.7439
327365,253454,1322.64,245475,157363,472.1,1046.1,161.9,1099.4,2163.2,1549.2,4510,3137.8,1248.7,792.3,3417.5,2663.4,210.2,481.1,486.9,425.2,138.6,507.2,1254.6,977.1,3526.3,2471.6,2818.5,2065.3,634.8,574.2,39.744
212102,228177,951.861,311223,218983,551.7,849.1,-298.9,1033.7,1136,786.8,2354.5,1670.4,679.4,554.4,2179.8,1565,299.8,379.4,500.3,471.2,399.4,349.9,1160.9,1055.8,3217.7,2285.1,3122.4,2238.2,583.8,529.1,39.7443
266528,225852,1208.44,196180,139819,244.7,1042.5,474.2,866.5,901.1,951.9,1660.5,1456.7,583.7,473.1,1443.9,1441.8,-203.9,232,35.3,411.1,110.7,308.1,438.2,594.6,1892.9,1498.9,1465,1276.7,557.4,519.6,39.7516
244830,208129,1204.58,216740,121000,296.6,829.2,384.3,1289.4,2457.8,2009.5,4814.3,3508.4,950,782.7,3679.5,2595.6,723,562.9,667.7,504,579.5,627.7,2007.9,1620.8,4222.2,3039.2,3232.1,2529,635.3,552.4,39.7578
260268,242506,1099.01,230408,156600,844.6,1602.3,268.5,953.5,3554.5,2429.9,6941.7,4853.4,1455.9,1122.1,4387,3160.1,823.6,426.9,503.5,446.4,342.3,486.8,2171.2,1703.4,5331.2,3873.6,4179.9,2667.4,1165,875.4,39.7604
411738,279846,1506.65,410067,233929,121.2,1239,-23.4,934.1,2127.7,1617.7,4843.8,3021.5,1077.6,615.2,4146.5,2714.2,997.8,789.2,649.6,468.3,612,404.6,1894.9,1654.7,5765.9,3650.9,5358.3,3212.3,1071.7,990.1,39.7607
338970,229009,1515.69,181526,126338,212.4,895.8,158,842.1,5622.1,3991.1,11383.8,7640.9,2570.8,1739.4,3869.1,2789.5,647.5,496,642.9,365.6,117.5,400.6,4497.9,3099.8,7149.7,4812.7,3570.9,2409.9,131.9,648.3,39.763
389710,277956,1435.72,292994,176467,666.3,951.3,210.9,867.3,3081.3,1950.5,6759.6,4263.2,1349.9,934.2,5237.3,4236.9,488.4,400.8,310.9,466.8,579.1,443.7,1578.2,1352.3,4689.8,3412.8,3924.1,2932.7,960.8,994,39.764
424111,305097,1423.45,348371,216918,769.3,1086.7,469.7,763,2709.9,1797.5,6578.1,3868.7,924.4,810.1,4357.8,3332.2,669.3,584.4,935.4,540.3,325.5,348.2,2362.9,1791.8,5120.4,3455.6,4669.6,2993.1,871.8,820.3,39.7653
306438,227821,1377.39,225731,142862,7.1,827.3,343.6,1223.6,873.7,916.5,2291.1,1597.8,403.2,396.6,1545.1,1167.8,167.7,297.8,169.2,262.8,-357.2,208.2,1025.3,839.6,2307.5,1766.7,2042.1,1515.7,630.7,397.2,39.7655
331480,256812,1321.75,202652,139918,133.2,1105.9,-29.6,732.9,2244.8,1756.3,4939.1,3262.8,782.1,648.7,2842.9,2358.3,710.7,399.6,497.2,440.4,382.3,458.5,1370.5,1114.9,3721,2671.4,2949.9,2153.3,564.4,647.9,39.7697
300698,221605,1389.51,235163,142753,-333.2,674.1,52.7,948.4,340.8,579.1,1780.2,1442,911.1,527.3,2984.8,2328.7,362,307.1,341.9,599.2,548.9,547.5,1388.3,1103.4,3297.5,2426.5,2958.7,2237.6,663.5,644.9,39.7708
352440,246071,1466.68,213400,147564,160.6,994.2,55.7,973.3,968.7,910.5,2851.2,2143.9,592.1,718.1,2330.3,1911.2,725.7,710.3,410.4,498.8,336.6,440,984.1,748.8,2766,2123.2,2921.7,2277.4,838.6,698,39.7715
289889,259782,1142.7,218242,139039,189.8,1058.7,-251,809.4,3370.5,2184.8,6978.2,4243.2,1368.6,1105.7,2739.1,1999.8,-361.2,450.9,-340.7,230.9,-235.1,258.5,2346.6,1472.1,4429.6,2662.9,2758,1975.1,352.8,452.4,39.7774
278347,217383,1311.22,166370,121638,-7.9,896.9,541.5,923.4,1079.6,913,1414.9,1158.3,352.6,343.1,1367.4,1114.5,123.4,387.6,428.6,332.1,516.6,414.2,663.1,642.7,2066,1524,1673.6,1414.6,368.8,420.9,39.7782
330859,254894,1329.21,317616,188410,-141.3,1269.8,232.4,1380.2,3263.5,2412.6,7045.3,4416.5,1434.1,1205.3,4852.1,3338.5,366.1,416.9,281.5,568.7,382,379,2246,1869.3,5510.7,3742.5,4168.9,3175.7,821.7,673.1,39.7816
302592,222177,1394.64,202145,141866,270.4,882.3,232.8,1078,769.3,856,1991.3,1417.4,527.8,538.3,1797.4,1729.5,61.4,277,154.9,340.2,-343.7,356.6,748.3,679,2209.3,1807.5,2555.2,1884.2,725.5,492.7,39.7859
242576,216062,1149.69,174337,127600,202,865.3,434.1,919,1070,815.3,1135.7,1249.2,618.5,445.1,2999.1,2453.9,595.1,545.6,330.3,433.3,340.4,367.8,802.1,679.3,2837.2,2161.7,3463.4,2629,993.6,740.4,39.7901
266866,258068,1058.93,324790,210490,544.7,912.4,-4.3,927.9,1760.9,1419.5,3960.8,2415.3,1035,610.3,2074.5,1397.1,389.7,384.7,336.6,434.4,440.6,527.2,1514.7,1070.3,3500.5,2495.2,2925.3,2063,499.4,503.6,39.7916
346728,250166,1419.29,225151,150589,836.1,1446.2,145,821.7,1188,752.9,2193.8,1625.6,499.1,525.2,1983.3,1539.4,311.4,327.7,284.4,503.9,373.6,343.2,802.4,799.6,2614.9,1964.6,2537.9,2031.7,703.9,590.1,39.7933
179498,238285,771.382,222728,139081,970.1,1115.2,34.7,1302.1,5701.9,3748.8,10074.6,6480.3,1769.7,1555.6,4069.6,2887.7,709.1,498.3,357.8,325,118.9,394.7,3752.3,2679.3,6220.4,4384.1,2918.5,2302.6,664.4,768,39.7941
256384,244978,1071.68,245165,145993,419.1,1054.4,272.7,1093.6,1200.6,928,2805.5,1841,442.1,462.7,4402.3,2852.9,347.7,410.6,746.7,698.6,399.4,383.3,1464.4,1139.4,4659.5,3139.3,4751.9,3289.4,1140.3,910.7,39.7951
196412,216252,930.066,268387,162650,168.5,1406.7,-139.3,1055.2,1217.3,711.8,2231.3,1402.9,436.2,436.6,2103.8,1283.8,435.3,349.9,118.1,366.1,58.2,256.4,754.6,721.2,2509.6,1538.8,3002.1,1909.8,352.4,460.4,39.7957
333513,284672,1199.68,250334,149292,280.5,1177.5,136.9,782.7,1224.1,842.7,3220,1960.9,626.1,521.2,2859.5,1878.4,-105.9,296.6,530.1,453.4,212.5,498.9,1082,903.7,3680.3,2184.2,3952.6,2475.4,1004.2,549.9,39.7977
326679,297614,1124.02,368208,215674,610.1,1002.6,108.1,1007,6324.3,3481,12696.2,7327.7,2493.5,1484.1,7270.5,4631.5,543.2,693.1,990.9,666.2,1067.2,781.1,5544.4,3298.6,10117,6221,6034.6,4013.2,1333.5,1107,39.8004
94830.4,204639,474.539,352228,175369,430.7,1433.4,68.9,863.7,307.9,453.8,966.2,669.4,290.7,291.9,1691.7,974,680.9,597.8,542.2,565.7,846.9,367,487.1,401.8,1461.1,913.4,1950.4,1278.7,562.3,492.7,39.8013
208880,220493,970.087,233194,149910,558.3,1150.4,-24.3,970.9,673.8,631.1,1765.2,1169.1,516.9,329.4,2826.7,2158.4,306,566.2,116.6,280.4,462.9,537.3,920.8,786.8,3507.7,2458.8,3810.7,2412.7,945.8,655.8,39.8027
200984,242644,848.197,255800,174179,538.8,842.3,0.4,864.9,866,787.4,1622,1266.6,567.7,368.6,2737.2,1828.4,398.4,575.7,223,345.8,267.2,362.1,819.1,902.3,3059.2,2319.4,3671,2501.3,970.1,616.7,39.8056
387028,259608,1526.59,265930,176546,295.2,938.6,-277.9,1355.1,1363.2,1155.1,2879.2,2047.7,651.7,516.8,2145.7,1588.8,341.7,381.1,289.5,408.8,-31.6,505.8,1011.6,1168.7,3007.9,2257.2,2684.1,2200.9,721,654.7,39.8063
351289,231908,1551.16,366667,156568,381.8,1043.1,-156.1,655.8,2080.2,1040.1,3827.7,1732.7,466.3,338.3,2771.9,1181,109.8,427.2,461.8,408.1,315.3,447.8,1497.3,843.9,3458,1642.4,3647.4,1637.8,643.7,411,39.8086
320315,266776,1229.54,283902,180893,239.3,887.1,-259.2,1200,677.4,748.8,1237.3,955.6,182.2,373,1388.9,1168.5,-129.2,273.2,291.6,348.6,0.3,354.9,437.2,703,1762.8,1424.7,1950.3,1520.2,200.4,361.6,39.8087
331576,256167,1325.47,286410,141444,26.1,1072,404.7,874.3,2433.3,1562.3,4540.1,3075,675.2,645,3135.8,1954.5,456.1,444.4,657.2,555.1,508,340.9,1730.5,1371.2,4269,2865,3480.8,2418.7,753.3,583.5,39.8101
263113,221155,1218.29,217799,148095,350.8,995,312.2,876.5,1906.1,1347.8,4250.1,2818.7,1044.4,873.9,5434.1,3486.4,898.4,559.9,314.5,407.6,481.2,750.7,1072.7,1053.1,5779.1,3779.4,10941.6,6761.7,2493.9,1626.6,39.8106
404901,276935,1497.21,425980,272565,1199,1545.6,732.3,980.5,9209.2,5409.4,18112.6,10482.2,3749.3,2435.6,10274.9,6313.8,972.5,700.5,782.2,835.4,1217.2,817.4,8280.5,5182.5,14375,8965.9,7803.8,4809,1617.4,1200.3,39.8108
235498,226361,1065.34,203130,135881,-309.6,1074.4,69,812.6,3438.1,2629.6,7862.7,5159.7,1608.8,1126.6,3683,3056.6,64.7,382.8,163.8,426.5,492.1,458.6,2710.9,1794.9,5301.9,3758.8,3496.6,2833,699.8,713.3,39.8134
230826,248842,949.867,203259,137156,130.5,1553.7,-329.7,703.1,622.9,465,1858.2,1303.5,666.5,492.2,3066.3,2126.2,432.1,286.1,136.7,294.5,300.3,289.1,79.1,570.7,3033.1,2146.1,7276.7,4668.1,1971.5,1301.3,39.8134
383338,295331,1329.16,351442,181831,470.7,1218.8,67.2,1202.9,5124.5,3033.5,10548,5504.6,2005.6,1354.9,5159.3,3170.6,1177.5,616.4,875.4,471.2,126.1,378.8,2949.7,2040.7,6576.3,4178.3,5349.3,3111.3,1147.4,891.6,39.817
359680,268782,1370.33,288418,174270,526.6,1153.6,367.3,932.2,8284.4,5049.3,16180.2,10324.7,3200.4,2324.2,4302.2,3128.7,-369,382.8,175.3,492.9,-349.9,225.3,4899.3,3198.7,7794.5,5070.5,4045.5,2768.1,514.3,648.6,39.8172
287830,240176,1227.22,204294,145299,293.5,1323.9,27.3,1094.6,597.5,592.4,1628.1,1180.4,11.4,302.4,1844.4,1768.3,626.7,450.8,683.6,563.8,488.9,403.2,688.5,772.5,2397.8,1823.5,2121,1612.1,934.9,743.4,39.8207
336407,266485,1292.71,323666,214128,257.1,674,203,1074.4,1488.3,956.9,3095.4,2018,784.1,723.2,4286.5,3186,664.8,467.4,873,451.6,395.6,499.5,1404,965.4,4745.9,2986.1,5044,3303.5,1391.9,1093.3,39.8256
261645,219303,1221.75,189223,139742,218.6,1456.3,-265.4,719.2,343.1,549.7,1244.4,1006.8,501.8,332.4,2862.3,2098.8,434.9,404.7,158.2,357.9,481.4,566.5,767.9,818.6,2584.9,1908.9,3099.4,2440,483.2,570.5,39.8328
205320,246018,854.61,264198,192097,401.6,1130.3,703.5,1091.8,2863.4,1948.9,5673.7,3752.3,1273.3,939,3695.6,2704.6,58.6,304.7,543.5,510.6,138.7,396.4,1589,1298.6,4301.8,3196.9,5507.4,4074.4,1422.6,1387.5,39.8339
443835,299946,1515.24,346104,195335,574.9,1102.5,32.1,1225,2335.1,1430.7,5131.5,2926.6,990.6,751.8,4270,2688,518.7,540.1,784,569.7,619.5,530.1,1917,1528,4757.2,3061.4,4733.7,2871.9,1021.8,986.2,39.8349
201384,231876,889.356,234324,131058,378,1158.9,79.8,804.7,2529.7,1653.6,5104.3,3252.3,1427.4,919.5,4214.3,3202.4,491.7,550.4,511.1,468.2,215,428.9,1565.9,1196.1,4423.5,3001.9,3664.9,2796.7,607.9,655.5,39.836
354004,286303,1266.17,301194,178124,233.6,1089.3,49.6,1330.1,4829.9,2784.1,9022.7,5697.1,1805.9,1296.5,4594.8,3345.4,571,381.1,416.8,424.5,373.1,345,3415.5,2240.5,6536,4418.4,4644.1,2862.2,1161.1,935.3,39.8382
321623,273981,1202.08,425777,258684,747.7,991.2,166.3,916.2,2968.1,1622.2,5813.4,3443.1,1207.7,926,5575.4,3475,798.2,622.7,1176.7,999,1112.4,660.9,2174.3,1588,6268.1,3761.5,6003.4,3613.8,1111.3,764.3,39.839
109477,248318,451.466,271812,176314,605.6,1126.2,-47.9,757.1,1251,966.2,2985.8,1868.9,972.9,678.4,4415.1,3082.7,190.5,549,462.5,421.6,460.1,350.3,912,816.4,4212.8,2771.7,7887.1,5092.2,2208.3,1345.9,39.8403
252423,253405,1020.05,285958,195451,805.5,1010.5,147.6,1020.6,4273.1,3220.2,9419.6,5717.1,1486.2,930.3,3612.3,2639.6,383.4,500.1,169.8,543.6,227.1,336.1,2719.1,2192.6,6174.7,4120,3488,2409.2,762.3,1007.8,39.8411
338046,262143,1320.53,247924,143893,238.3,880,164.3,938.7,2947.9,1847.1,6698.8,4150,1564.2,1061.5,5404.7,3874.6,992,917.4,845.9,679.1,1207.3,885.4,2229.2,1384.5,6036.4,3909.4,6335.8,3908.8,1515.4,1107.8,39.847
349568,247489,1446.36,218039,145464,438.5,1036.7,-232,800.2,2926.9,2192.3,5949.5,4033,1204.8,956.7,2261.3,1709.1,451.5,518.5,153.1,407.8,620.5,481.8,2440.1,1661.4,3957.7,2944.4,2677.7,1953.7,497.3,405,39.8478
230278,291301,809.502,270970,182102,261.8,1012.8,-224.6,783.9,1865.2,1415.3,4568.7,2483.3,712.2,734.1,2559.5,2131.8,345.7,469.2,525.2,578,285.8,338.9,1666.5,1325.8,3475.1,2206.1,2652.9,1871.9,596.6,582,39.8498
353159,257495,1404.47,243997,151962,133.9,835.1,-37.8,1200.6,1280,982.7,3272.7,2060.5,754.1,739.7,2926.1,2269,529.6,412.7,197.7,351.4,384.2,397,851.4,737.8,3140.4,2278.2,3348.9,2175.8,790.6,637.7,39.8501
240954,228107,1081.68,223172,146010,200.9,778.6,356.1,835.3,1907.5,1355.1,3176.4,2293.8,625.1,670.2,3161.5,2039.5,524,318.2,167.8,276,134.8,413.5,1085.4,1170.1,3333.7,2396.3,3108.7,2293.8,692,521.5,39.8519
402506,284043,1451.08,339359,206565,456.6,801.6,-165,1022.6,1592.3,957.4,3005.1,1819,588.8,465.3,2547.4,1616.9,637.8,453.1,695,615.1,296.7,577.1,1766.5,1238.7,4622.7,2884.4,4635.7,3174.1,1091.7,845.3,39.854
194858,265278,752.189,374143,250143,573.6,1109.2,136.8,1000.8,3206.3,1942.2,6793.6,3757.5,1392,982.9,3725.3,2672.4,623.8,522.9,694,694.7,704.4,457.7,1932.4,1350.3,4587.1,3060.2,3288.3,2288.1,856.4,634.5,39.8568
346570,249101,1424.7,265094,153909,694.2,1128.5,-0.1,1253.3,3705.5,2746.3,7956.3,4979.8,1719.4,1335.3,5011.9,3683.4,706,652.8,916.2,746.6,830.4,766.3,2631.1,2059.3,6037.2,4042.1,4978.1,3355.5,1298.1,935.6,39.8578
469260,304226,1579.5,420719,226490,616.2,954.9,100,1331.9,4549.1,2503.1,9284.1,5345.1,1737.8,1165,4619.9,2867.5,365.2,498.1,671.8,470,381.1,531.9,2847.7,1616,5518.8,3311.8,4889.5,2947.8,733.3,650.3,39.8582
324163,228792,1450.85,212444,151046,212.3,989.6,31.9,1020.5,851.9,917.7,1799.7,1351.4,849.3,423.4,2299.3,1506.1,160.2,333.3,-65.3,261,319.2,312,753.9,788.5,2146.9,1777.5,2327.2,1939.3,517.8,567.2,39.8583
313556,247593,1296.81,282421,189453,167.6,1119.1,184.5,974.8,2042.9,1388.6,4159,2802.6,960.5,819.6,3182.8,2581.1,417.2,426,877.1,392.1,351.3,361.9,1541.3,1082,3255.5,2296.3,2968.8,2537.8,710.4,534.5,39.8596
144616,212262,697.682,189956,133366,350.5,933.2,77.4,1023.2,1470.3,1109.8,2543.5,1833.2,554.7,476.7,1917.3,1450.7,-42.6,338.8,193.9,297,327.7,438.8,985,962.7,2529.6,1910.5,2039.3,1698.9,401.6,464.2,39.8603
360142,246791,1494.37,279488,183923,574,952.2,-88.6,757,1649.3,1295.8,4022.7,2216,682.7,619.5,1953.1,1790.5,356.3,380.4,336.6,319.9,1058.1,528.5,1866.8,1292.4,4139.2,2673.7,3442.5,2396.3,696.9,672.5,39.864
331762,265507,1279.54,331295,220996,2223.8,1617.5,1252.5,1929.6,19562.3,12438.9,37170.2,23641.9,7308.6,4835,12151.8,8170.1,757.2,702,401.5,589.5,291.2,343.8,12989.4,8413.3,19226.2,12575.4,7229.3,4723.7,1498,1250,39.8673
420781,283258,1521.17,453569,278420,498.5,966.3,570.6,740.9,3708.2,2379.5,8603.2,5100,2076.4,1615.9,6444.8,4306.9,730.7,668.7,725.1,560.1,457.9,492.1,2396.4,1667.3,6754.6,4345,6325.5,3709.6,1157.4,1037.9,39.8707
323040,248118,1333.24,250854,147970,61.4,798.5,-401.5,715,816.6,948.1,2244.3,1456.8,668.8,565.3,2485.8,1693.1,774.9,577.2,265.1,529.5,289.9,397.8,751,788.4,2319,1838.5,2638.5,1909.6,649.6,510,39.8709
242426,221200,1122.26,175288,124559,384.1,716.4,38,1142,2039.1,1497.4,4177.7,2926.6,636.1,644,2663.1,2378.2,249.8,470.4,555.3,467.9,253.8,461.2,1430.5,1283.7,3551.2,2662.5,2885.8,2427.9,721.2,429.3,39.8718
423811,287676,1508.6,269407,173344,413.3,1248.6,144.1,1060.2,753.8,744,1467,950.7,167.9,374.8,3491,2536.8,380,377.1,792.1,642.9,165.2,562.3,880.1,605.5,3549.6,2452.3,4041.6,2718.4,949.6,785.3,39.8722
257645,240692,1096.14,337264,206879,521.8,1425.5,257.6,861.8,2616.5,1772.6,5299.6,3350.4,1121.4,909.2,4565.1,2626.6,255.6,500.8,586.1,560.8,384.5,437.1,2249.9,1430.8,5464.7,3579.2,4754.4,2971.4,1025.9,816.3,39.8723
308394,235874,1338.84,193552,126715,278.1,743.9,154.9,942,1587.1,1358.8,3665.9,2576.9,840.4,748.3,2580.3,2080.5,229.3,512.1,284.8,271.4,452.3,423.3,1446.1,1162.8,3313.1,2547.1,3214.4,2410.4,617.7,679.5,39.88
308484,264338,1195.02,302403,197439,47.6,707.4,135,849.2,2011.1,1373.9,5162.3,3085.1,803.6,510.9,3986.9,2872.5,441.3,342,530.7,541.9,9.2,268.8,1511.7,1228.2,4327.3,2750.6,4244.5,2921.3,966.9,867.2,39.8809
353981,273638,1324.68,338881,215860,808.9,890.1,-101.4,947.1,1758.6,1249,4218.8,2834.2,708.2,805.7,3550.7,2766.1,433.9,486.2,586,526,598.9,494.3,1680.7,1024.8,4632.9,3088.8,4634.7,2725.2,998.8,822.4,39.8825
304550,237601,1312.54,288856,160592,746.6,865,-65.6,981.9,1515.4,1306.8,3840.8,2539.4,1021.2,651.8,3692,2695.3,511.9,443.2,675.7,579.4,492.9,607.5,957.9,1064.8,3979.9,2746.4,4003.1,2594.9,1217,639.4,39.8828
