"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
354874,253683,1432.48,311859,199760,1086.4,1781.9,159.1,779.9,58.2,507.7,1129.2,661.1,453,335,3275.2,2294.8,503.5,586.1,554,615.2,301.4,376.2,7324.6,4968.5,11449.3,7795.4,5268.2,3940,1254.1,909.5,15.1461
484442,326130,1521.08,333624,251821,1487.8,1734.2,206.6,766,255.7,392.4,1261.8,1024.8,589.5,582.2,6912.4,5866.9,1055.2,740.1,939.7,1057.6,954,785.8,4240.9,3049.3,9869.9,6666.8,6937.2,4932.5,1539.4,1124.5,15.1463
361555,240378,1540.22,260957,155942,379.2,1084.2,59.1,753.7,318.2,351.6,717.2,468.7,297.6,360.7,1527.9,996.6,785.3,352.3,231.2,396.6,411.8,459.3,2066.8,1484.8,4095.4,2799.2,2168.4,1693.4,838.7,716.5,15.1482
426233,295660,1476.25,376608,245256,544.5,1727.6,-55.5,1710.7,222.9,382.8,1444.7,992.9,821.3,623.7,2953.7,2163.6,369,417.1,465.7,485.3,516.8,514.2,4648.7,3387.3,8708,5630.9,5607,3727.3,933.6,859.8,15.1509
210699,217414,992.396,220780,145292,152.3,1021.6,119.1,991.4,338.6,478.6,563.4,547.6,341.5,415.1,1968.8,1506.6,358.7,316.3,406.7,340.1,298.1,309.9,1243.2,1153,2590.4,1958.7,2332.7,1569.8,589.6,500,15.1522
133789,251978,543.7,216493,130251,495.9,1083.2,340.1,1334.1,55.3,376.8,611.9,657.8,269.2,384.7,1467.3,998.5,156.2,325.1,84.9,390,129.2,318.8,3116.5,2097.3,5498.3,3460,2862.3,1911.5,477.3,668.9,15.1537
307174,236965,1327.42,246629,163158,571.9,906.7,-289.7,706,256.7,433.4,551.3,625.8,37.8,276.3,3309.9,2327.2,424.6,468.1,413.4,567.7,165.1,394,2563.3,1813.7,5343.6,3800,3592.4,2425.3,344.2,774.1,15.1553
317490,253871,1280.65,226200,149996,1011.1,1571.3,98.4,757.4,293.3,434.1,695.1,562.4,627.8,336.1,1606.2,1373.6,-284.6,292,314.6,504.6,197.4,396,8118.1,5550.5,11913.7,7960.9,3654.8,2687.2,690,410.3,15.1564
425355,269618,1615.49,379144,244772,1041.3,1134,544,1172.6,281.6,365.2,965.7,721.3,120.1,393.1,4290,3061.8,-23.3,335.7,229.1,431,-161.1,401.6,5093.4,3470.7,9295,5865.7,6435,4096.9,1202.7,1256.4,15.1581
245844,229162,1098.55,201024,146709,758.9,957.4,243.2,1109.2,-32.7,452.4,472.9,408.4,328.6,419.9,2528.3,2076.1,407.1,420.1,634.2,528.9,658.7,527.7,4377.2,3247.2,7770.7,5463.3,3881.7,2988.5,404.7,738.9,15.159
435301,279813,1593.05,255294,165957,1679.1,1767.1,-35,1153.5,96.3,383.8,1082.8,645.1,582.9,408.9,3484.2,2472.3,360.1,469.4,82.2,262.9,587.7,505.3,19629.3,12205.4,27888.3,17471.7,7901.4,5075.3,1290.1,1097.7,15.1603
218697,233068,960.872,203755,151868,119.5,882.9,134.8,1309.1,217.4,279,425,580.2,160.5,232.1,1200.9,1017.5,158.1,395.5,-207.4,226,116.5,282,1548.6,1361.8,3126.9,2197.5,1967.8,1706.1,607.5,372.9,15.1605
466302,312734,1526.86,477888,226812,742.5,923.3,185.2,926.8,491.3,441.4,1830.7,1308.9,681.7,632.8,5080.9,3290.2,549.1,681.3,394.8,395.5,784.4,740.8,6616.5,4010,11762.5,7259,6538,4213.9,1403.8,1095.8,15.1608
417358,285096,1499.05,407374,224767,1521.8,1479.7,14.6,502.3,206.4,427.5,1653.8,908.3,321.1,333.6,3690.7,2287.7,943.1,527,857.5,831.2,746,439.4,22610.8,12989,31617.6,17863.7,9168,5244.2,1400.1,1093.5,15.1621
424146,280348,1549.26,308984,189769,793.9,1411.2,-261.9,1007.6,266.6,348,662.8,613.7,310,299.6,1577.8,1454,132.4,250.4,313.2,494.9,374.8,509.8,2691.8,1905.4,6089.1,3839.3,3495.9,2329.6,828.9,721.5,15.1661
396729,260947,1556.85,292897,192445,-1.7,1010,-49.6,1073.9,-197.5,330.5,490.8,663.5,-57,309,2716.5,1956.3,494.7,928.2,521,413.5,416.1,449.1,1654.2,1264.3,4122.3,3031.6,3380.8,2180.9,715.3,605.7,15.1713
308969,245283,1289.89,249389,161404,79.5,1258,233,1314.3,273.8,426.5,993.5,753.5,164.5,406.5,2493,2127.9,476.6,443.7,759.7,727.2,290.9,582.5,1753.3,1225.1,4331.7,3103.7,3610.7,2824.2,965.1,699.8,15.172
233233,227412,1050.22,289541,184807,91.5,908.8,-294,913.4,249.7,528.3,1037.8,833.7,271,357.8,3123.3,2180.2,560.7,546.9,474.3,442.2,411,622.5,1538.9,1151.9,4211.3,3252.7,3882.5,2910.7,1034,987.1,15.1755
432387,273832,1616.92,309351,196326,641,995.9,-10.3,734.2,317.4,527.2,1011.3,724.7,426.9,575.6,3619.2,2855.4,286.2,425.3,351.1,563.7,425.7,508,2016.1,1692.1,5897.9,4016.4,4747.2,3202.5,1494.6,1063.5,15.1839
243842,224982,1109.87,321784,216160,498.7,1573.6,-141.7,1056.8,206.4,438.9,421.9,417.2,179.5,307.2,2043.6,1483,268.3,368.7,405.8,573.8,353.3,356,7890,4901.2,11287.2,6977.9,4385.6,2753.8,942.2,594.2,15.1854
320979,286431,1147.54,396900,255576,968.3,1252.8,-4,736.4,695.2,650.5,2272.3,1579.8,554.4,562,5372.8,3950.8,577.1,680.4,561.2,551.4,497.1,461.5,7045.1,4258.4,11850.8,7483.3,8154.8,5224.4,1574.8,1109,15.192
384571,287228,1371.06,381598,239690,160.1,914.1,459.7,1236.5,241,463.2,832.4,628.8,135.6,299.4,3295.8,2149.5,652,422.9,876.2,733,874.6,660.4,3292.2,2223.9,7432.1,4856,5406.7,3302.9,764.7,708.5,15.1945
301908,258316,1196.83,289620,199352,442.4,902.6,-272.2,961.1,315,399.7,815.5,710.6,386.5,472.5,2668.6,1889,256.8,383,582.2,655.2,990.3,536.2,5838,4176.2,8844.6,6249.6,4364.7,2935.3,681.5,604.1,15.1993
322516,225545,1464.27,245420,162466,560,914.9,-430.4,1796.1,428.4,545.6,688.8,682.6,140.6,363.2,2853.3,2487.5,553.8,554.8,683.7,561.3,14.7,324.2,1633.5,1286.9,4399.3,3090.3,3680.3,2745.8,810,772.7,15.2062
349471,268943,1330.64,262168,169865,305.1,1759,211,1062.8,345.3,389.7,841.3,865.4,338.1,344.7,2820.6,2057.3,810.2,589.8,586.7,393.2,561.8,520.5,2366.4,1680.9,5041.4,3742.5,3586.3,2614.4,788.3,664.2,15.2088
318250,286064,1139.21,384282,237221,534.2,1261.3,-1.3,653.3,30.4,399.1,786.4,726,-21.6,311.3,3321.7,2392.4,754.3,636.5,553.1,528.1,475.8,671.1,8809.6,5489.2,13972.3,8374.2,6098.2,3832.8,1377.1,949.8,15.2115
277330,239417,1186.16,244876,164137,568,1168.2,-202.2,1231.2,170.8,365.3,486.6,429.5,-251.9,215.8,2518.8,1668.8,237.6,497.3,222.4,374.9,390.3,515.5,1204.2,1073.9,3579.7,2300.6,3039.5,2028.6,696.4,524.4,15.2119
403770,282214,1465.09,296828,194188,421.8,1021.6,306.6,711.4,380.1,462.6,1254.4,795.6,501,367.1,4276.8,2698.6,551.2,412.3,597.2,572.1,736.1,645.9,2319.2,1881,6093.4,4118.7,4733.7,2937.8,863.1,828,15.2138
435264,305082,1460.96,509340,291403,749.9,1539.2,-196.4,1006.1,249.8,384.8,1444.9,1185.8,326.7,440.7,7274.8,5190.5,726.2,557.1,1030.4,686,1378.7,742.8,5318,3193.3,11027.3,6532,8172.8,5007.5,1285.8,1004.9,15.2194
267900,241095,1137.88,259154,166036,224.1,1115.3,3.4,1309.4,309.3,394.1,832.6,642.4,217.8,328.1,3330.2,2821.6,626.9,396,388.1,376.6,419.9,676,1687.6,1526.5,4597.7,3216.9,3348.3,2463.2,969.5,826.3,15.2204
274374,243355,1154.54,253663,154781,1100.1,1576.2,59.3,994.7,330.2,517.4,1022.6,830.1,370.4,411,3706,2664.3,556.8,399.8,675.2,437.8,200.7,285.4,5288.6,3594.6,9225.5,6341.4,5163.8,3200.9,855.6,756.4,15.2269
118416,209474,578.872,256473,170973,866.4,1269.4,-201.3,1557.2,291.8,492.4,2172.4,1696.4,603.1,659.9,6313.3,5052.1,976.1,1084.1,1294.7,1016.9,735.2,751.7,1918.7,1399.2,4629.2,3415.3,4856.2,3188.5,1321.2,1162.9,15.2296
310626,228365,1392.89,187045,126509,125.1,1271.1,383,1265.5,68.3,351.8,545.3,605.1,236.4,328.9,2459.2,2168.3,295.1,373.4,278.7,382.9,2.7,265.3,1229.3,1085.4,3709.8,2543.7,3435.9,2451.3,546.6,529.7,15.2342
399605,267260,1531.1,354908,219316,547,1138.9,-193.7,957.1,185.4,679,485.5,596.2,401.5,368.1,3059.4,2289.5,340.6,411.5,588.1,538,126,458,2970.6,1937.8,6799.4,4197.5,4362.3,2938.1,1264.5,972.9,15.2347
329796,243374,1387.66,269875,179204,960,1491.3,19.2,702.8,185.8,401.4,717.7,500.9,261.2,296.8,2755.4,2386.2,567.6,553.3,377.8,619.5,463.9,500.8,2017.5,1394,4557.5,3203,3517.5,2493.9,516.8,543.8,15.2381
274994,246544,1142.16,308543,205055,134.3,1543.7,124.6,766.3,234.4,307.5,482.3,540.3,398.1,461.6,2794.7,1935.7,636.6,551,899,495.2,514.5,471.4,3660.8,2765,7118.6,4655.7,4463,3076.2,1038.6,821.5,15.2395
356653,253936,1438.2,251092,150372,120.9,985.8,-146.7,1042.2,-283.4,220.8,647.1,502.8,181.6,347.3,2426.6,1753.8,-63.2,282.1,449.7,560.4,-156.8,432.8,1837.2,1256.2,4157.2,2998.7,3260.1,2163.8,835.7,662,15.2407
356371,263991,1382.37,395754,252299,199,1223.4,-91.6,1001.5,520.7,505.5,751.4,826.6,212,268.7,3532.6,2309.9,288.6,466.9,490.7,637,300.4,447.4,3959.1,2427.8,7423.5,4454.5,4689.5,2959.3,1174.7,893.7,15.2411
315696,304380,1062.08,434181,275153,842.9,1179.2,104.6,1039.6,322.6,564,1021.8,733.7,599,619.6,5004.8,3262,1073.9,618.4,1134.2,550.9,602.3,533.8,8048.8,4817.4,13077.1,7535.3,6892.9,4065.6,1436.4,841.5,15.2428
378015,253409,1527.52,319903,220164,1359.8,1513,296.9,959.8,1417.1,1024.4,6281.4,4838.8,2907.2,2248.1,19840.3,17048.8,1801,1349.7,2227.7,1880.5,2521.2,1559.5,3451.3,2479.9,9298.1,6784.1,10285.5,8139.5,3389.2,2708.6,15.2442
289610,254835,1163.75,347947,204692,468.5,2066,116.5,1202.3,209.3,394.5,623.5,481.5,107.5,302.5,3866.5,2639.9,529.1,483.7,741.2,567.2,594.9,454.5,4154.3,2553.1,8038.2,5183.7,4918.2,3136.2,1090.6,987.8,15.25
343036,258756,1357.55,312225,205463,859,812.8,-248,945.4,285.7,504.3,1067.8,809.7,255,445.8,3585.3,2644.2,772.2,610.9,670.3,498.2,275.5,510.5,2068.4,1751.9,5037.8,3468.7,4660,3334.7,1078.5,971.1,15.251
239931,255021,963.427,177853,125683,343.9,929.9,279.4,670.8,-77.6,291.6,508.4,600.8,237.6,258.2,1905.8,1909.9,244.6,472.2,288.9,441.1,101.8,542.1,3998.2,2943.9,7266.8,4888.8,3315.8,2281.2,440.2,532.4,15.2567
244461,231832,1079.78,220455,152838,32.5,691.9,-271.3,822.2,-241.1,343.2,838.3,732.7,127.9,255.6,2068.7,1647.4,240.7,433.3,52.6,259.7,86.2,260,1072.6,1308.1,3404.4,2528.4,2714.7,2042.5,717.1,655.5,15.2599
414578,279678,1517.95,408272,232104,696.7,1061.6,-414.2,1072.8,85.9,422.9,1070.9,1073.2,602.5,387.2,4991.1,3315,956.8,656.7,1296.3,973.8,1081.8,716,2919.5,1989.2,7334.7,4809.9,6300.1,4161.8,1393.2,1202.2,15.2605
304772,222335,1403.72,220454,132104,409.3,892.8,-253,968.4,88.2,282.5,-62.2,315.8,95.9,314,1687.3,1550.8,-179.9,240.4,94.2,255.4,-187.4,221.5,3500.6,2474.4,6304.3,4715.3,2808.8,2088.4,531.3,469,15.2619
274227,267482,1049.83,228113,145951,613.6,974.1,-43.5,1178.8,60,430.5,382.6,518,200.5,367.9,2663.7,1954.2,324,303.5,531.5,405.1,286.1,434.2,8674.4,5889.5,12989.9,8608.1,4424.7,3061.3,835,614.9,15.2656
274674,249607,1126.87,181997,126985,99.1,1215,54.5,1214.8,152.3,509.7,706.3,625.4,210.6,480.7,1971.6,1393.3,489.7,413.8,365.7,545.2,199.8,392.5,1653.4,1384.9,3796.9,2790.5,3101.3,2318.4,664.3,680.2,15.2663
148087,226057,670.812,189576,132153,180,896.2,94.8,887.2,181.3,389.3,558.6,501.5,231.1,295.8,1330.3,1124.8,635.1,545.3,554.9,406.9,400.3,395.5,932.7,873.9,2705.2,2068.6,2249.5,1732.6,461.9,436.4,15.2674
144688,263282,562.747,293504,209126,282.4,1461.2,-36.1,634,198.1,315.3,460.7,489.1,-57.5,156.3,2603.5,1950.3,658.5,478.7,626.9,418.3,289.1,318.2,2748.2,2039.1,5637.6,3709.7,3527.4,2354,757.8,569.6,15.2684
374833,282529,1358.55,296234,183989,460.9,1136.8,-207.9,874.9,83.1,341.7,1074,1017.3,719.2,505.5,4073.7,3222.7,484.5,490.1,781.8,522,855.3,657.1,3493.8,2481.5,7558.3,5163.9,5302.5,4112,708.3,955.7,15.2694
409581,280918,1493.03,382208,210490,969,1331.3,-278.7,722.1,129.6,463.6,1296.6,974.5,387.2,401.6,3444.3,2373.9,452.9,622.1,686.6,386.4,536.6,826,5550.9,3369.1,9832,5923.7,5078.8,3374.6,770.3,770.1,15.2745
371527,251623,1512,317174,203916,546.5,1035.6,407,911.7,550.7,429.7,786.7,681.3,207.8,290.9,2021.5,1499.6,269,347.3,122.7,341,387.3,394.4,3876.7,2585.6,6506.1,4584.7,3618.6,2493.1,712.4,556.3,15.2788
326264,228562,1461.73,297261,186163,902.4,1027.2,-87.4,854.1,319.3,512.8,827.4,673.8,208.2,288.7,2678.8,1998.5,956.2,637.1,181.4,390,309.2,334.8,6258,3961.3,10177.8,6596,4398.8,2935.5,1140.8,748.9,15.28
376230,272719,1412.7,319097,181740,209.1,1395.3,-27.6,877.4,557.3,426.1,765.6,746.4,116.8,240.1,3778.7,2341.6,486.9,556,472.1,488.6,194.9,300,4665.1,2806.5,8658.7,5320.9,4361.3,2983.2,879,874.3,15.2846
355960,235883,1545.29,337539,211425,1910.1,1843.5,112.6,1281.3,601.8,556.6,1343.6,1020.3,407.2,395.3,4530.7,3289.6,846.1,654.4,1045.5,765.9,723.8,646.2,14484.9,9367.8,21805.4,13737.1,7580.4,4878.1,1356.3,967.8,15.2871
371255,279059,1362.33,353991,219317,572.1,1248.2,66.8,1090.7,36.7,365.4,910.1,662.1,56.4,403,3002.5,2104.3,278.8,623.8,538.2,581.8,337.7,405.4,3779.6,2602.6,7259.5,4605.4,3944.8,2536.9,887.1,452.4,15.2873
350244,239586,1496.96,301250,198996,1047.8,1062,-208.5,876.6,194.6,461.2,750.7,753.3,435.1,345.1,2659,2173.8,660.7,447.7,231.6,495,483.4,281.6,6831.9,4886.7,11414.5,7449.7,5399,3688.9,726.7,752.4,15.2892
333756,271726,1257.79,253197,167163,947.8,1348.2,36.5,740.5,318,446.5,739.3,756.5,327.6,517,4409.7,3340.7,363.4,391.9,493.5,531.9,443.7,383.9,4998.7,3516.5,9402.7,6815.5,5580.9,4155.2,1177.1,1094.8,15.2911
272248,213204,1307.61,270631,174012,512.5,938.9,-203.7,1173.1,218.4,447,444.5,428.2,44.5,352.1,2888.9,2153.5,246.6,531.5,410.6,586,267,298,2620.6,1857.8,4549.4,3373.5,2915.3,2042.1,718.5,604.9,15.2961
487149,325518,1532.48,452486,256628,776,1091.3,-77.3,1054.8,-92.2,329.4,1403.7,836.9,422.7,464.8,4600.4,2898.2,1152.1,641.3,918.8,603.5,899.9,692.8,3698.5,2306,8322,4699,5850.5,3429.9,880.3,743.8,15.3013
383859,256560,1532.08,348314,196623,545.3,1111.7,-82.4,918.3,329.9,331.5,987.3,828.3,289.1,453.6,4402.7,2511.7,348.1,439,690,687.2,574.5,623.4,6075.3,3773,10817.6,6263.7,5545,3132.2,1120.1,893.5,15.3019
206649,276576,765.099,336739,238620,877.9,1241.8,-211.2,834.2,330.6,396.8,659.1,742.8,253.1,323.3,3751.1,2217.8,666.3,450.1,421.7,432.4,748.2,560.8,5275.2,3528.2,9513.7,5646.7,5188.6,3299.8,1170.7,830,15.303
228993,235950,993.83,209426,130599,656.4,1254.6,275.9,1042.6,200.3,375.2,623.1,755.3,307.1,356.5,2063,1757.5,643.8,630.6,301.3,510.4,345.5,425.9,1939.1,1509.6,4372.7,2999.3,3113.8,2199.3,635.7,501.5,15.3063
195701,249387,803.571,315039,219580,918.5,994,113.5,866.3,226.3,410.5,544,609.5,95.5,326.5,2526.5,1975.9,490.1,443.7,217.7,335.2,282.9,406.5,5612.3,3721.1,8610.7,5935.7,3699.7,2592.2,558.1,531.8,15.3096
383094,253964,1544.68,304178,193094,277.4,1238.1,-103,938.6,103.2,496.2,1128,879.8,303.1,317.8,3653.6,2611.2,932.8,443.4,865.5,578.5,652.9,523.1,1895.2,1327,5376.1,3482.2,4297.4,2955.5,797.6,658.6,15.3116
336662,250548,1375.97,258816,153471,504.5,660.8,-170,1449.4,101.7,448.3,573.8,721.7,251.5,349.8,3126.3,1956.2,368.2,434.9,579.3,386.2,323.5,438.5,2241.4,1791.9,5261.3,3572.7,4214,2630.7,557.5,611.1,15.3131
229766,214048,1099.19,230470,150196,325.6,1161.9,-202.3,975.1,13.8,378.2,427.2,673,436.5,319.6,2363.3,2060.1,542.4,458.3,503.3,448.4,324.5,462.6,1061.7,917.1,3317.6,2232.1,3173,2555.5,374.7,490.7,15.3171
327371,226465,1480.27,231667,133693,1019.4,1805.8,349.8,822.4,138.7,508.1,552.8,521.4,258.4,439.8,2836.5,2276,323.1,404.1,466.6,504.5,230.5,518.2,12700,8436.7,18778.6,12026,5585,3276,724.9,919.3,15.3234
258215,247040,1070.32,228126,140262,985,947.9,-40.8,1166.2,141.9,367.2,1181.3,820.7,315.4,327.6,3535.2,2767.4,650.7,577.3,440.6,339.7,339.2,604,2730.1,2004.1,5995.4,3912.4,5516.7,3930.5,1172.6,975.5,15.3241
375330,239887,1602.21,306246,194536,659.3,1428.8,-349,656.4,166.2,402.5,983.3,771.8,418.4,298,2717.8,2294.8,965.6,464.4,545.7,471.4,502.1,501.5,4916.1,3578.4,8472.3,5915.3,4025.3,2928.4,664.8,717,15.3306
128482,227006,579.579,180369,130020,389.8,1157.6,-33.4,887.4,184.6,302.6,785.9,579.6,516,495.1,2564.8,1994.6,376.7,308.3,285.7,492.1,293.1,317.9,3727.2,2473,6742.9,4622.7,5259.2,3617.8,929.1,732,15.3373
276933,245015,1157.42,287678,194140,410,1059.6,-283.5,863.7,218.2,357.7,946.2,729.3,159.8,386.9,3316.5,2163.6,696,635.3,641.2,429,638.3,778.4,1099.2,953.6,4423.6,2928.7,3954.1,2725.1,1286.9,756.3,15.3379
412912,262474,1610.92,305501,189459,183.4,971.2,-68.9,942.1,61.3,408.8,410.4,537.8,118.2,264.7,1960.3,1798.5,805.2,605.1,172.9,310,205.2,422.8,1571,1025.3,3951.8,2580,3367.8,2231.5,561.8,588.9,15.3386
257848,228175,1157.2,224666,146492,191.6,1475.3,-49.6,1309.4,387.8,394.1,504.6,538.4,30.3,264.1,1799.2,1309.6,349.9,420,222.6,496.6,278.9,348,1640.6,1686.5,3984.2,3080.9,2909.3,2135.2,627,674.3,15.3394
242660,228211,1088.85,282728,166205,149.1,792.2,-63.7,610.7,-6.3,317.4,647.6,694.1,67.4,243,2118,1656.3,700.3,655.8,676.2,397.8,799.2,501.4,1577.1,1578.6,3364.5,2485.4,3234.3,2360.9,858.1,620.4,15.343
429190,292042,1504.9,433357,242836,1146.3,1590,-321.5,684.6,86.1,413.2,1102.2,937.3,509.6,513.1,4743.5,3253.8,448.7,607.7,994.1,719,349.9,561.6,10647.9,6182.7,16772,10209.7,7084,4336.9,1207.7,808.4,15.3431
361812,288469,1284.37,380249,261085,703.1,855.1,124,793.5,283.3,359.8,828.8,469.1,380.9,304.9,3209.2,2056.3,761.1,381.4,667.7,550.9,511.2,569.3,2231.3,1725.4,5074.8,3375.7,3383.4,2387.3,851.6,689.7,15.3464
422922,269430,1607.4,463814,260124,731.5,1931.3,-41.3,974.8,377.8,425.4,1165.7,1036.9,395.7,424.8,3690.4,2506.2,462.1,489.3,148.3,475.5,805.4,700.8,7165.5,4234,12124,7427,6265.5,3933.9,1027.8,855.8,15.3483
421749,276096,1564.2,345458,222980,762.4,1257.8,142.8,1058.2,243.1,436.8,941.1,694.8,353.6,243.3,2314.1,1825.8,247.3,458.1,385.2,448.4,350.2,560.8,4276.2,2768.2,7041.7,4638.7,4167.1,3043.8,561.2,894,15.3519
440962,294660,1532.45,416832,245025,1069.9,1323.2,122.6,1335.6,79.1,428,1219.8,1005.7,388.5,379.6,4920.3,3230,761.9,802.4,1010.7,614.9,877.3,805.8,6436.3,3857.4,11381.6,7271.3,5668.4,3697.6,1563.9,1097.5,15.353
386185,292230,1353.25,427683,278151,715.9,1110.6,202.4,938.6,290.8,383.2,1076.1,947.3,546.6,484.5,4278,3237.5,1225.8,678.6,1063.3,966.4,1056.5,897.9,2045.1,1421.6,5460.2,3663.3,4484.3,3031.3,762.7,661.5,15.3537
164799,224153,752.854,220872,157620,672.8,1713,-38.1,975.8,249.1,464.4,348.4,542.8,582.7,480.1,2601.3,1880.8,-148.5,245.7,249.7,432.5,85.7,439.5,7367.8,5247.9,11157.6,7736.1,4639,3051.5,839.7,804.6,15.3545
244889,229323,1093.52,262378,187061,566.3,994,-110.1,577.9,109,442.5,779.3,463.5,247.5,285,2490.5,1588.3,250.2,704.2,528,493.5,270.1,441.1,2171.2,1992.3,4962.3,3383.6,3950.3,2348.9,748.3,677.7,15.3555
261812,231364,1158.78,212368,153318,406.4,1110.1,-44.5,714.6,28.7,360.2,539.5,687.8,473.1,333.8,1823.6,1675.2,287.3,483.4,190,418.5,-177.6,427.1,2497.2,1983,4854.1,3402.2,2922.9,2315.5,742.1,730.6,15.3584
382858,277484,1412.88,323429,204783,-96.5,1412.8,41,673.4,532.7,496.3,1075.3,705.7,615,501.8,3781.8,2668.2,307.7,434.9,657.8,402.2,340.5,294.5,4937.9,3071.9,9011.3,5476.7,4281.5,2798.7,638,547.1,15.3596
272886,234621,1191.03,194005,131995,511.9,1049.9,366.4,1182.8,357.4,539.6,872.4,840.8,326.1,354.2,2633.3,2053.9,60.6,224.2,287.9,409.1,78.8,318.1,3836.7,2863.9,6943.3,4560.8,3696.3,2641.2,1047.2,780.4,15.3609
293434,230385,1304.24,306893,182765,257.4,1117.8,-89.2,742.4,128.7,500.1,477.8,441.4,37.4,367.8,1650,1236,200.1,532.1,27.1,216.5,518.5,518.2,2028.5,1396.7,3756.6,2570,2856.5,2268,393.4,591.3,15.3676
172142,268574,656.346,276612,181704,570.7,1269.6,-79.2,800.8,78.4,606.9,762.9,641.2,373,339.2,3253.6,2083,573.3,504.7,699.3,573.8,940.3,548,1277.5,909.2,3906.2,2849.9,3568.6,2569.8,560.2,594.2,15.3792
328904,274359,1227.61,277116,176468,526.5,1211.6,-401.5,1079.7,153.7,565.7,734.2,569.3,375.3,298.9,3148.5,1947.6,618.5,539.3,891.2,589,443.3,378.4,2103.2,1633.6,4831.6,3200.7,3271.6,2085.1,907.4,868.3,15.3852
291258,243245,1226.15,199745,136710,14.4,930.7,-385.7,1018,-75.3,401.4,676.3,529.8,54.3,236.3,1822.4,1543.2,399.1,652.1,417.9,439.7,458.6,506,2419.8,1965.7,5011.1,3448,2766.4,2065.3,162.2,326.1,15.3897
361724,262983,1408.51,266496,178620,650.1,1147.3,223.4,853.4,115.8,386.1,843.1,594.4,550.8,600.1,2960.7,2053.6,674.4,620,807.1,576.6,174.4,356,1222.6,1022.5,4121.7,2688.9,4496.3,2927.2,1009.5,594.3,15.392
245486,291331,862.868,349989,229833,516.1,1379.5,361.6,777.3,925.3,788.6,1741.6,1340.3,795.2,611.3,6637.2,4881.6,431.1,406.4,810.5,557.9,777.8,974.2,1868.4,1415.8,7183.9,4657.1,12730.9,7838.1,3395.3,2191.8,15.4
332309,277779,1225.03,283801,193781,1200.1,1416.2,-5.7,890.7,187.2,421.4,987.6,734.1,564.4,475,3039.5,2408.3,611.3,527.8,448.7,333.8,226.7,469.4,8180.6,5738.6,12932.5,8925.4,5317.8,3496.9,988.1,868.4,15.4075
302023,224394,1378.26,279951,173013,433.9,1117.4,-298.3,1341.2,-105.2,260.4,552.9,536.4,306.1,315.9,2632.8,2020.1,581.6,604.1,645.2,328.9,257.2,359.7,4832.2,3559.2,7780.7,5111.3,3601.2,2460.5,1033.7,674.9,15.4107
340743,259902,1342.54,286096,168555,1110.3,1428.2,64.5,1164.5,368,454.5,1064.3,684.5,438.6,325,3301.7,2268.7,127.9,351.9,580.5,451.9,696.2,559.9,7972.7,5052.5,12258.7,7999.5,4782.9,3091.2,985.6,702.8,15.4119
412961,274997,1537.76,322781,207565,405.6,1071.1,14,1017.5,-85.2,295.8,906.3,781.1,85.9,296.9,3755.2,2504.3,668.6,661.4,601.2,542.9,591.2,545.3,2751.3,2085.4,6613.8,4375.7,4446.9,3147.3,839.1,697.7,15.4225
257698,283428,931.051,254430,171668,507.5,1346.9,17.8,757.1,295.9,367,1476,1196.2,777,800.1,4085.4,3649.5,686.1,595.5,219.6,538,686,842,5181.1,3489.8,8795.9,5853.5,4560.8,3458.1,1124,1108.9,15.4237
314965,246366,1309.16,312786,198788,618,1043.3,207.2,1182.8,307.8,433.4,775.2,580.9,-46.8,240.8,3028.4,2250.2,105.6,353.3,687.8,427.5,276.9,492.8,3174,2194,6885,4315,4696,3181.9,928.8,775.8,15.4303
245648,236008,1065.83,222450,129831,260.8,1335.7,54.1,894.3,79.4,331.5,486.3,524.3,224.1,397.6,2007.2,1543.7,357.6,391,272.5,559.2,892.5,591.4,1422.8,1037,2936.1,2095.7,2681,1988.2,584.6,613.5,15.4315
298766,247472,1236.24,259053,175836,110.9,873.8,192.8,1402.2,200.6,572.8,782.6,718.8,347.1,467.3,2009.1,1641.8,464.8,578.1,434.2,480.4,320.7,488.8,3821.2,2704.2,6362.2,4590.7,3083.6,2331.8,528.2,550,15.4317
445137,311892,1461.48,324765,189513,761.4,1051.2,103.1,983.6,64.6,548,818.8,685.7,542.5,363.6,2570.8,1846,539.4,450.4,574.2,542.9,185.3,373.8,2313.8,1681.4,5674.1,3447.3,4211.4,2721.6,876.9,545.5,15.4327
310736,262688,1211.29,271839,171812,311.2,1696.4,112.3,924.9,18.6,305.3,779.8,765.2,430.1,377,3034.7,2389.4,269.3,299.4,307.3,364.4,348,339,1304.5,1152.2,4133.5,3112.1,4273.7,3199.9,752.9,637.1,15.4396
344459,268787,1312.3,375298,229812,575,1354,-234,1146.3,408.8,466.5,1219,777.5,498.5,366.5,4140,2543.9,1112.6,523.7,870.2,919.2,1015.4,718.5,3953.3,2417.1,7868.2,4839.7,5553.7,3544.2,1264.1,731.8,15.4439
