"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
197107,237304,850.542,361570,220780,1775.43
290924,213626,1394.53,185112,128359,3916.71
248834,205317,1241.07,447324,228727,9967.2
224830,217378,1059.11,219760,156297,12831.3
301650,254698,1212.78,389822,225776,1734.12
235450,252488,954.9,350536,242977,6912.58
261219,218466,1224.4,180272,134495,4339.99
186834,218816,874.328,298720,187525,3940.65
299868,238438,1287.85,282344,186262,6339.12
233257,152149,1569.92,187395,127720,1150.3
405040,241570,1716.95,294876,192288,4000.03
348947,213608,1672.79,296522,174369,3259.81
297456,248148,1227.49,369672,253342,5602.51
193895,212254,935.45,345446,242729,1104.71
425398,264171,1648.98,339510,229352,6612.83
208943,210524,1016.33,334319,164146,2996.57
196117,189163,1061.66,172416,121137,2026.5
284807,222724,1309.45,292954,195601,3391.45
239007,189006,1294.93,436040,244496,1581.04
267535,213464,1283.43,234800,169926,894.086
393824,224885,1793.29,409020,228132,4669.53
401767,229535,1792.41,604585,351628,8547.4
449580,287923,1598.95,363458,254485,2186.62
370800,235544,1612.06,396821,259726,5610.52
187189,175375,1093.02,174394,125340,3210.23
219711,242528,927.691,229133,154121,2106.33
323616,245669,1348.92,346720,191279,5132.85
295914,230128,1316.73,236877,145963,5925.81
413594,243253,1741.1,337994,188063,4637.15
433430,321960,1378.53,477885,305332,9401.76
238087,243564,1000.99,330272,223260,2729.69
272812,201246,1388.19,205863,134211,4312.82
268473,217910,1261.64,167013,120670,1732.5
306463,222896,1407.91,214447,143041,2495.58
430004,246520,1786.16,318138,173288,15769.9
236658,170709,1419.63,195440,136209,8421.96
180746,218304,847.826,176709,127109,2252.75
236724,209939,1154.66,213466,156757,2329.89
272588,245818,1135.52,324491,207512,4300.98
238510,219934,1110.51,219073,149353,7794.7
267064,260733,1048.88,328958,215933,3947.51
331620,211149,1608.28,290452,186999,5252.72
450762,286668,1610.18,298498,193736,5905.39
286726,217845,1347.81,351818,187603,7182.82
251638,250524,1028.57,255891,182640,3180.46
257945,227156,1162.81,213287,142013,2058.98
379669,265763,1462.9,263952,160264,1574.17
359133,255731,1438.06,198757,122264,1687.09
388790,262966,1514,303106,186745,4109.06
299737,236183,1299.58,312042,206021,7881.99
387459,310585,1277.45,497938,306224,11193.3
325570,249361,1336.96,352828,236763,2460.67
276334,254209,1113.13,394910,245967,9095.95
342702,208677,1681.72,255221,164773,3667.61
235357,219107,1099.96,283360,193158,5996.13
355062,213308,1704.53,208592,128321,10084.2
341421,237131,1474.37,266629,181492,1788.67
226055,233544,991.161,246981,149925,1812.8
249066,217719,1171.47,313192,203054,9055.45
381584,282293,1384.19,404996,243226,2810.46
316936,271968,1193.34,373181,244870,2918.01
313582,228319,1406.44,192954,133836,806.898
450920,311695,1481.42,517017,306878,6543.02
375991,250305,1538.18,302458,199405,7174.48
286555,239945,1222.92,233125,159149,1103.28
270810,208860,1327.75,268268,160782,1280.87
253670,218573,1188.45,470882,236207,2737.7
210716,225786,955.66,293254,178159,2027.85
468425,291835,1643.64,443418,268688,6619.38
249313,243340,1049.15,286496,175274,1595.12
177633,180691,1006.69,164400,115065,2342.93
309054,264500,1196.5,175511,114505,5715.91
313562,209869,1529.98,204180,138220,14826.9
253823,199473,1303.01,159208,119469,507.578
335653,252884,1359.17,254597,175986,4211.62
438034,286891,1563.49,335716,205209,5843.45
404208,313892,1318.65,455646,306017,17529.5
397469,269654,1509.4,331015,207832,10095.4
348764,248064,1439.73,295087,200734,6270
425882,265575,1642.15,280320,182644,7366.64
244434,234281,1068.38,227796,158821,1640.17
295318,210216,1438.54,306962,197172,1237.2
381801,257744,1516.87,447562,265468,4694.22
175309,232420,772.39,239901,175876,1875.7
312931,249901,1282.3,451886,360567,1463.32
201953,199970,1034.16,250514,166649,3174.92
234393,205494,1168.04,173299,123054,4876.36
280664,270090,1064.1,413336,259376,14375.9
524572,302543,1775.53,451000,298692,7223.9
344137,250120,1408.91,306121,192601,3404.53
205169,225288,932.551,251220,162816,2602.68
334824,261949,1308.9,267770,189249,11476
191058,200672,974.936,166186,121293,699.717
294817,270731,1115.11,282591,182997,7480.82
362543,258840,1434.26,317027,219049,6033.88
293015,234677,1278.58,248660,177269,2882.07
345444,238011,1486.23,226258,162797,2245.13
170069,238107,731.404,204370,145960,7118.51
245844,244491,1029.68,259607,182489,3315.04
279910,222439,1288.6,227393,147124,4901.69
225354,197197,1170.24,275795,202606,11240.3
362173,235616,1574.07,260855,176137,9554.74
351193,245357,1465.73,403381,201287,8105.73
231044,244623,967.183,183392,117974,3523.36
311459,250005,1275.73,228264,147815,3477.38
474126,315834,1537.22,544492,338273,66636.2
232129,239263,993.495,403196,244860,9408.04
447211,266658,1717.36,609523,322207,18006.4
450533,257477,1791.82,335610,222163,6919.77
351308,273371,1315.95,438645,289417,19115.3
266021,219092,1243.36,278422,170977,4287.97
373278,232542,1643.77,295682,198344,4887.57
161638,191800,863.004,198674,142462,2296.56
251818,236263,1091.45,370952,223740,870.724
303358,232563,1335.74,501162,285568,7295.4
167342,221900,772.243,206474,151698,3675.09
274477,227267,1236.73,318506,215009,2653.1
187335,231332,829.255,268298,180665,3947.44
315791,220149,1468.9,257714,163708,4025.23
277140,212519,1335.41,198985,134348,3764.22
196759,237469,848.468,212899,147054,2224.48
317252,222632,1459.2,208833,142364,305.182
309728,197920,1602.48,288329,165043,5349.01
163746,183237,915.102,244204,174119,1680.73
282368,231744,1247.69,448024,254908,6159.21
283249,217838,1331.52,248754,181195,2190.56
266578,251074,1087.24,369546,235689,3958.46
237395,196592,1236.53,431133,265201,5063.96
317672,239226,1359.79,259677,170631,2272.5
353888,284757,1272.62,193806,130817,16243.6
495555,291304,1741.99,449375,254773,17368.6
331241,247453,1370.75,359509,205907,5512.35
188791,260350,742.562,289295,200542,4350.2
256416,189987,1382.06,174672,126509,3493.05
229714,214346,1097.43,244266,169648,15563.9
324589,222368,1494.72,352151,226401,28022.9
291278,289509,1030.27,337771,216725,7423.4
227098,229621,1012.77,174288,127255,2389.32
197234,240075,841.279,359705,251517,5467.16
374820,260555,1473.08,350678,216320,3796.95
312574,246932,1296.23,308991,201650,9095.02
314089,275724,1166.5,280716,162625,4464.99
195766,220878,907.6,342792,214008,3519.62
272408,246215,1132.97,228523,173244,1077.65
362505,249189,1489.68,188339,135863,4309.18
240454,221410,1112.09,226326,153903,2206.77
387197,255109,1554.23,326756,234255,1078.96
253940,251650,1033.32,215458,133633,2072.97
316688,232562,1394.43,341196,230848,8418.45
291236,222187,1342.24,430668,256173,1434.15
309373,209491,1512.25,333083,200808,1674.45
297809,258899,1177.91,388515,229289,2822.02
275239,241092,1169.05,259732,173425,1794.39
193881,179086,1108.63,176472,125064,2751.19
258427,193856,1365.14,172904,107590,3006.79
161378,149725,1103.73,237518,157084,865.185
313538,205693,1560.92,333230,193102,5219.03
290060,244184,1216.39,471510,283683,3101.44
399735,265514,1541.66,327047,195407,2181.21
241008,199717,1235.74,171758,121167,4663.27
210838,213582,1010.87,289153,193579,7092.84
209726,189498,1133.32,210480,144016,1435.66
336509,203079,1696.86,216206,136916,11360.5
511933,328794,1594.38,481277,284471,16282.9
181892,226384,822.745,228355,159349,4649.28
343233,211989,1658,524381,280784,8971.66
275717,231696,1218.55,202478,143625,2129.32
287534,246374,1195.1,294044,185473,17609.7
271160,245589,1130.64,313067,203455,7851.2
384985,276164,1427.52,304037,203280,4175.47
270127,233677,1183.75,214488,151219,964.602
258356,216170,1223.85,250016,164304,9762.27
223692,218174,1049.93,249569,166054,3383.46
287274,257299,1143.31,263778,179864,2477.6
349931,211753,1692.21,259764,185051,6643.13
249844,210092,1217.77,245494,174528,3861.11
478538,301510,1625.26,524509,295929,4209.04
287427,199759,1473.45,290766,195613,866.19
294672,234585,1286.29,448021,293464,6502.56
285743,211309,1384.73,204652,146525,3423
479856,281601,1744.93,491302,279751,7412.09
242051,291717,849.671,344235,236017,13119.3
268534,226161,1215.86,232953,155355,5815.25
275686,224195,1259.2,259766,175040,5339.38
291041,263396,1131.49,298883,195098,12893.8
339380,217675,1596.55,381639,230097,5993.96
316395,255043,1270.34,305670,194877,2126.03
338759,242611,1429.83,304854,203672,15662.4
287076,253300,1160.56,425494,267218,6302.06
208526,200155,1066.84,386647,229689,12899.8
448328,283774,1617.83,584746,309000,15822.7
222666,205712,1108.43,209964,148414,1645.53
357674,256575,1427.52,271633,177420,6454.53
253995,238208,1091.9,256615,181137,4061.27
313512,247365,1297.85,197216,139199,6814.33
300725,250712,1228.27,338319,202836,4416.49
196087,178677,1123.81,364668,199887,3208.21
329833,282544,1195.39,385861,238964,13586.2
263100,246930,1091.06,286334,194639,5542.72
186282,195429,976.097,232266,158727,2051.89
338704,261502,1326.34,421281,267819,3748.81
194448,230442,864.059,221946,154377,2779.9
251653,251810,1023.37,207662,143072,5268.44
294277,244496,1232.49,263814,181609,10651.9
367393,255496,1472.47,204963,144496,2115.54
434288,334349,1330.1,338243,217441,3552.49
232664,234373,1016.55,339817,236547,2304.31
364088,247142,1508.58,405852,246934,952.635
325598,284405,1172.33,307524,207896,3380.93
343487,238560,1474.39,337556,223705,4546.73
178747,211796,864.23,267359,191878,4995.58
346431,273421,1297.45,270294,165037,2529.04
260522,214972,1240.99,320493,203561,1891.98
238418,197918,1233.58,178066,122392,2857.55
171354,196280,893.991,255833,185174,1837.45
339338,248965,1395.73,445994,281916,2424.78
319434,241775,1352.95,338585,209404,1966.27
222622,201313,1132.4,228473,143605,4519.45
312447,220452,1451.34,300237,196218,1572.17
261106,196435,1361.14,376653,228929,4982.36
347220,287820,1235.35,372949,236729,7124.32
179696,218112,843.669,240720,157998,2478.51
331183,255903,1325.27,324230,204572,3019.35
222074,202741,1121.67,312440,208702,3665.72
188122,207040,930.464,176635,150457,105.83
407231,273057,1527.17,308875,193237,2393.03
435260,295768,1506.94,384260,230572,5593.58
320885,205119,1601.98,191638,125854,1899.26
331547,301533,1125.94,523422,322551,6359.49
222522,262509,868.034,421097,255727,7117.95
355622,251742,1446.58,493730,277907,6925.8
484942,300602,1651.96,437593,259864,4605.63
287313,232903,1263.26,382034,216876,7073.05
267601,196520,1394.38,272416,176929,1955.13
314814,268360,1201.26,188727,126205,1706.7
399479,268029,1526.23,338178,218707,15894.5
254164,260246,1000.09,249016,165702,4703.16
295818,228075,1328.16,359258,231517,2507.41
383148,277978,1411.43,444526,280536,6446.55
293787,236436,1272.41,320469,200558,11281.5
171706,224925,781.729,231956,158515,1028.1
345035,253412,1394.26,308452,212616,2351.87
344653,253064,1394.65,395793,255818,3800.06
453870,258740,1796.28,358876,237181,4790.01
228654,197131,1187.76,212797,145016,11572.5
301430,253788,1216.25,278091,200728,6631.11
257712,256219,1029.98,255244,161218,3312.05
308048,252220,1250.68,286808,189462,8011.54
205408,220490,953.96,177786,103676,2640.08
232218,225448,1054.78,211280,140705,2506.67
594777,360616,1688.96,380074,229511,3025.71
316804,224947,1442.17,176034,82802.5,5715.59
270775,174802,1586.23,211378,141716,5173.93
310749,255338,1246.23,303759,202660,6079.03
258138,166558,1587.09,322858,185807,9284.86
256754,279654,940.164,207926,126900,6591.78
304571,209512,1488.66,207373,152737,1471.7
377958,229839,1683.96,215137,146821,2334.06
366542,230985,1624.95,212412,132510,1295.94
316176,222121,1457.6,203338,139950,2881.24
340962,223652,1561.14,230723,148377,9956.73
322473,227956,1448.6,255492,147214,6750.33
400736,244168,1680.62,376462,224340,2791.74
243303,215342,1156.99,309793,195510,6906.03
295092,208506,1449.24,337895,198575,4538.03
331660,201118,1688.71,190755,140800,521.742
434260,326886,1360.38,472174,297706,8516.61
301584,263625,1171.44,417410,246820,9268.64
296419,265450,1143.47,464046,290732,20276.7
241152,243340,1014.81,400042,189591,20539.2
394446,265922,1518.92,450826,298702,1335.32
218476,216803,1031.92,184129,128290,2985.03
282385,305016,948.023,411596,269848,3389.5
298806,199394,1534.55,172604,119660,1460.59
273489,229646,1219.52,296835,152231,3377.02
321713,257864,1277.59,333803,211945,789.137
250020,196604,1302.24,229356,182689,111.921
270257,266270,1039.35,248897,140534,4581.28
318577,214131,1523.49,251210,175034,2474.48
359257,253328,1452.18,256362,168176,17708.3
281402,234476,1228.95,167158,118158,3201.15
285054,232858,1253.54,269328,172444,6541.45
358197,263838,1390.25,275984,172167,1913.95
165416,192518,879.867,252107,167288,2142.88
365944,261294,1434.15,277246,178276,11335.2
341797,249656,1401.97,309566,209545,8880.62
213745,206360,1060.68,234886,149639,8184.57
226877,197500,1176.34,203504,143265,1991.15
390379,267558,1494.09,360312,223358,2114.2
307569,229839,1370.35,236398,156685,4630.56
298699,237033,1290.4,222731,154894,3376.46
257412,260851,1010.51,417113,277074,2393.01
248293,207587,1224.81,184661,134868,10355.5
289869,215220,1379.2,293829,207913,6501.73
324971,227836,1460.6,244938,158934,6698.9
285038,234032,1247.17,325912,222036,5602.73
316601,255150,1270.65,329389,216950,3479.59
348279,261890,1361.79,336384,215583,5197.03
227362,233681,996.312,215864,146236,6220.57
331890,255675,1329.26,327667,207694,3294.8
189460,235188,824.918,260877,180407,4330.47
293516,233893,1285.06,234259,153887,16294.2
271409,261542,1062.65,354550,202746,11759.7
263322,220402,1223.42,293425,188526,6874.97
241090,221383,1115.19,274080,188244,4724.56
244114,224801,1111.98,273162,176505,5622.7
217488,225611,987.14,258519,177234,22589.7
440730,312509,1444.16,511684,316390,22604.4
260426,208519,1278.95,173203,110282,3913.89
352649,259122,1393.61,310459,201220,14478
343746,237954,1479.27,306508,197627,8807.59
315069,245682,1313.21,426648,247395,3487.99
227419,213526,1090.65,330264,207470,5435.06
313400,263186,1219.38,441991,252484,5750.87
290029,236560,1255.45,348883,226360,1818
241668,231168,1070.51,402425,241104,5892.02
478158,306564,1597.18,417443,231358,2130.6
197868,213546,948.825,232659,165316,4412.6
486143,313878,1586.03,428701,234359,9562.33
294437,207582,1452.49,272124,186820,5739.11
170246,125432,1389.94,265032,190497,2775.08
221941,219371,1036.01,202571,142685,822.824
243909,218767,1141.72,310633,211725,5649.16
253463,254425,1020.13,330876,234998,7264.98
257152,276219,953.323,315390,196546,8567.05
178051,236932,769.534,235890,167657,7994.89
228735,208798,1121.8,219739,147513,2988.49
299097,236363,1295.8,254090,169516,4130.03
459896,263652,1786.22,333744,211361,7075.21
207686,176416,1205.5,233502,180036,159.909
242743,226554,1097.18,284358,193439,6051.39
362814,266542,1393.89,434327,280768,16794.4
308553,208838,1512.97,223168,147530,10280.3
228623,203977,1147.73,283468,182540,4838.54
176307,210267,858.627,210301,146249,3006.15
259307,180942,1467.53,197488,151600,15.5458
274633,213130,1319.51,256948,148094,940.811
389812,272548,1464.6,478482,295986,7049.84
245609,233207,1078.49,274592,179404,3403.59
268597,216359,1271.27,255940,174704,2506.49
191368,217881,899.396,245691,149865,2488.86
249167,257408,991.243,261992,177344,2973.74
247105,210610,1201.45,224590,165955,6563.13
409005,287154,1458.53,353908,217419,4224.08
361392,238158,1553.9,307867,183254,6772.18
514011,342382,1537.34,356969,223072,5486.8
447141,279490,1638.25,368701,229408,2026.26
409719,331772,1264.59,233037,160516,4774.33
399110,248058,1647.56,311512,204468,1022.4
287342,217534,1352.64,200059,144367,699.485
298821,210902,1450.92,169074,121548,614.25
337208,250668,1377.55,220880,150633,1469.11
436934,286067,1564.06,384905,255010,3150.45
338122,264342,1309.83,211536,135577,1732.12
201585,224403,919.886,314568,187124,5389.87
180821,221412,836.287,283725,179657,2315.79
404813,246312,1682.94,382106,241904,2203.92
254146,218178,1192.82,225740,151676,4885.99
378833,283038,1370.6,281846,192351,1997.53
299590,242678,1264.17,248752,148956,7309.51
211813,219712,987.219,204259,147175,6564.61
302943,192255,1613.61,296441,207399,7994.12
307200,249550,1260.59,224445,151310,1957.85
278499,249671,1142.27,351172,228373,7778.9
357180,280742,1302.83,465352,284998,14590.4
220304,224054,1006.89,324156,201520,3215.68
203232,216263,962.327,270264,172926,8884.94
314682,243859,1321.41,425866,269758,4166.35
239952,225330,1090.46,189157,131716,932.521
259432,204604,1298.43,195223,141679,4626.08
304219,254278,1225.14,235731,158264,11029.9
389110,255646,1558.63,276730,183106,3207.69
208974,226719,943.88,361347,227208,5428.03
342268,266673,1314.28,203267,140809,4291.92
202136,227472,909.976,262866,178104,4809.21
285074,190923,1528.99,424595,322738,990.812
259546,224856,1181.98,236322,156624,2604.98
212310,244364,889.689,282598,196358,4104.75
280177,214298,1338.81,258988,184828,9493.47
291528,226923,1315.55,357127,226626,13022.2
212708,201322,1081.92,211441,140876,3865.01
369576,247868,1526.83,350108,217310,4502.22
387912,287138,1383.39,530107,327100,8181.54
329295,267838,1258.99,182334,134508,2138.77
220943,206648,1094.88,183678,130455,2713.72
342106,241564,1450.22,322589,204633,4815.46
301440,235247,1312.16,347149,200775,4312.63
336238,278497,1236.31,298341,202550,3306.18
213027,198323,1099.94,246641,161314,1929.68
297907,244628,1247.04,313290,200121,1774.88
246265,208574,1209.07,245552,165297,1921.07
247472,207035,1224.02,265472,164228,3416.01
291905,245340,1218.37,254195,163430,5755.08
422734,299090,1447.33,300926,195287,23575.7
353347,229606,1575.9,265949,169592,2628.69
328082,219007,1534.04,185992,137430,2333.54
364253,273074,1365.92,348017,230030,4570.16
260433,231838,1150.33,342692,223762,5200.78
163953,181979,922.58,240042,166673,1110.6
299116,272371,1124.56,292977,197414,3046.27
209862,178860,1201.52,250376,119559,9737.89
331086,237070,1430.12,205180,141224,1862.5
228346,209233,1117.54,204430,144443,3228.49
208249,173082,1232.07,263280,141550,14580.3
297260,203893,1492.95,333250,216927,2147.93
296819,268262,1133.03,233145,142922,1485.29
258262,220466,1199.56,227763,160118,3172.91
305397,235807,1326.23,279806,193320,4008.01
493524,341856,1478.34,377974,223384,9491.53
397136,271131,1499.91,281922,180994,5748.43
218993,240805,931.262,290022,183510,3716.4
283598,232762,1247.66,327773,209876,13796
403592,303818,1360.29,502563,260083,11290.1
296347,215994,1404.95,189199,126779,1888.58
246358,235311,1072.1,184612,127525,1229.12
388463,257798,1543.05,317831,201522,2202.82
315632,246846,1309.38,248220,160536,5710.83
318257,264673,1231.32,445498,282914,14080.9
350101,244697,1465.09,436289,215074,5611.63
368623,239088,1578.84,230251,149736,8910.86
391115,277444,1443.56,263241,177084,2506.3
337924,243610,1420.45,351618,223508,2270.56
311204,243712,1307.58,184101,133344,3011.95
274849,236038,1192.4,277378,150007,3308.56
315706,215966,1496.96,210873,142408,5389
338738,224310,1546.41,201980,146508,3481.3
303539,210120,1479.32,338942,220985,14193.4
310578,271667,1170.68,311667,177325,6597.35
413807,285595,1483.72,576346,297538,10027.8
274827,217450,1294.21,177166,124628,4665.1
431503,331004,1334.92,585210,343094,2878.14
299322,208002,1473.58,335286,156884,5987.09
263436,215134,1253.94,425357,237327,12055.9
215652,211230,1045.47,207907,146944,5844.93
367712,262126,1436.5,256742,169396,8482.08
335674,224040,1534.29,203976,143609,2290.58
216027,228684,967.341,349964,212985,2960.94
296269,251951,1204.15,307728,198005,3989.61
213690,197289,1109.13,198029,136382,4516.66
241601,273156,905.721,426138,276097,10783.2
309755,259494,1222.36,360903,236833,6519.55
210403,177947,1210.79,238153,163420,3772.52
496921,295652,1721.12,400187,224561,42759
415950,286343,1487.52,328205,214417,5414.5
540058,313350,1764.89,350569,188358,2389.73
348551,236298,1510.46,207784,138159,5112.07
294685,181534,1662.31,259390,175400,2804.28
385326,299327,1318.23,394272,250198,5932.81
316496,233858,1385.86,189956,125942,6269.62
405028,253329,1637.2,528692,307916,7905.52
261304,228483,1171.11,402222,244950,10372.1
292742,218450,1372.26,297298,190948,3790.99
251255,212135,1212.88,221185,150894,1415.09
219973,258014,873.042,356912,229296,1517.09
296432,263530,1151.85,263122,153870,8388.82
258886,196213,1351.11,246213,150047,4576.87
285347,173884,1680.44,244828,117434,1548.96
307455,247129,1273.97,337525,226273,2129.43
176495,224104,806.484,251987,158632,2678.84
369972,266541,1421.39,393906,240750,5114.39
195296,208143,960.827,338197,204298,3814.86
341078,249858,1397.86,305057,205276,3699.53
331992,266174,1277.24,406243,252258,1730.42
205517,234910,895.891,333826,183602,3321.8
306593,217886,1440.93,321915,200054,2967.06
340133,206465,1686.95,255726,151970,6711.08
346056,270489,1310.08,210356,143818,4129.82
209511,183747,1167.6,216661,139122,1032.44
212842,200683,1086.05,188351,134993,532.332
207881,152208,1398.55,369735,289158,951.45
198750,228704,889.882,258880,175576,2006.15
438576,284392,1579.21,582499,265864,14190.6
216131,206326,1072.69,296943,189638,3700.85
369092,302364,1250,462096,281846,2865.36
410288,252307,1665.19,297457,192386,5851.78
249010,245710,1037.78,419328,271572,29664.5
244193,218504,1144.43,177151,127460,1637.35
333766,269756,1267,487634,260849,5711.46
319211,220622,1481.63,317793,208709,2895.05
397973,269645,1511.36,380640,244554,7404.04
207637,226039,940.66,230737,159614,7572.62
201263,199992,1030.5,250898,179858,8907.69
284885,209194,1394.51,238860,159119,5473.2
309171,214345,1477.02,178554,122452,3001.58
265458,247873,1096.65,321362,214563,6535.24
301614,256949,1202.02,502066,278731,11301.8
367204,254058,1480.05,345203,233129,8005.06
198225,218463,929.168,201867,139204,1016.98
292516,236513,1266.47,402809,225226,2128.08
271192,193522,1434.99,335558,187648,5972.85
215081,191637,1149.3,338641,226054,19288.1
323308,228213,1450.73,211929,142163,1217.14
202598,234474,884.796,193632,139942,2370.22
461387,300157,1574.07,558824,356414,9617.18
328831,246594,1365.5,236993,159514,2648.93
328872,235162,1432.07,206395,133548,9426.58
321201,275826,1192.46,262434,178174,3968.79
444563,286956,1586.44,393696,266020,3264.1
230511,220032,1072.77,355479,231124,14440.8
233469,202104,1182.96,172137,125650,2164.29
349061,255287,1400.18,400924,245340,3834.92
326233,252963,1320.61,497860,290731,12068.2
168376,210947,817.357,265693,175914,1109.89
286119,224746,1303.64,204825,141676,1504.17
230596,216838,1089,288914,190199,3295.43
395128,232254,1742.15,239076,150752,1490.26
305038,252018,1239.44,229536,144684,1857.54
382785,291184,1346.13,253716,169296,16523.3
282183,208372,1386.75,279340,167078,15375.6
241000,254170,970.944,244611,166076,11574.1
167993,139782,1230.71,255898,154815,1933.97
315672,235118,1374.86,217863,144736,3713.41
257925,209030,1263.56,191603,121444,1928.18
198163,175280,1157.73,253066,160905,5249.04
204539,190555,1099.16,324767,206693,3415.67
187376,216004,888.303,309974,194969,1909.46
281101,230687,1247.82,268645,184175,1825.24
195666,213910,936.689,220065,151462,1437.84
351439,259225,1388.27,351319,239070,1763.58
295430,227611,1329.13,275558,179274,1666.07
362985,235630,1577.49,286854,185089,13371.4
348572,288180,1238.61,375145,211886,10232
342678,236654,1482.8,445399,269510,13408.1
581792,451266,1320.19,378250,248471,3865.93
308209,229322,1376.26,297813,172270,2392.65
188578,185097,1043.26,274396,174868,783.645
439296,270355,1663.9,315097,215265,9178.12
354613,210771,1722.86,393527,194302,7723.79
392459,256850,1564.65,258925,165340,4279.38
354240,252484,1436.72,427997,265439,4605.89
320649,184177,1782.78,228904,137139,2583.57
404791,308406,1344.05,407579,254578,7115.49
217554,235903,944.375,316082,190092,4742.11
316101,232961,1389.45,192646,130993,2833.96
556486,337400,1688.96,371180,226632,6608.24
390501,235781,1695.98,261318,173262,50435.6
277604,280703,1012.72,396459,243202,2442.84
359529,265826,1384.97,278576,184940,5123.99
329435,242034,1393.79,228785,158715,1902.26
350294,252514,1420.53,224812,145339,6466.65
270216,238702,1159.22,403646,205762,7554.52
243631,182454,1367.39,379591,271514,816.873
329686,240062,1406.33,290579,198830,3017.67
293522,223530,1344.65,231270,154320,2876.75
275247,231553,1217.23,275700,165634,1922.48
163746,192545,870.842,238760,149394,8133.55
256423,217976,1204.66,195087,138504,2320.92
187907,225798,852.186,229058,163963,4988.12
314273,208315,1544.87,264397,170842,110.384
288113,286496,1029.78,173088,121896,4573.2
244320,186368,1342.47,182366,124536,2142.4
295119,264678,1141.8,293732,201590,5776.25
361955,272875,1358.3,554780,361146,1542.33
212960,129514,1683.79,268592,194684,2573.53
353221,266842,1355.48,380171,241924,7772.94
341125,273755,1276.01,313157,207445,3413.1
280094,271124,1057.89,376026,246259,21636
245266,236184,1063.37,460923,251576,5449.18
209798,217582,987.389,275326,179850,1835.18
285840,205923,1421.42,214960,147181,2976.23
321797,223230,1476.18,392833,256058,3522.61
232318,262280,907.022,258099,167816,3797.11
214704,229930,956.199,245381,157480,6834.79
191226,210540,930.081,245530,162452,2635.65
307381,264700,1189.13,345898,231696,2896.92
335773,247317,1390.27,261928,172951,7264.19
222180,224017,1015.61,260641,179018,4572.41
251837,203479,1267.4,300479,152285,1980.26
330820,199364,1699.23,321051,209481,14693.2
385641,267639,1475.52,342530,250549,471.536
276659,221156,1281.01,356886,222611,9155.55
354234,301448,1203.31,355841,244728,5345.1
322776,263174,1255.94,550776,263570,1709.18
223049,207803,1099.14,228100,149445,4732.6
385869,251735,1569.67,304960,190917,11600.5
333722,252032,1355.9,382797,248328,3885.2
339049,270518,1283.44,318250,211370,4946.13
256502,307986,852.828,431906,283688,3414.44
338539,250100,1386.12,329884,210076,2198.96
406498,235046,1770.99,585935,300467,18671.7
417862,275357,1553.98,356071,240103,4357.76
345640,258617,1368.57,295917,193618,12291.6
226860,215328,1078.88,305736,189688,11006.2
220742,230936,978.828,340769,222197,3956.34
280491,192615,1491.23,224913,152565,7823.75
438803,322764,1392.16,305369,179932,9686.06
246635,190813,1323.6,343865,208254,8966.04
386883,251994,1572.14,397882,241536,1992.42
290555,232785,1278.13,251020,160916,13150.6
217180,218112,1019.66,384888,236826,10521.4
239415,214523,1142.83,362967,188506,2334.98
337774,256400,1348.98,406715,215534,8789.57
379490,266376,1458.83,422196,269624,3443.62
228043,200289,1165.9,273801,195579,1517.11
235212,216955,1110.18,256707,176181,11493.2
356511,264120,1382.2,423120,269852,14398.8
329412,227365,1483.63,274884,182653,13272.1
307398,197008,1597.78,352611,230836,11749.5
368078,248009,1519.75,336283,231256,6023.13
183373,187004,1004.14,171236,119706,1697.05
199220,139835,1458.9,244720,206736,2130.94
470727,341220,1412.67,507195,317951,14870.5
300106,258866,1187.14,341826,220000,2200.25
238938,274548,891.194,291137,193189,4263.79
350431,249807,1436.51,272729,177108,5086.31
409900,267627,1568.38,279609,178642,11207.7
498905,300681,1699.08,576806,235604,13402.7
298737,234410,1305.02,241528,163265,1201.15
255474,221638,1180.36,211020,148197,2534.3
296316,224173,1353.57,244514,174025,1767.69
392753,246847,1629.31,339148,218306,3147.48
200174,188376,1088.17,283796,216179,2135.72
267090,198512,1377.75,304991,200200,2780.12
236041,217348,1112.09,226864,151835,2725.19
253167,229352,1130.33,240475,157017,2181.35
286901,219118,1340.81,233022,166865,3016.45
191551,232315,844.329,277312,182988,2699.3
215516,245497,898.947,308889,200379,11806.7
269498,205892,1340.37,235251,159265,3637.12
289780,210624,1408.83,204308,144844,1198.04
367655,275281,1367.62,354457,245131,4006.97
340845,211016,1654.08,381294,285634,3537.14
296090,225462,1344.81,234086,175040,2319.05
237454,197106,1233.62,257726,178657,3491.11
418832,256271,1673.6,432114,268677,4797.39
234796,186212,1291.2,280809,172019,5095
198129,195814,1036.13,198506,129498,5080.26
226329,219538,1055.68,208269,135932,2575.75
375082,281748,1363.24,365770,246315,20577.5
298418,201734,1514.81,339058,203714,4954.63
255584,202736,1290.93,195070,146216,736.815
200466,220822,929.628,322012,200850,5859.12
222672,216002,1055.63,299741,195420,2113.72
240610,219034,1124.88,236224,161352,4537.78
338131,243047,1424.64,274032,178373,1875.41
207604,208080,1021.69,229346,161412,2100.75
174033,230392,773.531,199799,135088,1667.27
269860,247372,1117.11,405933,227132,2237.01
243694,244758,1019.57,285116,193091,5387.6
201344,224680,917.672,274345,192269,2478.8
