"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","GFP-A","GFP-H","PE-A","PE-H","mCherry-A","mCherry-H","PC5.5-A","PC5.5-H","PC7-A","PC7-H","PerCP-A","PerCP-H","APC-A","APC-H","APC-A700-A","APC-A700-H","APC-A750-A","APC-A750-H","PB450-A","PB450-H","KO525-A","KO525-H","Violet610-A","Violet610-H","Violet660-A","Violet660-H","Time"
151047,245063,631.168,320093,213988,134.9,970.2,-162.5,879.3,153.7,392.2,597.5,602.1,324.9,258.8,2831.5,1998.7,314.7,446.5,488.5,567.6,619.8,417.3,224.3,547.1,1812.6,1521.5,3052.6,2298.5,286,652,27.0397
221233,261889,865.032,245900,173231,-143.1,831.4,-89.3,791.1,288.8,549.8,597.3,523,349.2,413.4,2119.3,1597,284.6,384.2,555.7,389.8,356.1,399.3,588.6,643.7,1800.6,1542.4,2992.2,1968.8,873.1,688.5,27.0404
277563,259403,1095.7,333536,224684,657,1182.7,-179.9,817.5,729.3,551.6,2486.7,1577.4,854.2,612.4,4750,3244,480.9,364.7,527.5,463.9,338,513.8,665.4,610.5,4355.4,2989.7,10231.5,6477.7,2410,1732.2,27.0404
339460,278854,1246.58,241882,155913,280.4,1027.9,-225.4,705.2,92.1,398.1,741.8,718.2,230.5,293.9,4198.8,2718.4,663.6,602.3,457.5,493.3,661.8,563.4,567.5,566.5,3520.3,2120.5,4430.2,2844.8,842.6,678.6,27.0407
338573,246568,1406.1,340654,210065,534.6,930.1,69.7,894.7,-141.9,479.1,680.8,687.2,-64.3,349.4,4355.2,2919.1,755.4,624.2,885,548.6,382.7,559.7,692.4,427.6,2892.6,2089.4,3942.5,2598.7,772.3,781.1,27.0417
449788,307521,1497.73,384924,211684,694.7,1381.7,-217.5,1101.3,381.2,427.7,1663.6,817.7,606.6,734.5,5417.8,3031.7,498.3,546.8,894.6,690.3,790.3,823.2,904.5,739.8,4693.7,2826.8,5725.2,3362.3,1563.1,939.8,27.0455
152027,225873,689.218,217968,147391,197.2,824.5,20.4,1066.5,12.5,477.4,818.5,714.2,148.6,374.9,3188.8,2384.8,363.3,326.2,596,475.5,326.7,433,565.7,636.5,1851.3,1337.5,2905.7,2075.9,773,540.4,27.0465
228218,268163,871.473,281443,164966,359,831.7,-85.3,1122.7,147.6,453.4,414.4,516.4,411.4,328.2,2548.5,1697.9,743.9,479.8,540.3,588.4,636.1,637.9,575.9,419.5,2388.7,1694.8,3240.1,1973.2,865.1,649.1,27.0482
474986,299272,1625.23,463710,282691,-6.4,1024,-227.4,903,542.1,533.2,1545.6,1166.4,639.1,504,5362.8,3823.1,1089.8,478.1,970.8,812.2,873.2,628.7,805.7,895.3,5004.9,3370.1,5982.8,3618.2,1491.5,1129.2,27.0491
261284,258973,1033.16,251187,166864,539.6,1071.9,6.8,575.4,283.8,417.4,1160,906.2,449.1,555.7,4633,3541.4,699.3,567.6,666,566.1,582.5,388.4,501.2,494.1,3929.1,2586.6,6863.7,4573.5,1238.2,1077.6,27.0495
315428,233018,1386.16,282459,184440,17,1197,76.9,1000.3,145,414.8,1440.2,1002.8,563.8,695.4,4602.5,3823.2,320.7,365.3,693.7,792.2,606.8,689.1,856.4,847.7,3255.3,2279.8,4840.3,2855,1079.1,798.5,27.051
279711,241497,1186.04,269729,152609,329.8,816.7,-367.6,573.9,-32.5,481.4,604.4,731.5,626.8,599.1,4503.4,3152,393,583.8,527.5,584.4,591.9,763.3,785,566.3,3050.4,2186.1,3806.1,2329.1,769.5,546.2,27.0519
358232,245955,1491.47,242898,163364,408.5,925.1,-346.7,792.3,294.9,427.4,780.8,983.6,498.6,386.6,3674.5,3377.7,120.9,307.6,914.5,571.3,641.8,475.1,911.6,974,3809.1,3085.8,4416.8,3578.5,915.7,814.5,27.0545
295242,233258,1296.12,277455,163290,179.1,989.8,199.7,1078.1,-79.7,507.6,688,596.3,131.2,300.2,2564,2337.6,229.5,376.2,567.4,557.9,436.7,452,480.9,602.8,2508.8,2040.4,2580.9,1687.8,892.1,889.5,27.0581
239317,214826,1140.75,177632,118154,-1.4,744.3,-90.5,792.6,40.4,384.8,344.6,438.9,379.4,335,2089.9,1612.4,444.9,624.6,324.6,571,261.5,433.6,338.1,531.9,1859.7,1545.3,2331.3,1918.5,487.9,524.3,27.0584
80652.7,211990,389.594,271896,197051,502,964.1,-335.4,856.9,778.6,544.1,1193.1,976.9,147.3,373.5,3801.9,2393.4,958.2,564.2,673.6,506.3,674.6,785.7,444.7,522.2,3061.5,2040.7,6777,4254,1463.8,1191.6,27.059
270283,255867,1081.7,300462,163617,502,1235.4,2.7,950.2,101.8,428.2,893.7,736.9,-21.9,282.1,3475.9,2617.4,81.2,440.8,700.7,452.5,705,565.1,802.4,735.8,2724.3,2059.3,3650,2029.8,880.8,603.4,27.065
217426,226176,984.383,206778,142491,597.9,1105.3,-202.3,702.4,124.3,373.1,472.1,567.8,122.7,260.6,2432,1919.5,491.2,447.3,355,680.7,547.2,454.7,471.5,457.8,1748.1,1581.2,2428.4,1615.5,563.9,634.9,27.0678
284267,211276,1377.79,236323,164366,228.2,1131.1,576.4,1232.9,341.5,398.1,997.5,637.7,155.2,380.3,2868.4,2282.6,414.4,489.3,675.2,636.9,540.2,640.5,484.6,659.9,2700.9,1732.1,3480.7,2677.1,656.8,651.5,27.0688
322103,246421,1338.52,244517,164929,49,921,108.7,1103.7,478.5,424.4,501.2,568.1,365.6,328.9,2003.8,1769.7,-28,351.2,352.7,442.8,220.8,542.6,739,497.3,2370.5,1862,2924.8,1981.7,374.5,371.3,27.0689
451806,298799,1548.4,389362,236599,492,991.1,55.9,2003,91.6,358.1,1710.9,997.7,501.6,493.8,4423.9,2950.8,539.6,677.3,873.6,611.6,659.8,447.2,833,860.8,4347.4,2803.9,4899.3,3361.1,974.3,757.7,27.0703
331578,277065,1225.47,313633,187329,305.6,1089.7,-225.1,964.8,343.9,454.6,965.4,573.9,121.8,322.9,3710.4,2502.6,894.7,586.7,1018.2,797.3,817.1,622.9,504.9,522.7,3384.2,2354.1,4929.6,2794.7,766.9,643.2,27.0706
237187,274042,886.29,511081,278826,720.8,885.7,-135.7,604.7,688.5,668.6,2688.2,2231.7,1055.3,659.7,6212.1,4812.6,390.8,651.2,749.2,848.6,1076.6,1007.6,828.1,864.6,4121.3,2703.3,6514.7,4075.8,1581.1,1180.8,27.0707
212565,228959,950.704,243100,144851,62.8,1164,146.6,793.4,295.2,398.3,588.5,393,259.7,291.8,2303.2,1807.8,204.6,373.6,253.2,308,157.9,373.9,434.1,517,2211,1731,3125,1860.3,607,617.2,27.071
310322,248472,1278.9,273221,165314,321,866,166.4,1094.2,65.6,313.3,650.3,669.7,37.8,402.7,2397.4,1803.9,922.2,566.3,654,570.4,905.2,545.7,579.6,601.9,2401.1,1695.9,3028.2,2091.8,937,501.8,27.0723
262148,214658,1250.55,242216,157878,241.9,1049.4,202.3,943.6,-27.5,307.8,1008.3,747.8,545.3,429.2,2982.5,2632.8,444.3,600.7,487.3,583,-98.5,392.6,426.4,752.5,2467.1,1990.9,2995.1,2590,603.4,685.3,27.0727
401751,286710,1434.91,383428,231080,336.7,738.1,391.5,1205.5,189.6,484.6,648.1,468.2,279.9,323.9,3987.5,2518,970.5,840.7,846.6,710.9,955.9,593.6,612.4,669,3459.7,2462.4,4604.6,3219.2,934.2,669.8,27.076
304561,217220,1435.76,197764,138857,-143.5,627.6,-53.4,894.8,41.3,328.3,668,682.1,326,409.8,2315.5,1805.9,-31.8,283.7,636.7,613.7,-10.1,372.6,501.9,445.3,2156.5,1692.6,2454.6,1702.1,660.5,619.9,27.0777
220633,237898,949.691,313462,176258,813.1,1190.7,256.6,1117.6,861.2,758,2624.7,1963.6,651.3,766.2,8397,6117.2,510,533.1,728,806.7,695,697.1,693.4,507.9,4520.4,2501.9,9156.2,4877,2120.6,1538.1,27.078
172128,201079,876.594,222833,152111,4.6,613.6,-77.2,1078.2,-36.5,404.9,469.8,410.8,-27.8,324.8,1961.7,1553.2,-38.3,201.6,547.7,575.6,255.6,329,337.2,502.9,1726.5,1190.1,2081.7,1435,387.1,385.4,27.0786
279509,217964,1313.16,174488,121116,138.3,669.4,-125,634.6,-36.7,440.5,362.7,551,91.2,260.7,1683.1,1588.5,312.8,425.8,129.4,216.7,113.2,336.3,408.4,503.3,1757.3,1509.7,1769.8,1694.2,452.3,460.4,27.0786
308648,262254,1205.17,264573,161599,504.8,1154.9,195.2,856.6,510,533.1,1216.4,777.4,66.4,232.4,5819.5,3738.9,556.3,359.5,646.2,589.3,404.3,477.1,521.8,398,3236.6,2114.7,4239,2673.9,1109,894.2,27.0788
321954,255970,1287.97,313814,183235,14.3,770.2,-22.7,890.1,227.2,362,725.6,636.9,184.1,268.8,3165.2,2251.6,313.3,302.8,524.7,466.5,797.4,652.5,870.7,772.6,3009,2252.7,3719.3,2543.2,826.8,730.9,27.0818
244632,226160,1107.63,190552,120083,145.2,1577.4,-389.6,935.7,-124.3,290.9,504.8,668.6,67.6,215.5,3179.4,2099.8,353.2,480.6,327.9,366.7,329.3,379.2,267.8,515.4,2271.4,1641.3,2914.6,1928.4,570.2,591.1,27.0819
261890,226778,1182.56,260606,175980,-208.7,695.5,382.1,890.9,102.8,387.2,803.3,449.9,232.3,345,2526.7,2145.3,293,364.1,336.9,636,257.3,397.7,655.2,797.1,2804.2,1822.4,3398.9,2559.1,911.7,656,27.0883
288262,230008,1283.34,253559,155157,135.4,925.2,83,1511.4,211,313.9,578.9,473.3,37.2,242.9,2523.5,1600.1,359.9,515.5,384.6,359.2,163.1,317.1,346.6,707.7,2151.9,1586,2613,1713.5,450.1,504,27.0888
202159,222493,930.436,183518,124547,383,954.4,26.2,752.5,263.2,541.8,1228.9,978.8,198,372.1,3121.7,2647.2,674.5,665.9,612.7,630.8,733.7,468.8,348,606.7,2224.8,1908.3,2988.3,2312.2,672.7,680.1,27.0934
321907,259540,1270.08,348718,190975,526.9,686,203.4,869.9,521.7,456.7,1228.1,1022.4,625.7,607.5,4533.5,2877.5,108.6,537,651,591.3,411.3,555.4,535.7,542.1,4140.9,2325,6101.3,3445.1,1289.2,885.6,27.095
280624,253071,1135.52,236266,155215,90,905,147.3,1242.2,-184.3,450.2,933.1,831.2,561.6,531.5,3672.4,2967.6,269.1,465.1,296.4,348.2,363.5,446.7,324.9,379.6,2754.1,2121.3,3878.7,3006.5,742.6,654.5,27.0974
213232,220264,991.34,205616,142116,-144.1,831.4,18.4,944,-38.8,364.3,519.5,550.2,241.9,346.1,1678.6,1512.9,314.5,433,614.7,491.4,271.2,429.8,723.5,561.1,2483.4,1814,2137.1,1710.5,505,815.4,27.0981
345984,279878,1265.89,273192,174992,34.6,847.4,-95.7,1051.6,45.3,317.9,517.2,458.9,364.1,354.4,2316.1,1501.5,369.8,353.7,829.5,764.8,-17.4,293.4,474.8,683.1,2677.8,1741.2,2769.8,1797.5,804.8,598.1,27.0998
302814,224836,1379.17,205456,125409,-188,983.2,-203.3,1203.1,162.2,277.5,260.8,509.8,399.5,396.4,1276.5,1026.3,294.2,458.4,478,474.1,515.7,356.9,590,644.1,2051.1,1338.3,2268.9,1774.5,683.8,552.1,27.1016
189538,219200,885.435,195830,114689,312,1165.9,116.6,1262.1,-85.3,281.7,144.7,298.8,211.3,270.6,2155.6,1845.9,587.7,581.1,508.6,435.9,277.1,315.6,252.6,529.1,1806.3,1203.3,2590.6,1718.4,463,421.7,27.1035
384698,275284,1431.02,325972,180278,182.3,1080.2,-13.6,875.9,994.6,683.8,3790.4,2708.5,1634.6,1119.6,10353.1,8120.9,1108.9,1023.3,1287.8,1051.7,1427.9,1233.2,893.8,828.7,4715,3386.5,7118.2,5114.5,1873.1,1807.3,27.1043
169240,216495,800.514,309860,189104,446.5,977.9,46.4,1229.7,386.7,438.5,857.6,613.7,130.1,271.7,2258.8,1957.5,555.9,565.6,540.9,537,434.8,701.7,51.5,444.3,1653.7,1217.7,2416.7,1555.6,515.4,691.2,27.1069
390706,254111,1574.48,279069,183021,78.5,1021.9,109.7,877.5,85.2,455,1207.8,917.7,442.3,368.5,3226.5,2242.3,617,598,374.6,587.5,387.4,505.6,414.1,692.3,2733.4,2055.8,3449.9,2477.9,941.4,789.2,27.1079
278509,220885,1291.17,264003,168816,1209.9,2008.3,155.4,931.4,1204.8,1177.6,3439.3,2924.6,632.5,1069.8,15845.7,13374.9,887,770.7,1109.6,1111.4,1329.2,1256.2,2186.4,1844.3,12548.5,10288.6,14320.1,12197.2,3831.1,3382.8,27.1082
337377,288094,1199.2,435028,247440,719.4,1115.9,403.6,1499.4,504.6,571.9,1245.9,882.1,431.6,498.5,3386.8,2063.4,682,459.3,795.5,661.3,252,330.2,582.5,484.6,3559.6,2027.5,6579.3,3901,1476,1032.3,27.1092
335367,260615,1317.75,240603,145901,-148.2,808.1,-112.1,646.7,-205.5,260.7,469,503.5,297.8,230.1,2864.5,2119.4,516.7,493.9,371.5,456.8,695.1,809.4,742.1,769.1,2698.1,2066.9,3231.2,2206.3,739.5,607.1,27.1096
230664,222126,1063.38,211184,145204,-47,511.5,274.4,1054.2,229.5,377.3,600.8,467.4,65.1,232.4,1823.2,1433.8,155.8,368.2,241.9,321.3,410.9,464.2,468.7,662.2,2017.6,1515,2549.6,1781.7,279.5,434.3,27.1121
261096,231928,1152.78,252278,162801,79,1068.3,313.9,1067.6,119.4,436.5,500.1,770.5,19.7,214.7,2356,2072.9,634.3,674.4,566.4,533.6,222.4,402.6,390.9,511,2493.6,1921.4,3132.9,2020.2,769.2,415.2,27.1125
316424,230859,1403.55,256325,160501,409,788.9,8.6,1034,184.2,310.2,731.5,783.8,228.5,323,2530.6,2022,416.9,489.5,293,327.5,127.3,374.7,342.3,541.7,2456.2,1959.7,2945.9,2030.8,800,694.9,27.1155
302621,236839,1308.45,207311,134676,228.9,786.2,257.5,911.3,300.7,360.2,688.5,578.1,58.9,322.8,1597,1342.7,158.2,278.5,909,551.6,619.8,585.3,513.3,459.1,1862.1,1513.5,2196.6,1682.5,687,700,27.1209
311381,262251,1215.85,325312,190964,370.5,742.7,-287.4,1233.5,557.3,583.6,1245.2,945.4,282.7,364.4,3463,2372,789.9,692.7,610.5,567.9,457,505.8,620.4,706.5,3734.9,2509.7,4795.5,2933.7,1223,948.2,27.1221
272525,236358,1180.72,222494,138057,-105.1,859.9,109.1,897.2,175.6,414.1,819.8,662.2,159,309.9,2186.3,1582.4,286.1,410.3,281,517.3,507.8,579.4,295.5,662.5,1510.3,1248.5,2298.7,1628.8,794.6,630.6,27.1223
410996,289647,1453.04,289912,179405,509.5,1232.6,334,772.1,669,702.8,2830.4,1867.4,1364,992.9,7611.6,5390.1,820.3,792.3,1151.4,833.6,1298,773.5,492.5,743.9,4372.3,2612.3,6608.2,4262.5,1362.6,1145.3,27.1236
359507,276252,1332.62,379624,219711,491.7,711.9,345.6,1429.4,380.4,448.3,1032.7,775.5,495.5,358.5,4340.2,2712.5,715.4,465.7,908.9,756.5,414.8,660.8,1006.7,852.8,5287,3405.4,5379.3,3236.1,1121.3,758.1,27.1249
218429,240844,928.711,291561,186169,-64.6,967,160.8,985.2,281.8,475,963.1,662.7,311.7,399.8,2914.1,2271.7,656.5,536.9,441.5,390.2,561.5,410.3,426.5,865.9,2480.6,1915.5,3322.4,2105.3,343,535.6,27.1269
361006,253417,1458.74,270445,164679,-114.8,1256.5,-341.6,818.5,-40.5,373.4,1141.5,914.2,512.1,430.9,2969.3,1800.8,330.8,486.2,523,435.5,114.7,393,795.7,820.5,2417.8,1897.5,3366.2,2067.9,800,588.4,27.1292
448446,289600,1585.67,279538,177078,-37.3,1039.4,170.8,1131.4,349.5,454.8,712.6,584.7,82,298.9,3434,2519.1,-336.7,261.9,353.9,457.6,-222.4,312.3,847,654.7,3392.5,2422.3,4211.9,2581.7,1378.4,896.1,27.1292
335980,244320,1408.17,279577,181016,-196.6,1395.9,81.9,1420.6,-22.8,395.2,1454.9,1027.1,749.4,542.8,4270.7,3545.7,697.7,615.6,660.2,690.5,512.7,620.1,381.1,602.7,2549.4,2173.7,3658.2,2667.8,1072.7,726.9,27.1297
365168,292459,1278.59,378821,215270,708,855.7,124.7,850.7,203.6,429.4,682.9,564.4,196.9,288.2,3642,2329.9,181.4,431.8,489.3,508.4,215.1,453.9,585.4,563.5,3494.7,2182.8,4086.6,2581.2,1331.6,825.1,27.1318
215681,201000,1098.79,231785,163115,793.1,1192,8.6,999,173.1,613.2,911.6,790.4,383.6,304,3398.8,2519.1,271.8,382.1,505.3,412.2,604.2,500.7,416.2,455.3,2827.9,1986.1,6326.8,3962.2,1173,817.2,27.1321
370905,245570,1546.64,287275,169568,568.5,1133,283.9,1064.3,570.5,494.8,1667.7,1138.8,488.3,327.4,3244,2511.2,685.2,629.3,751.2,616.2,789.8,497.1,604.4,503.7,2425.3,1951.8,3248.3,2327,752.1,574.5,27.1355
214121,247409,886.224,263163,174169,121.3,1224.7,-32.1,941.9,338,401.4,1209.4,763.5,603.3,447.1,3627.4,2944,289,367.8,652,544.4,725.4,691.3,417,510.3,3128.9,2202.1,5545.6,3689.1,1175,898.2,27.1366
304098,217270,1433.26,244582,161438,523.7,1093,-85.3,643.7,164.6,307.3,921.7,700.7,394.6,373.5,4132,2698.1,910.4,546.5,539.8,636.6,653.7,504,541.8,704.7,3045.4,2202.9,4113.1,2945,654.3,767.1,27.1372
263421,214559,1257.24,204139,130839,606.3,1095.2,-112.2,673,284,563.9,635.2,397.6,106.9,233.2,1829.4,1512.4,433.5,349.1,447.8,499.1,-49.1,402.9,425.5,385.2,2134.9,1477.4,2964.9,1861.9,621.6,613.9,27.1436
309063,241446,1310.8,230880,148667,117.5,860.1,37.6,864.9,80.6,280.1,1029.1,872.9,354.8,357.5,2388.9,1513.4,163.2,348.2,390.6,474.3,598.1,593.7,389.7,450.2,1539.5,1328.7,2121.5,1790,520.3,399.6,27.1454
314161,258229,1245.82,277992,158945,320.1,871.5,-712.3,821.8,420.4,579.5,1819,1597.7,817.8,504.5,4722.3,4059.5,460.4,494.2,563.7,503.6,927.6,693,997.9,1032.6,4645.6,3861,5768,4402.5,1446.4,1349,27.1456
344588,254577,1386.06,276673,172563,126.8,924.4,212.9,939.2,170.4,473.1,884.1,712.2,148,261.9,3222.9,2271.1,658.1,625.4,1148.8,769.4,1007.4,544.4,532,629.7,3063.8,2054.9,3546.4,2149.6,768.1,727.5,27.1462
332227,237189,1434.33,223590,142099,161.6,1111.1,-425.3,837.1,327.1,321.2,255.8,445.7,306.5,398.2,2203.4,1579.6,599.4,454.4,835,513.6,2.6,405.4,423.9,573.7,2647.5,2061.5,3479.9,2154.2,595.9,561.7,27.1473
313656,232660,1380.51,260450,162423,237,1116,303,1128.4,-194.1,332.3,982.8,718.5,366.9,425.1,2799.9,2224.9,825.7,650.3,700.7,485.9,216.4,459.5,532,707.1,2421.6,1942.7,2933.4,2132.9,674.4,729.7,27.1479
322590,239203,1380.99,418338,171417,625,1171.4,-129.3,918.2,-32.2,364.2,1249.7,752.9,342.6,282.1,4317.9,2193.4,690.2,480.8,755.7,564.5,322,549.1,1001.4,655.8,4143.8,2099.3,4774.5,2437.8,579.3,651.4,27.1479
345377,229238,1542.83,260762,162438,212.7,1123.7,24.2,956.8,497,483.7,586.9,724.3,-34.4,253.5,1945.7,1499.7,86.6,335.6,338.9,433.5,194.6,486.2,152.4,462.1,2137.5,1572,2261.4,1709.1,454.9,613.4,27.1482
309265,239216,1323.85,378318,255243,-107.1,801.3,-74.3,630.4,130.3,333.1,525.1,615.8,415.7,444.6,2370,2007.5,551.2,423.3,351.5,320.7,361.7,414.7,570.5,505.8,2216.1,1965.2,3084.9,1975.5,845.9,682.9,27.1485
305917,218105,1436.28,240273,152841,44.1,1114.4,369.4,1016.9,231.3,361.4,597.8,602.1,404.1,304.1,2737,1900.3,295.4,477,298.9,370.2,730.7,396,382.9,707.1,2003.9,1766.5,2766.6,2097.4,604.1,431.8,27.1486
402850,278716,1480.09,397606,239086,-25.3,1171.1,-78.1,1088.9,462,534.1,829.5,925.7,401.7,484.3,4512.9,2690.6,607.9,513.3,1333.2,1012.9,1071.7,1016.5,907.1,739.9,4096.4,2652.1,4996.2,2821.1,1110.3,899.5,27.1494
344176,258209,1364.93,218815,131609,181.6,849.7,137.4,1156.8,460.9,390.6,653.9,437.9,245.3,386.9,1793.4,1758.6,452.7,458.7,193.7,405.3,144.1,598.9,580.4,538.7,2080.7,1570.1,2551.6,1842.7,609.9,427.2,27.1508
291731,218802,1365.32,241426,162346,155.8,1013.7,460.8,1004.7,325.5,396.6,1027.2,879.7,289.3,323.7,3094.6,2412.6,259.8,323.2,558.7,472.6,555.1,383.6,655.1,600.6,2560.8,1935.3,3500.2,2555.8,567.6,532.8,27.1515
302921,229009,1354.5,260022,167821,470.7,1072.9,177.9,708.9,246,332.2,420.2,606.1,206.5,288.1,3040.7,2423.4,319.1,447,48.8,364.7,493.4,519.2,275.1,472.3,2646.2,1909.8,3003.5,2209,612.7,660.1,27.1572
243098,218330,1140.17,206321,132312,347.7,1208,84.1,799.2,-33.1,240.7,411.3,598.7,60.5,284.6,2047.7,1763,318.7,338.3,244.8,335.1,485.6,506.8,238.3,402.2,2106.7,1566,2521,2224.4,635.4,563.6,27.1576
446112,285270,1601.39,396110,232473,340.1,1152.4,-1.7,786.1,346.6,511.3,1301,867.4,672,377.1,5069.2,3571.1,235,343,760.9,633.3,722.8,577.6,805.3,958.7,4568.7,2892.9,5554.2,3579.7,904.7,997,27.162
332726,234771,1451.26,338632,229373,155.6,890.8,-44.2,1028.9,263.2,384.1,1109.4,791,280.8,326.2,3685.9,2776,309,373,469.2,590.6,586.4,519.8,673,540,3356.9,2253.1,3841.5,2880.4,875.4,672.8,27.1624
300636,250496,1229,293139,182546,-112.6,913.1,-277.9,917.5,106.3,597.1,778,654.1,339.9,325.1,2695.4,1732,594.5,525.9,538.3,456.1,305.8,401,339.8,529.6,3037,2159.3,3536.1,2216.9,799.9,647.7,27.163
310123,258874,1226.73,219915,132814,78.5,880.3,422.4,963.7,191.5,476,773.9,545.7,253.2,414.5,2028,1372.7,484.9,406.7,482.5,519.8,229.6,350.8,285.1,538.3,2236.8,1481.1,2609,2102,788.8,660.5,27.1631
386072,264717,1493.46,299646,178190,348.3,1213,470.3,1170.3,407,576,780.9,715.3,283.1,315.6,4140.8,2460.3,727,616.2,700,466.2,377.7,674.2,690.7,727.4,3525.7,2295,4020.5,2828.6,962.5,913.2,27.1635
316376,241379,1342.17,301443,204461,434.7,1083,-15.3,848.7,156.6,472.1,946.2,783.2,499.3,349.9,4104.3,2647.8,-97.1,581.6,-86.4,379.7,-0.5,412.1,868.3,826.4,3238.9,2091.7,4095.2,2331.7,837.3,594.5,27.1667
309932,262882,1207.28,396276,235475,827.3,1311.5,144.8,866.4,346,454.6,1806.1,1228.9,825.5,489.1,5021.5,2765.1,943.8,576.7,752.9,457.1,859.2,724.6,513.5,645.2,4681.3,2981.6,7720.6,4435.5,1693.9,959,27.1679
263590,240646,1121.66,289274,184437,792,1419.7,-184.8,1015.8,389.7,386.8,1090.1,806.7,406.6,332.3,3842.3,2717.8,624.4,575.1,742.6,572.7,912,499.4,553.4,862.9,3190.4,2290.4,4306.8,2597.1,823.4,764.8,27.1703
243840,238016,1049.09,231072,152643,140.2,712.7,436.3,858,244.4,295,755,663.5,481.8,369.5,2536.2,1952.1,534.4,520.5,803.9,553.9,137,414.5,533.6,555.9,2652.8,2211.3,4060.7,2988.7,1077.6,715.3,27.1708
316639,243583,1331.16,308910,191131,329.5,1234.2,-202.2,684.1,140.1,296.8,1308.8,781.3,217.2,503.9,3262,2014.9,518.2,512.8,535,413.2,1115.7,640,608.5,509.1,2915,2364.9,3728.6,2697,615.5,577.6,27.1713
282016,212528,1358.8,205400,142081,803.8,1118.1,-42.8,645.1,115.6,550.8,674.5,553.8,182,334.8,2698.5,1861.8,1069,651.4,738.9,600.2,672.5,742.2,446.8,485.3,2040.1,1612.5,2806,2332,724.2,703.4,27.1721
240888,239182,1031.33,248465,160800,234.9,1094.4,28.6,737.3,132.1,322.5,437.8,583.9,91.4,304.2,1946.9,1700.2,663.1,409.7,387.3,379,381.7,733.5,177.3,657.5,2368,1693.3,2603.5,1693.4,644.2,489.2,27.173
268084,238972,1148.76,207048,125800,-81.9,1011.4,-307.3,787.2,77.2,300.3,360.8,412.1,164.7,285.6,2863.9,2366.3,454.5,511.3,288.8,563.7,-51.3,393.3,607,513.5,1967.2,1467.4,2206.6,1725,878.4,595.5,27.1744
313965,240046,1339.36,266568,140972,452.3,931.7,-95.3,707.9,-82.8,261.5,885.8,743.4,393.5,356.5,2785.4,1719.7,450,653.2,250.4,291.9,409.7,496.4,459.4,599.6,3218.8,1905.4,4005.7,2278.4,711.1,573.5,27.1805
200668,217525,944.665,208337,138775,-15.2,1124.9,-8.3,670.3,99.6,519.2,750,522.6,177.2,300.1,1640.5,1218.6,218.6,396.4,781.3,426.3,177.3,350.2,170.8,440.9,1436.9,1179.5,2592.9,1649.9,615.9,465.7,27.1831
123610,202036,626.518,206606,146057,57.5,843.6,113.6,1014.8,-76.7,280.3,537,546.1,322.5,265.8,2509.5,1717.9,255.2,411.7,397.7,413.7,213.9,340.6,502.9,645.3,1671,1228.6,2467.6,1574.1,294,443.9,27.1865
325110,215946,1541.66,429982,150530,680.6,1310.7,342.6,1517.6,804.2,478,1741.7,1019.6,788.8,558.2,6888,2797.2,648.5,573.1,758.5,430.7,849,537.1,671.9,651.9,5774.4,2229.9,10214.2,4677,2403.6,1474.1,27.187
468795,299807,1601.22,524679,304015,506.1,1229.6,-0.7,982.2,1055,980.9,3624.8,2738.8,1548.7,1084.8,12983.2,9849.2,1313.7,1105.6,1558.2,1167.6,1210.1,1017,1241.2,1110.9,6905,4654.1,10662.7,7315,2553.1,1689.4,27.1897
373362,253670,1507.2,297098,183479,168.3,1042.9,-272.8,1208.6,121,373.1,1310.4,897.4,246.9,424.4,4098,2834.9,273.8,399.5,848.2,621.3,921.3,493.1,465.8,662,3220.6,2434.7,4221.5,3137.9,605.5,622.2,27.1916
242807,222600,1116.96,215808,141443,-42.3,993.4,103.4,991.7,39.7,450.9,791.3,468.6,70.1,383.5,1925.9,1843.8,734.2,576.6,304.4,454.7,-119.2,203.2,320.8,587.4,1943.9,1561.3,2387.6,1856.4,711.2,631.1,27.1944
310311,258989,1226.94,226960,140494,74.8,1001.2,199.8,651.2,310.2,390.1,471.2,487.5,196.1,377.1,1879.1,1519,164.4,246.5,562.3,426.8,247.7,509,475.6,543.1,2271.6,2023.7,2903.7,2114.6,679.6,381.1,27.1967
368811,258501,1461,368644,232287,-331.2,948.9,134.7,1214.3,103.1,399.2,702,722.6,600.2,524.1,3720.5,2482.6,533.6,372.4,1247.3,650.3,727.8,502.2,753.8,752.9,3269.4,2491.5,4691.9,3313.9,1100.9,977.7,27.1977
313453,210969,1521.44,229227,150965,230.1,907.8,228.5,1282.9,408.1,563.2,704,570.8,216.6,522.9,1937.6,1371,289.9,301.5,383.1,443.2,504.5,577.1,486.5,625.1,1930.9,1531,2425.8,1866.9,824.1,473.9,27.1984
265478,225148,1207.44,197217,139513,437.5,1043.6,-23.9,950.8,164.8,392.3,168.5,314.1,96.5,217.8,1333,1229.9,216.2,459.7,341.2,317.7,147.4,404.6,384.9,541.3,2047.5,1556.6,2317.1,1742.1,576,403.9,27.1986
344662,270130,1306.54,229034,151442,447.6,1142.7,75.1,1453.6,58.2,326,684.2,683.6,-94.7,294.2,1623,1389.2,753.5,517.1,751.5,542.7,346.5,457.1,297.4,555.9,1937.4,1477.9,2054.7,1557,444.1,562.1,27.1989
