"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
393975,257076,1569.32,234106,157749,6432.22
229609,258270,910.381,409773,258859,5114.69
283656,255784,1135.58,380249,210629,7283.35
228942,259134,904.712,357991,220206,3481.08
292178,256672,1165.65,322778,187856,3101.65
249368,240850,1060.22,235248,169467,733.514
349610,257233,1391.74,471012,280916,3471.96
400998,314081,1307.38,407514,244062,3601.28
388966,300720,1324.49,305593,205445,736.805
234342,270728,886.372,232546,151435,1319.05
418215,289190,1480.9,575820,323638,11280.7
381227,289796,1347.09,326142,215012,2394.26
294275,264976,1137.22,181053,131512,2446.71
168345,212153,812.553,229980,159452,3229.95
286718,225361,1302.8,264820,163086,9823.77
249271,220122,1159.61,212515,137312,7156.77
192353,243746,808.098,350027,230044,3295.67
197821,206694,980.07,168439,123938,908.956
211165,163731,1320.68,355605,217172,835.828
310668,236810,1343.38,482291,297574,7575.43
295798,262744,1152.86,288490,186208,2057.37
206230,224359,941.289,290392,193223,2566.01
170351,232240,751.115,244360,157799,1253.28
244816,208373,1203.12,327656,201866,4376.11
514936,300624,1754.04,533353,301303,3383.19
194074,216500,917.944,220042,159792,3043.24
192703,196134,1006.12,214299,147272,1199.53
184616,219966,859.455,216293,147904,3057.06
384228,221520,1776.2,271708,188865,1387.06
345595,271454,1303.71,307078,193623,8074.87
313898,227658,1411.92,400339,227761,5733.71
335340,271151,1266.44,237838,160031,3120.11
233244,229364,1041.34,294270,202845,6152.59
442980,269622,1682.43,459044,244035,5897.16
256113,219352,1195.61,380526,222467,4338.98
159048,217771,747.881,192587,136551,2376.82
313178,284831,1125.93,378048,240648,7985.47
271341,246289,1128.16,326493,203086,2605.78
306048,253163,1237.93,334432,197695,5979.48
307341,292305,1076.68,249309,165366,2989.66
414365,267574,1585.8,340073,215918,2936.52
251174,270374,951.3,309151,206426,2557.01
281456,243121,1185.46,239677,177353,1212.83
262485,204146,1316.64,189988,125916,2750.05
274671,272534,1032.05,299308,201922,2382.2
264726,207655,1305.48,329422,182621,3548.42
298563,303719,1006.64,460393,281740,4566.47
301690,308764,1000.55,313477,212308,1421.92
214985,233341,943.464,222602,154070,2384.82
269030,210969,1305.82,192192,132128,4819.53
261289,189647,1410.88,238671,147019,4968.14
273480,258310,1084.16,215347,151832,6321.18
360700,254945,1448.77,281634,188463,8372.39
463819,310563,1529.33,479002,327422,4336.27
316962,242277,1339.69,235140,155364,3186.07
267151,247246,1106.46,268994,183808,2043.83
219233,210284,1067.6,185074,125595,1779.37
197288,219408,920.761,219781,149227,756.083
198827,220830,921.994,207149,144294,5210.45
294326,237056,1271.38,190586,139093,4438.15
265664,293464,926.994,460627,269115,2208.44
189986,207305,938.451,195832,133747,5393.83
248280,294631,862.923,306483,205604,3533.04
219106,186646,1202.12,233686,160006,4228.97
335607,252332,1361.96,220616,144292,2073.79
224855,198240,1161.48,226081,177544,4365.64
361423,291658,1268.95,521358,309667,6901.77
288050,200177,1473.52,464116,267326,3813.32
231979,244658,970.939,278084,186144,3788.28
330985,262042,1293.42,321123,207628,2216.63
392356,284473,1412.34,352155,194260,2397.71
448336,355426,1291.69,451928,246040,5112.98
182555,209530,892.178,248909,162598,2631.08
296610,215376,1410.22,404130,232582,9297.73
356336,227663,1602.81,305334,167415,1089.01
221992,216266,1051.12,262428,161059,2557.84
319513,259888,1258.97,412786,260349,5714.05
276650,245013,1156.24,169234,94640,2225.67
319639,198828,1646.23,235290,131496,4975.07
256836,207344,1268.47,186599,119249,642.516
221720,258034,879.898,165319,107656,2585.43
324932,235876,1410.64,196723,122941,1735.19
319962,246611,1328.59,266703,165463,18716.5
381236,263807,1479.85,223009,131704,3460.99
373299,273817,1396.04,542253,294790,13179.1
246286,237531,1061.76,228999,161879,2577.73
461274,268561,1758.8,392927,207006,5082.63
347871,275747,1291.85,367741,210685,4172.48
521841,357958,1492.84,350286,272646,808.043
217471,215327,1034.22,249528,115198,5364.79
493779,288790,1750.89,580087,324778,6038.18
292961,237287,1264.3,179122,121003,1970.04
218808,163154,1373.31,197036,138124,3360.55
386629,262318,1509.3,282742,174018,3274.77
246933,205958,1227.76,182997,115654,1618.64
397516,260219,1564.3,326641,186934,4098.15
379527,247519,1570.17,314077,194885,3497.46
304919,254175,1228.47,295343,197452,794.558
230113,240787,978.619,203294,134804,1218.36
387463,331604,1196.51,497374,287268,8715.8
456126,261245,1787.91,521260,366878,3343.2
255277,215417,1213.48,234082,152502,1402.62
421190,294063,1466.72,398721,236115,6783.11
271016,190705,1455.24,270609,169535,3490.48
419174,337859,1270.46,380550,221390,3690.61
193434,205341,964.643,195036,131972,3105.72
319588,247509,1322.23,413395,260440,11020.3
259525,289086,919.305,284848,195166,5256.05
279537,229755,1245.89,265045,159506,2545.7
402763,324752,1270.01,605978,340002,7085.25
291710,185452,1610.75,206631,130343,1139.28
287314,276888,1062.58,295137,208506,2114.71
359958,319384,1154.12,287895,187602,2224.29
220295,180594,1249.13,363643,229828,3457.43
282599,253870,1139.91,347996,225704,918.635
359066,285526,1287.76,347194,238153,6678.14
280305,247631,1159.14,225780,153972,1644.25
260038,229624,1159.63,324442,186277,1207.68
435737,320657,1391.5,401236,246099,1324.54
242223,222943,1112.59,310092,179164,2097.16
348871,209004,1709.3,356740,204356,2738.1
277313,235160,1207.55,226027,167328,1451.65
306956,266154,1180.99,299543,196339,1729.83
328987,288465,1167.85,294059,179852,1872.53
316934,253545,1280.01,343686,219550,5440.89
269405,266636,1034.65,330011,217459,2595.58
352629,260650,1385.36,206762,134232,1045.01
251850,279154,923.849,229235,156964,8678.13
449345,273945,1679.65,351076,208316,1461.22
429342,317418,1385.08,465094,288790,5089.5
450790,291056,1585.98,369016,222110,3651.59
417665,280144,1526.72,330532,193056,3894.35
341861,275614,1270.16,242492,155616,1733.37
413492,276288,1532.56,402601,219761,2467.46
325702,257334,1296.08,254101,171015,12931
438152,323762,1385.8,547059,268841,2299.35
344384,249258,1414.81,228994,154552,2356.41
214787,246038,893.952,197353,137147,1287.84
338872,250633,1384.52,348315,229191,2195.52
286094,264272,1108.59,290240,191996,2850.45
279454,195560,1463.29,231567,158880,2458.71
231240,256723,922.368,371438,235394,3734.59
209868,259760,827.346,355968,223564,8651.47
175624,180807,994.685,243252,161698,1506.77
227106,241210,964.131,279947,197518,3341.38
361601,269188,1375.56,289344,177297,8881.62
362493,219591,1690.43,204071,135470,1341.9
398200,328454,1241.46,470256,235913,3036.88
272849,204920,1363.45,261703,180008,2454.04
190222,205697,946.965,167443,108463,1180.04
376219,271892,1416.94,329151,192856,2105.68
461615,290728,1625.89,341883,216979,1769.95
286043,210964,1388.45,298066,185844,2363.21
303935,265460,1172.43,181714,130205,740.232
208726,216773,986.01,246076,151381,2413.04
437083,285420,1568.14,238594,147885,2358.04
443841,311283,1460.08,274546,154542,1375.77
229138,194387,1207.08,297260,175511,1926.17
502735,331862,1551.28,413358,237576,1636.2
345105,206360,1712.54,283254,150088,1437.31
437169,306222,1461.91,418733,271380,9810.48
259871,219787,1210.77,242732,171322,2532.3
384269,268234,1466.98,307650,195172,3082.54
442996,292936,1548.55,364922,200381,2802.28
236457,269951,896.969,442188,288444,991.019
410035,279230,1503.72,381868,199542,2637.9
459771,273750,1719.87,394972,260560,6762.64
388989,340948,1168.3,276585,169791,1786.14
465931,331201,1440.56,425190,278764,2692.55
270737,204794,1353.74,352775,235649,3130.25
298806,206823,1479.46,193060,128696,504.315
351331,296028,1215.32,205928,128793,1146.74
509822,343518,1519.76,352577,206479,1575.42
282266,260645,1108.96,306328,185219,1053.15
358948,242318,1516.9,259019,166580,5614.04
381035,261549,1491.83,235377,156319,3958.27
241909,257448,962.221,293060,188047,5464.3
200666,184168,1115.78,258806,171051,1413.83
336946,245361,1406.23,325300,212813,3082.18
210743,243368,886.722,392334,235640,1567.28
180474,171104,1080.12,181677,115820,929.76
232586,264132,901.713,234542,172133,2158.69
224937,205454,1121.13,274570,243684,46.8983
168575,194709,886.575,206189,144488,1983.37
256926,190082,1384.11,329241,221619,1562.12
288706,249513,1184.85,306747,190639,3277.34
361823,213310,1736.99,318662,201580,3189.11
286350,260792,1124.39,206649,138323,2282.21
258130,202098,1307.91,218407,155968,4888.67
289574,208664,1421.06,191058,122947,1311.02
268718,210779,1305.49,193626,101669,3373.12
203212,238755,871.568,190034,129831,855.04
265386,219993,1235.29,296559,200806,2177.45
257740,227104,1162.17,223117,148224,2579.81
344125,264342,1333.09,441204,276505,3643.03
388915,281929,1412.59,233812,151818,3493.22
404545,274400,1509.71,274737,181044,2233.01
177090,228717,792.871,217145,149223,1106.58
234242,262065,915.283,377269,237533,1964.95
297882,252003,1210.44,339038,176549,5819.44
394208,237186,1701.92,383115,226843,4593.42
321923,255338,1291.04,419671,235358,4504.3
243966,176697,1413.84,241251,154471,2311.89
343392,253714,1385.95,230626,146566,2851.36
191681,194876,1007.23,246848,162234,2879.64
391785,250087,1604.24,310075,199346,4769.14
486713,282691,1763.05,494624,283182,6319.67
367859,272306,1383.33,338752,199174,2444.36
303128,239597,1295.55,380690,232270,1158.37
187483,222766,861.831,228966,154436,1108.36
273046,234780,1190.92,471232,292865,151.177
292218,218998,1366.4,358123,243329,2622.98
434881,305192,1459.14,533945,267744,2745.58
232896,221076,1078.77,294824,184920,1080.73
190386,219096,889.814,283325,193249,3730.79
393813,296779,1358.81,350627,217741,3309.08
353846,253252,1430.76,317038,204889,1730.27
351480,267536,1345.33,228345,148164,1729.49
222830,166962,1366.66,298104,214894,1854.39
287538,230160,1279.28,305466,199704,2028.19
267793,197396,1389.22,237762,169386,2435.2
384088,250683,1568.96,320154,208762,824.54
354138,275627,1315.69,438734,294102,1654.78
189054,186778,1036.49,216938,122198,2476.49
427897,254723,1720.19,264433,173543,2140.3
262230,189839,1414.53,239126,144046,1159.46
407806,274974,1518.7,350942,208538,4287.35
453235,300175,1546.18,357105,197582,17783
407926,274332,1522.69,271421,198803,2150.57
194575,140760,1415.49,198342,94687.7,3536.49
360724,280012,1319.18,369890,211560,2828.24
328770,242688,1387.21,240009,152313,2278.77
369130,263027,1437.09,326398,218821,7087.5
280973,236772,1215.18,272054,182201,2153.74
316499,310380,1044.2,387322,255416,9122.97
217157,157202,1414.56,216417,139334,1564.82
319379,248389,1316.69,292500,183151,1401.84
448566,280548,1637.29,407728,240865,3486.28
301742,221268,1396.44,232089,154903,1799.63
258647,208316,1271.43,370222,252901,2385.64
299489,227989,1345.17,525121,264573,3370.42
386500,272495,1452.45,276018,170320,2002.67
197371,153665,1315.26,263262,166709,2254.45
386451,290468,1362.39,446482,297693,2081.47
460762,270275,1745.72,478938,263646,1540.59
311467,263282,1211.42,371823,220469,3002.84
351020,249397,1441.28,336714,205991,1279.25
342561,269704,1300.62,271373,181818,5069.56
352885,257262,1404.64,410717,255212,2663.54
361893,255074,1452.84,429485,240308,7586.52
410347,273957,1533.83,354196,217218,3849.03
338741,267791,1295.34,340184,204878,5920.52
291499,254335,1173.66,263649,199540,5228.49
215079,221526,994.221,231922,162373,2171.92
403384,237363,1740.25,464877,258833,5165.6
229140,230726,1016.98,345134,183032,5158.36
263946,256180,1055.06,272452,171311,7971.71
315687,210793,1533.56,246374,156012,4481.48
220720,179612,1258.39,391288,226192,3010.33
340257,296435,1175.39,415521,278248,1429.2
288864,239921,1232.9,201472,139446,2262.54
313916,236540,1358.99,285590,194647,3356.22
242601,225671,1100.85,237498,152720,17322.1
446602,275476,1660.13,440267,257457,6112.32
334557,256526,1335.51,377846,257263,1380.35
200176,189549,1081.44,202512,123899,2687.83
256437,299030,878.16,398448,237548,4163.17
441890,280382,1613.89,391871,231609,8514.14
188354,230389,837.183,236994,162639,2718.48
312161,218504,1462.97,233684,146804,2996.95
254809,218984,1191.56,297282,177471,3798.79
435320,345000,1292.11,375533,242819,5169.68
287065,228369,1287.19,426065,260973,5056.53
262920,282560,952.853,233692,150745,2060.24
273803,199528,1405.24,282546,172484,1417.64
316749,242220,1339.1,483720,298637,4342.56
292320,215872,1386.68,192939,124172,1298.45
220765,241676,935.414,301006,189738,4194.97
261178,243163,1099.88,296343,189002,3514.19
201176,193943,1062.23,242792,172650,645.225
307860,283523,1111.91,446768,286007,3476.72
226258,247645,935.581,293477,182382,3554.94
221917,150286,1512.13,248598,139692,1177.43
221050,170508,1327.56,248226,137825,1721.62
358757,264567,1388.59,263722,187582,4358.38
270612,238700,1160.92,221686,137979,4304.86
195604,189560,1056.65,260932,161536,3590.97
379760,288280,1348.98,304424,158372,6195.84
334284,211722,1616.79,544739,259694,945.354
271554,222988,1247.05,278167,187914,2185.66
271432,221475,1255,202403,147730,1206.61
383789,294650,1333.79,260176,162982,2267.37
339454,262262,1325.42,252691,170476,4631.23
253827,217356,1195.84,200630,126705,1484.18
299480,208079,1473.86,227803,152462,5220.89
276348,212982,1328.69,289881,180282,1945.14
262532,191495,1403.91,164412,115286,2081.25
179573,198281,927.387,191825,109679,3986.42
180324,209403,881.809,206614,143141,5445.44
344706,289532,1219.15,502720,268937,2059.67
202224,198603,1042.69,221355,155688,3423.16
262156,209468,1281.59,313081,194401,2785.84
372256,272312,1399.87,339398,212992,1147.82
193193,198980,994.236,187649,119103,372.373
305235,256612,1218.05,188932,128589,4333.68
335372,264005,1300.84,317045,188653,3133.44
376443,226351,1703.06,497828,235320,12488
381409,241556,1616.89,311652,195541,4371.5
298537,229595,1331.5,242328,162094,3300.78
349184,308112,1160.53,264785,165332,2668.35
508512,357506,1456.53,364678,204846,2422.96
366267,234760,1597.62,556665,308512,2638.1
252203,259711,994.422,226268,152282,1110.81
258417,152106,1739.72,386854,223422,2870.71
213065,213467,1022.09,176035,120639,1295.89
245573,253438,992.243,362200,221444,2711.85
290006,252740,1175.01,262840,168273,3012.65
234724,210254,1143.2,227279,167329,2787.97
403028,333476,1237.59,373365,224371,5269.77
331944,322832,1052.9,306027,186424,2179.95
317904,240641,1352.78,290405,200383,1709.39
374139,274104,1397.75,329267,215508,6694.76
459456,318200,1478.58,455084,352632,3129.67
277410,233474,1216.71,366270,220590,1217.83
221726,208526,1088.85,211507,135802,3649.66
348015,208911,1705.89,230102,152046,965.708
225341,203132,1135.98,280774,183627,4363.43
297017,263665,1153.53,273432,175570,2097.33
340794,245044,1424.15,311790,174456,2705.24
386943,274321,1444.4,461164,251951,7673.18
405381,250499,1657.15,471707,187077,5972.4
211449,199172,1087.14,260794,155593,1881.96
444826,297509,1531.08,353436,229927,3474.54
326301,258548,1292.36,316404,213937,8534.23
373434,221956,1722.88,356124,201039,4290.38
474252,342788,1416.73,569527,330805,3573.51
199553,240253,850.547,274375,177981,1003.02
207860,190183,1119.22,172575,125888,637.795
228560,221993,1054.29,243204,159461,2858.92
226822,267860,867.127,369445,234357,2705.44
274870,168154,1673.88,251726,169557,1502.97
314366,231446,1390.9,313476,205084,3519.88
428758,281395,1560.27,436496,254002,2693.34
300081,285634,1075.8,292434,192844,2625.75
498552,307557,1659.94,593843,319826,7821.36
276768,229631,1234.23,209425,128182,1406.12
389001,293464,1357.36,409138,257653,2214.79
262916,231784,1161.58,322618,203127,4912.4
278501,275950,1033.49,304610,192285,5050.79
461445,297827,1586.57,456885,251692,1748.18
212683,229750,947.955,181154,121880,1408.89
272090,335905,829.464,435074,273628,2169.11
291860,279898,1067.77,337756,222417,5672.17
361236,220260,1679.44,259286,172160,3418.29
404683,282385,1467.49,243922,165911,1592.97
314554,360336,893.914,521797,346444,4129.82
460682,266577,1769.62,359205,256519,1400.5
282785,250480,1156.1,287468,190148,4502.03
277762,277106,1026.43,196940,134798,776.444
514727,299712,1758.62,431182,262768,1448.69
258862,216755,1222.94,267137,169722,5398.49
288058,267738,1101.72,194820,130118,3629.86
251886,209235,1232.75,269658,174335,3112.7
255348,243006,1076.03,287838,197340,3973.97
201095,136788,1505.44,171748,103681,1823.24
281475,224799,1282.21,315112,203086,7057.19
267215,260998,1048.41,349955,211209,4748.76
405216,265236,1564.45,370822,238963,2419.06
237267,274160,886.201,292907,183056,3096.95
212545,196329,1108.58,214490,135647,1858.06
262710,209571,1283.66,246586,179429,1264.13
428976,303412,1447.79,360396,201648,1100.09
249348,220161,1159.76,162684,115887,1459.54
260300,225232,1183.48,290533,158436,4278.02
414713,257362,1650.08,335387,233654,9565.83
262468,276480,972.102,433759,257296,9117.96
332831,223079,1527.84,219560,142098,4276.61
269862,266732,1036.03,272542,184465,2187.18
403791,371910,1111.8,350843,223337,2218.91
349884,210338,1703.38,331552,209630,1924.95
300056,235960,1302.16,171579,121984,2943.61
321502,291555,1129.19,367777,248490,3682
206895,206743,1024.79,191454,126354,2583.18
306196,254258,1233.19,258404,175462,1412.49
271267,170827,1626.1,298228,175231,2652.89
462544,294589,1607.84,578354,264086,13795.6
342993,249119,1409.91,318399,210654,4700.38
326788,336494,994.478,536772,358009,2492.7
316705,291324,1113.23,368883,263019,5537.48
255335,235512,1110.19,239894,165592,732.446
426204,251196,1737.45,584758,224152,1818.68
495091,351340,1442.99,464103,303865,4802.61
284045,185570,1567.41,271250,171110,3276.24
279892,226460,1265.63,434448,262564,3642.22
345231,310420,1138.84,497068,327433,8231.63
239372,279069,878.354,163548,112215,1065.09
327621,246376,1361.72,266041,174216,3390.43
245553,236781,1061.96,213141,147725,1582.4
189837,232247,837.033,214947,139824,1158.64
326355,198158,1686.52,280631,171476,2369.96
236904,232354,1044.06,222716,148884,794.144
291906,218234,1369.69,222090,156908,2036.69
279001,229981,1242.29,284465,174322,15308.5
366458,233310,1608.43,205584,131413,2633.45
265584,228235,1191.58,212831,149721,788.661
476671,305742,1596.51,343287,211512,1643.64
304412,237628,1311.81,181776,122759,1408.69
346579,224209,1582.89,312186,196316,4006.03
308466,258930,1219.91,197163,131641,1606.28
322710,227936,1449.82,385999,130524,3157.8
314337,260876,1233.86,270879,186138,1165.8
350476,210881,1701.85,427935,229991,3818.85
343892,237554,1482.39,235049,160390,3880.2
333535,248088,1376.69,452453,286656,5565.95
340870,265988,1312.3,406317,308490,741.766
376003,257083,1497.69,273911,187434,3605.54
267251,226263,1209.53,242848,157426,1537.72
309471,275710,1149.41,331136,214308,2188.35
282156,211102,1368.71,247778,169282,3009.29
188024,199199,966.588,175108,123014,2621.72
234579,228726,1050.23,301989,175657,2207.91
254130,253076,1028.28,238142,158691,2323.45
173943,180948,984.38,248297,173264,1316.76
250381,282936,906.174,321462,201569,3292.23
232237,237497,1001.32,276509,197199,513.919
205090,272692,770.156,348149,204521,2041.21
273515,242684,1154.11,271536,180144,6096.67
451362,300156,1539.87,461646,281932,4551.7
294250,194380,1550.15,221323,164585,692.863
245829,255285,986.089,368462,223463,4551.33
326160,194524,1716.98,382905,204439,5628.18
223451,260284,879.104,278494,172309,484.168
349712,235389,1521.37,286662,207029,5000.42
382820,269137,1456.54,205732,147159,2205.47
185204,231216,820.25,261427,160164,2375.36
311115,288488,1104.32,276407,186960,2305.71
240550,288004,855.287,237734,156962,2556.56
321451,267091,1232.42,452316,248294,6930.35
466917,349747,1367.06,511727,283623,10385
506040,312392,1658.8,387570,227636,2491.92
331513,213063,1593.33,395243,240498,10136
288341,226554,1303.28,214622,151702,1694.3
380545,284494,1369.75,311311,196244,6452.79
369616,258972,1461.52,355994,210713,1983.63
267294,218847,1250.73,383055,225454,1760.53
299844,239582,1281.6,260081,169634,695.789
297971,285484,1068.8,463161,317363,2369.45
367121,270960,1387.41,373997,230984,4842.38
441589,282905,1598.37,439226,208834,3070.36
243283,216780,1149.21,177398,111512,7742.81
262323,223856,1199.96,266876,180081,5161.77
269404,304713,905.344,409867,261775,3025.04
246237,228395,1104.01,179622,131293,1971.1
415679,265684,1602.14,429892,260185,7490.59
304765,223210,1398.15,222480,149686,3737.84
258460,242348,1092.09,244668,145212,2213.14
356334,231340,1577.29,232562,155785,3919.78
221011,234053,966.959,346331,220183,3035.53
334438,259864,1317.9,366188,216240,2903.27
326278,266908,1251.79,369285,253285,4059.65
353983,244665,1481.54,394046,241837,1248.88
450365,312332,1476.57,231742,129278,9196.46
309812,221238,1434,211874,139709,1303.76
577886,372685,1587.84,516660,308805,2343.21
266589,175086,1559.21,237312,133793,2385.66
230691,219563,1075.91,216553,138766,2640.26
259302,226421,1172.73,267451,162936,6525.27
425193,373289,1166.38,432750,249784,3474.03
203974,209099,998.914,171947,125105,1327.31
277205,217439,1305.5,239603,162004,3653.11
489625,294083,1704.9,267220,162471,7301.78
336324,220159,1564.36,311197,161913,907.393
245465,221342,1135.63,294363,169056,2012.28
287733,252466,1167.05,216890,147814,2035.29
264183,245201,1103.28,218510,149214,1414.6
328533,237109,1418.86,333145,209614,2139.71
267254,252731,1082.85,245881,148846,592.858
256738,195249,1346.49,208856,139651,3149.89
283652,273913,1060.41,164824,112683,2807.9
338544,226229,1532.41,315122,155935,2607.7
328588,287337,1171.01,213188,140862,3892.78
243309,262030,950.861,381226,229372,2361.87
407743,297222,1404.8,294008,171677,8565.3
440240,260610,1729.82,294252,188278,3329.5
327693,262910,1276.35,269778,166049,1775.98
204357,236056,886.489,312456,203710,2232.58
380324,283337,1374.52,242862,158703,762.727
248816,317379,802.792,303619,204905,3013.24
422437,266312,1624.32,380542,219548,2094.74
342063,265455,1319.55,381809,211076,3994.02
439363,300762,1495.9,261371,183850,4329.5
304588,225576,1382.72,224687,154958,1673.99
199702,175543,1164.98,200066,137433,1267.51
280498,189638,1514.67,188780,114808,2154.8
223403,183202,1248.72,201322,163662,412.224
267421,257666,1062.78,228568,161091,1053.82
354543,241484,1503.44,281686,168142,2091.48
262843,244153,1102.39,349286,226788,1290.18
318241,210967,1544.74,191772,137602,899.513
222823,178654,1277.21,309116,185025,2542.66
257875,227709,1159.68,319845,200610,925.768
316942,244846,1325.55,516810,272321,1309.97
571023,337499,1732.55,475248,262401,14314
261894,277075,967.903,267164,167040,1183.83
392680,302602,1328.83,439693,278876,5892.54
261176,229270,1166.53,360251,224975,1860.17
425954,273260,1596.22,586239,339544,9380.58
186118,204944,929.97,260991,171722,1743.69
219688,199334,1128.59,376046,191731,2472.08
419152,352012,1219.32,274313,180530,2379.8
217840,243798,914.992,281349,183741,1963.75
236235,213912,1130.86,229595,144456,2084.22
297359,212837,1430.69,294842,174681,582.835
185835,223760,850.443,218929,156275,5017.02
174416,225291,792.77,264697,178926,8347.13
456717,280113,1669.61,608113,322397,7024.17
178125,199420,914.671,297558,207206,1839.53
203981,212110,984.784,226455,156357,1451.33
353514,255357,1417.64,276063,152165,4815.61
253937,184915,1406.24,324515,221206,3037.72
312414,222208,1439.69,209651,147454,1409.62
297030,211091,1440.91,224430,130345,1306.74
238781,263168,929.107,257425,172212,3516.23
316184,244469,1324.41,296871,199809,3222.96
308444,231667,1363.38,313624,209999,6931.29
256186,238239,1101.17,219119,151560,2730.9
255055,264704,986.701,268266,179294,3861.78
257459,230600,1143.31,373820,195860,1916.79
274441,227575,1234.92,243746,169097,897.061
276186,218198,1296.17,194216,132576,1693.9
275432,251074,1123.35,280589,160638,4360.13
234810,231941,1036.69,246077,159054,1235.63
210910,248162,870.291,228765,160611,2512.04
243264,266001,936.473,323281,217147,1803.82
303930,248993,1249.94,267088,158899,1057.31
310652,236713,1343.86,247335,167326,1471.7
510333,321199,1627.01,426789,249999,4653.12
461665,334756,1412.22,590744,352806,8356.69
219932,225631,998.164,294596,195074,2255.55
259488,225190,1179.99,227507,149571,2109.73
314720,245698,1311.67,208418,131512,3039.44
216894,253443,876.337,167433,113974,2081.04
423224,307347,1410.09,415343,252715,1632.09
271906,278286,1000.54,366793,251513,2082.33
332194,272952,1246.28,266235,176542,1405.1
297912,322869,944.862,321272,208034,8376.62
170007,239897,725.676,231343,156101,4801.79
255865,193924,1351.1,215648,141670,2107.54
192710,196710,1003.21,192866,134532,3613.02
216490,226801,977.448,197912,137789,634.922
195926,230254,871.357,239436,152804,2392.61
327069,280830,1192.63,257790,180213,2686.68
336497,302091,1140.64,232756,147654,1808.32
311539,262256,1216.43,502507,288710,7340.33
262322,227553,1180.46,224775,140031,724.734
210352,221793,971.178,229515,159584,4370.01
305452,279416,1119.41,471187,297796,4207.15
236546,225914,1072.2,191659,130576,1296.3
264902,239189,1134.1,186101,121625,1284.29
335152,256955,1335.64,272994,178415,3141.28
212538,214783,1013.33,308305,189080,2579.3
297413,237174,1284.11,260027,172668,5573.1
187501,186802,1027.84,257710,158705,954.552
241350,180280,1370.94,338327,208580,1284.8
275162,251982,1118.22,280988,174160,2317.78
332447,214957,1583.73,245443,182278,3716.5
270532,245459,1128.61,428863,304766,5925.41
256444,243378,1078.98,240887,169291,1540.79
237568,207569,1172,290873,184755,906.902
297116,329785,922.562,461052,295571,10895.7
227806,230497,1012.04,230511,131758,600.855
242646,205365,1209.92,262427,134250,2573.24
303587,255260,1217.89,301672,199078,2959.99
196730,204103,987.04,193792,136084,5104.72
218255,154463,1446.97,195319,152778,583.135
293480,234604,1281,329552,202752,1461.21
278952,197990,1442.77,314785,229675,404.723
247604,223282,1135.55,274277,173848,6003.78
244697,188737,1327.62,168622,107805,1597.43
325487,241894,1377.9,315833,180412,2870.43
180018,192286,958.695,186773,129981,825.412
235872,237882,1015.35,201630,135102,1976.42
236800,260403,931.193,332325,210358,2307.86
308379,263218,1199.7,285379,173215,1264.26
371757,254665,1494.83,219419,147581,2811.9
241645,193508,1278.75,260118,153614,1377.47
222546,211142,1079.34,269932,171028,2524.88
338513,219390,1580.05,304802,185909,2366.79
237582,247637,982.44,433839,272101,3607.92
327848,233690,1436.6,196898,126094,1827.97
220255,250627,899.918,209759,144326,2187.89
232595,202848,1174.16,158310,115630,161.641
376338,290289,1327.54,306656,191751,925.117
268648,254407,1081.35,251490,151225,3293.18
424476,314913,1380.27,241773,164560,3708.57
434515,270003,1647.94,539509,291201,5759.1
306639,249642,1257.8,271231,186560,2814.69
422268,296559,1458.1,308654,210508,503.586
266680,229716,1188.79,260859,172126,3262.45
225069,322246,715.213,408034,257460,1179.48
250652,248790,1031.69,213653,152980,1846.42
316963,245398,1322.66,223876,145341,9059.23
224309,242182,948.45,224748,164105,1288.7
287358,210018,1401.11,274339,185351,1506.85
318603,242661,1344.49,319087,177448,4491.3
363164,269952,1377.58,262540,175038,1924.57
352860,226543,1595.01,342890,214545,1912.97
330130,287577,1175.52,333440,213024,1336.58
202451,208818,992.785,162256,112464,3175.34
181958,201635,924.084,263987,183751,2375.43
291849,228791,1306.26,389796,248376,2109.17
345200,256480,1378.26,412765,258230,3065.35
282309,230642,1253.4,219756,160353,1774.2
181484,216382,858.871,194051,138440,1400.07
260753,171626,1555.79,265952,165171,1056.16
176458,205505,879.268,179701,129003,1543.35
189021,238033,813.155,325972,183022,2201.74
248586,243775,1044.24,311925,206031,1984.76
346949,282636,1257.02,305192,200726,10831.5
217859,220785,1010.43,253306,161172,923.784
372604,262591,1453.04,376684,240164,4995.09
217379,228796,972.919,227485,155520,1504.65
384731,225382,1748.03,294573,212139,2602.15
356255,245531,1485.8,334353,211291,196.533
324276,248334,1337.18,271162,179213,1838.33
267850,278221,985.843,235596,165685,2266.1
221959,259478,875.956,337781,217673,1582.57
210706,220571,978.213,348617,229374,1712.3
269254,178874,1541.41,200849,121143,5735.73
284465,244372,1192.02,293966,195918,1166.59
324087,242582,1368.09,269156,205532,317.526
222397,224574,1014.1,240903,156029,3615.81
176227,141859,1272.11,260361,205774,68.9892
366631,224085,1675.43,308430,182016,2582.81
248750,229672,1109.06,321172,191806,1321.57
178162,204659,891.432,272105,164505,2015.76
228850,236362,991.46,223555,152472,871.34
330271,256207,1320.05,237448,167908,1425.7
500671,359480,1426.19,312774,217980,1490.37
332701,234061,1455.57,299792,196577,2697.82
256514,216971,1210.64,294660,199215,1247.43
257420,190456,1384.09,405718,249902,2841.4
250257,208910,1226.7,250491,165752,4449.99
