"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
213223,223080,978.784,308809,196661,4608.69
209737,150090,1430.96,228053,166769,198.886
362768,259758,1430.11,189791,131707,7193.24
227817,213895,1090.68,195946,139870,3009.42
375449,258186,1489.09,344000,229215,5746.8
474240,284851,1704.84,596492,358304,22953.9
339886,225110,1546.14,253879,174666,6028.62
252267,207690,1243.79,192714,130645,2804.66
226047,212129,1091.19,216117,145422,1438.38
404962,256205,1618.58,243083,164496,8834.18
388688,257367,1546.53,334239,223147,1803.68
190712,163142,1197.09,174602,122753,3605.39
306056,244144,1283.71,282484,184142,3931.82
282171,225097,1283.64,260157,169422,1830.82
282011,228652,1262.98,168378,117539,6522.52
236392,227640,1063.4,284723,195076,4248.97
193268,182092,1086.87,209164,146207,6510.74
243642,179492,1390.01,257616,170293,12494.3
383971,228083,1723.89,388896,262570,9403.87
368199,263952,1428.43,536348,370086,5559.76
253004,223501,1159.2,285734,198819,4050.19
314623,214277,1503.57,215058,141096,3567.64
344236,221911,1588.52,407169,243248,2742.95
254486,209534,1243.72,226380,160660,3538.03
351162,260290,1381.51,315225,211326,6531
202390,154198,1344.08,301603,163540,16153.6
280497,255351,1124.87,219859,156504,6773.69
307684,253989,1240.5,407846,261810,8127.46
299390,254853,1202.97,355519,235375,9013.37
309359,218228,1451.64,312130,203851,6604.66
328501,222532,1511.65,262387,178115,7029.52
239421,269798,908.726,209754,149077,3006.3
246213,248592,1014.23,349537,240646,5051.17
269068,222350,1239.18,191160,141145,1904.81
422929,253758,1706.7,395120,242752,8031.39
176024,218893,823.474,284014,197701,4675.99
385620,306448,1288.59,583826,318320,17241.4
276076,280388,1008.26,290132,175549,4040.51
283959,250925,1158.83,473290,309166,11629.6
242245,208920,1187.34,262790,182977,3506.48
237814,216864,1122.96,328730,224029,3874.71
241590,207944,1189.73,456887,227641,14222.1
528342,321940,1680.53,396926,238412,20194.3
232899,188368,1266.13,188368,135929,6860.23
203916,215838,967.461,189034,129867,3968.26
351078,201090,1787.79,234414,140103,5613.76
393927,275486,1464.28,301363,186586,7904.72
333629,243058,1405.58,202621,140885,2791.72
271027,206130,1346.4,299608,200526,1954.02
203559,237077,879.243,287375,198840,5948.6
272810,225574,1238.46,336081,226073,8236.81
369577,258341,1464.94,200388,137535,4867.48
253055,237661,1090.35,230163,157815,2446.47
248444,232524,1094.12,163451,120491,3616.11
280712,293848,978.25,283791,185870,5794.26
260017,207520,1283.04,265222,195624,3409.93
218675,214302,1044.92,398651,229385,34516.8
307080,235429,1335.67,454408,255429,7213.39
272549,211856,1317.41,195549,143112,4519.97
175154,210940,850.294,296836,161125,4848.12
270633,242344,1143.53,361517,245796,3860.6
254423,234085,1112.99,373609,227718,7067.2
236456,248160,975.701,188259,130977,3331.31
288804,197962,1493.91,232891,149073,7756.81
243149,213372,1166.92,298674,197196,3195.81
215721,211303,1045.44,190174,139574,3926.91
244873,207802,1206.68,213438,142039,4222.13
326707,238443,1403.07,286060,197864,2725.4
323233,234670,1410.49,465057,266050,54152.9
394020,241226,1672.62,441390,279141,8090.17
313051,245002,1308.42,421948,269238,18880.1
247461,220437,1149.56,336510,201351,8425.76
328979,243868,1381.4,449806,294291,4463.58
182237,183221,1018.53,194789,149639,3087.56
319297,275454,1187.01,470143,283997,18776.5
329570,255209,1322.37,319664,229285,4501.02
221150,211381,1071.34,249896,178045,6891.08
290318,244883,1214,371060,216440,20071.4
289034,226652,1305.86,232991,150461,6397.1
208579,199160,1072.42,216669,158340,2161.64
228940,191855,1221.98,202674,136678,12957.5
390728,270840,1477.32,295541,200205,7356.86
270108,256424,1078.68,338249,215329,10486
249842,279236,916.221,286885,213820,1828.86
306719,271544,1156.68,439174,354369,29947.3
275342,199294,1414.78,357534,247875,769.676
261517,239594,1117.7,262275,179807,6910.7
227446,239507,972.444,280956,199576,6340.4
199015,193642,1052.42,209935,147389,5418.22
351450,269825,1333.77,264096,198526,6136.78
259676,244255,1088.68,249308,178515,4273.66
274150,240096,1169.27,185239,122982,6150.4
303659,235323,1321.38,308271,201811,3083.98
310551,239995,1325.06,298395,180720,8813.84
248743,201780,1262.35,314111,199371,6234.02
312735,249311,1284.54,279329,180655,5829.75
221034,219028,1033.4,401469,263642,4679.31
416792,256150,1666.23,438002,258952,28519.1
387715,271972,1459.8,285516,219533,9135.27
184054,173488,1086.36,239092,170222,727.948
241833,184482,1342.35,231879,143777,4870.08
221025,209865,1078.46,386770,246101,5328.38
311584,202110,1578.7,323590,206108,13387.6
308682,236225,1338.09,415852,261416,20453.3
306967,217816,1443.17,366734,202673,13538.2
320407,245911,1334.25,335965,227160,8001.92
260196,224511,1186.8,193621,140433,4180.03
327606,245962,1363.92,347049,228777,9912.75
306910,225079,1396.33,217510,144850,3649.84
259112,221286,1199.07,188583,129916,3847.69
252893,240954,1074.75,318964,221158,15868.9
250305,237013,1081.45,212573,151309,6980.66
311226,249453,1277.6,428487,284615,2608.84
291719,232998,1282.11,253574,166975,7902.19
392317,297456,1350.56,406998,268727,2756.92
228087,192146,1215.55,177310,119138,3709.24
338455,243064,1425.87,251797,166250,7645.86
327022,243100,1377.52,344731,218411,6474.33
239739,159600,1538.18,366333,212448,5840.16
215037,193261,1139.41,387545,229143,1482.43
274546,214873,1308.38,209080,143458,5022.94
279581,265704,1077.51,462313,299042,3013.13
358028,272351,1346.16,266751,163971,4874.01
272227,222638,1252.11,265100,169938,8891.85
320733,236797,1387,216993,145698,7576.23
394314,246976,1634.89,521781,308166,10950
329750,226789,1488.92,194762,143237,2270.68
444696,260230,1749.91,374819,234807,6311.04
290759,199949,1489.1,192867,133285,2232.35
340669,210601,1656.43,258962,170945,7599.78
237317,234711,1035.4,240481,169826,16106.2
369947,267335,1417.08,386369,254634,6346.13
247787,163849,1548.59,315858,205590,4459.17
308295,226442,1394.16,228951,171562,16913.3
383952,232618,1690.19,254152,159832,26196.2
347760,243483,1462.57,416501,258343,17602.4
265051,232915,1165.3,180587,130171,1496.7
374305,235310,1628.91,233315,160716,6037.77
328207,292363,1149.55,276852,182860,4160.78
267250,222205,1231.61,266157,176147,12127.7
340821,234014,1491.4,219515,149973,2988.14
287772,220459,1336.68,322069,203130,2755.57
507969,310575,1674.86,509204,306789,19667
395692,248729,1629.04,261631,146348,2697.1
361156,216701,1706.65,288553,184698,3277.45
325106,225158,1478.59,318118,227684,2002.96
214374,164400,1335.34,184693,118665,2218.58
460408,318223,1481.56,324554,215865,3805.09
497742,312895,1628.98,273701,157162,8190.83
260065,237375,1121.91,182237,129878,986.301
345057,262071,1348.29,194898,129718,7466.98
358074,245061,1496.26,244558,170235,2606.46
401229,288002,1426.59,238240,162610,2592.78
314916,218148,1478.26,282304,175259,12304.6
227047,183175,1269.3,301922,211764,1085
322042,229599,1436.33,278049,185673,1982.62
476045,278724,1748.96,370586,246226,33040.6
272704,211998,1317.26,174066,128324,2306.18
327810,242127,1386.41,190762,129486,2983.11
283025,220010,1317.3,221186,162350,1578.22
204164,194845,1073,255913,173261,7464.11
176060,215477,836.695,198422,135087,965.362
321587,286342,1150.07,292373,192527,2804.98
296980,200886,1513.87,173821,127887,4131.19
380621,250168,1557.98,214702,143599,1980.01
364492,212962,1752.62,227301,127274,4500.43
219028,194680,1152.07,181443,134450,4895.86
328688,249716,1347.86,290486,162635,5928.89
168632,175312,984.979,193381,128168,1559.58
291821,186245,1604.51,263998,157999,11710.4
370114,242905,1560.27,258116,171426,1808.9
281092,196368,1465.87,199616,143754,2592.21
227785,210959,1105.71,372179,247363,3749.19
250291,236454,1083.95,198583,143742,2773.53
351781,248653,1448.73,271804,182016,4801.12
386338,267731,1477.66,258128,169419,8500.76
277402,208678,1361.27,360262,182298,7204.23
442916,274544,1652.05,411573,233564,6448.33
393070,238877,1685.02,554847,293578,12276.1
208901,172608,1239.31,155551,102558,3238.72
439960,301421,1494.67,462433,297357,4386.04
281469,190334,1514.36,325394,174023,5335.14
307294,254437,1236.75,363997,225175,7698.42
262128,167941,1598.34,209023,144693,1350.6
230805,246585,958.47,335977,251993,3307.39
221318,200799,1128.68,208007,146546,1900.88
318545,252487,1291.94,238027,168658,4922.06
299544,248850,1232.61,269369,183770,4632.01
209635,166842,1286.66,276356,152448,10307.8
349857,248451,1441.96,464666,278299,18097.4
285731,214710,1362.75,271269,187516,2698.76
271853,254859,1092.29,334412,226584,3876.63
316294,254554,1272.37,481707,263704,6824.95
333718,287460,1188.8,218805,152059,6415.33
295769,227117,1333.56,339117,235563,7259.38
348313,215514,1655,210968,136173,2066.32
165368,218606,774.64,243479,170650,4275.94
218797,264162,848.153,302442,197056,4481.99
334422,220351,1554.15,512828,264333,3902.18
283777,236470,1228.89,443400,223317,6713.06
300146,246555,1246.59,399570,225818,3579.61
169868,210127,827.831,211211,159405,2656.08
336942,259841,1327.85,503404,321036,996.41
308219,231463,1363.61,279002,199946,3987.19
370253,223406,1697.13,277270,180351,6852.08
287600,245876,1197.79,223000,141092,1007.88
274555,249698,1125.94,475236,281697,3354.52
333484,280705,1216.54,260653,178472,6253.45
283295,251664,1152.74,349371,238953,2676.06
320925,229087,1434.55,330044,240772,489.963
323625,302455,1095.7,494879,324009,2356
314902,248086,1299.82,446368,263892,13648.7
310451,256824,1237.85,313808,219561,10300.1
247776,240199,1056.33,207333,142834,1714
276032,241899,1168.51,297626,206185,7496.52
227201,199126,1168.41,281910,205340,4653.21
359968,250479,1471.65,361554,231622,6270.03
519463,346698,1534.28,481404,311662,14420.3
249458,241872,1056.12,232212,157887,1702.63
256165,235090,1115.8,208354,146954,5293.81
379494,268786,1445.78,282323,176859,4635.9
289013,222705,1328.89,204109,144555,2612.76
243927,195638,1276.79,251504,171542,3921.95
202787,178877,1160.9,206708,131104,7634.14
326747,218966,1528.08,266196,168730,2629.45
305652,224904,1391.7,231975,160152,13025.3
277796,279661,1017.19,367967,250453,6647.09
237818,184090,1322.87,280490,188324,6456.32
227507,224045,1039.84,303273,202695,7298.44
296738,244701,1241.78,331716,220269,11368
277611,252049,1127.85,210431,146353,7274.32
219594,212816,1056.61,281407,204956,5987.96
354711,290201,1251.63,552751,336558,8176.99
206928,216770,977.514,381526,251842,5739.89
298940,221931,1379.34,272249,192739,5550.12
252518,210990,1225.58,311951,202676,4576.71
202404,162931,1272.1,304890,215432,4381.71
161870,195602,847.415,239208,170832,1490.55
190425,194205,1004.09,240807,169331,4697.39
369061,238001,1587.89,247086,167128,20805.4
208481,228984,932.342,272115,177321,2412.98
248961,285630,892.556,320921,226644,8796.36
278110,235544,1209.09,268489,186537,2107.05
258627,300735,880.641,490110,321060,13684.4
202927,220879,940.802,290823,177448,3929.64
333718,283519,1205.34,306675,203305,21088.4
207162,199423,1063.78,173275,122698,5036.89
241070,243998,1011.73,254189,189604,8259.16
395206,346231,1168.87,403380,255038,5692.44
348654,250989,1422.49,338428,210373,3742.09
190096,224925,865.451,323457,211815,20514.5
311978,231430,1380.43,317457,203167,11848.1
333484,318822,1071.11,404690,264351,3591.7
226190,178552,1297.2,160265,118479,2150.56
288379,317932,928.827,272395,169299,3563.4
249023,217445,1172.74,355718,256955,9979.72
390279,261218,1529.94,439002,263186,5944.69
466567,267120,1788.57,496547,268856,8164.94
341176,210561,1659.21,282437,190762,5882.31
343787,199288,1766.55,355176,197746,25245.2
202867,214039,970.581,352012,237259,7411.97
305700,220950,1416.81,367844,243038,6277.01
258071,254941,1036.59,354620,239960,5807.59
231414,229299,1033.46,305748,199155,4627.86
215280,203864,1081.38,207255,141208,4549.51
307808,226232,1393.29,316389,203548,15871.5
398122,227885,1789,362804,214693,5943.1
301944,257346,1201.47,189681,132948,4826.89
301882,200446,1542.24,281780,180463,2173.19
254457,262245,993.607,343338,237063,13487.7
309741,214381,1479.52,346474,210021,6096.02
292774,223033,1344.2,370804,267217,3648.83
329288,276664,1218.77,465264,284148,13305.2
418333,249177,1719.15,405354,244822,4518.51
196848,227922,884.395,230679,168106,4604.79
227861,201058,1160.52,169529,124152,1106.99
184421,193643,975.246,281867,205275,5405.56
311031,233290,1365.24,252179,173552,4764.5
285144,206812,1411.88,225153,157139,4293.35
342156,259349,1350.98,258587,184235,8991.83
338986,243230,1427.16,276201,171370,2630.47
335015,231938,1479.09,449740,304608,7203.35
229532,229166,1025.66,382965,241573,2407.63
284822,236337,1234.08,232374,166640,4989.94
363473,254392,1463.12,350485,237537,38529.9
254624,219295,1189,341766,222976,7840.92
402954,282772,1459.23,337972,233234,6177.78
237711,240362,1012.71,207439,150505,2195.47
356730,256137,1426.16,321972,209184,11001.6
277835,242064,1175.36,223530,141345,11422.5
308082,279479,1128.83,278128,191036,4528.1
438799,250519,1793.65,332086,202480,27182.5
340632,213322,1635.13,320868,208409,13032.3
263656,216559,1246.74,334830,221110,2290.33
202177,201159,1029.22,207124,143254,2443.59
264932,223242,1215.24,441764,289806,10222
299523,258565,1186.23,365388,239935,14484.2
449206,280142,1642.01,413894,258439,11825.5
279447,210732,1357.93,282530,224179,1631.39
179156,218253,840.581,231643,164803,3361.8
378888,296772,1307.35,452372,319243,6676.32
495827,301002,1686.8,406657,251987,19083.5
190290,180072,1082.11,224485,164192,3847.2
329710,239413,1410.24,334689,229583,4995.12
181458,206569,899.525,218178,158826,3074.9
250142,186409,1374.11,251840,163707,3651.09
258646,201032,1317.52,205292,137634,13012.5
281988,249079,1159.32,396475,297331,5103.94
231221,224155,1056.29,181627,134323,1457.34
366929,276526,1358.8,395672,243466,10640.7
292388,247968,1207.47,293632,199708,4191.8
338458,246822,1404.2,271243,184124,8489.85
348142,208937,1706.25,310348,206816,6378.34
460361,299192,1575.65,488393,284585,7316.48
346560,255959,1386.5,362277,257488,14428.5
232325,174392,1364.23,267425,188745,2929.44
297291,236079,1289.54,316510,203076,10450
281650,237143,1216.22,304620,215776,5237.55
298133,232359,1313.9,302978,186481,29279.8
229371,242562,968.321,273683,185753,5282.41
410673,239871,1753.2,498923,294034,20376.5
279947,280303,1022.72,369010,211638,8187.21
244870,216918,1155.98,206309,157964,3195.22
184882,205231,922.498,305009,205494,12771.1
261317,240698,1111.73,267316,182286,5692.2
297874,233870,1304.27,315897,215951,3137.7
412827,264356,1599.14,362338,244723,13706.1
281439,258637,1114.3,310226,196587,4283.86
362148,286818,1292.95,406442,262426,7746.64
312292,272692,1172.72,331836,224403,8446.3
326572,211461,1581.46,256643,180767,2579.99
421204,326393,1321.46,303843,194275,1772.34
385205,267430,1475,484850,305158,13113.7
224362,182637,1257.97,185785,125466,4123.26
215412,214352,1029.06,213519,148534,2769.34
418697,263270,1628.58,419521,291455,1575.96
228885,130221,1799.91,264521,173781,1645.02
293308,227577,1319.77,239521,153577,4271.93
387249,231503,1712.95,370290,232338,6034.94
263145,248265,1085.38,220262,152054,5015.62
272355,207082,1346.78,229766,156242,6938.38
232761,214187,1112.81,199254,145067,1268.17
302066,227353,1360.51,181856,132008,2932.39
267629,165735,1653.62,398926,284500,5413.49
295500,224807,1346.05,191739,139600,2419.2
245842,224036,1123.68,327584,209986,12501.7
323981,215074,1542.54,267902,181281,8923.8
223828,212535,1078.45,260523,174506,5184.89
173144,220695,803.394,298142,198566,12517.3
314101,251302,1279.92,289678,211084,27879.9
200049,244774,836.911,204994,145372,6094.95
325353,207681,1604.21,456038,284632,6136.92
322212,238592,1382.93,296659,209593,4328.85
285407,232535,1256.86,239038,164892,3814.06
420149,323700,1329.12,303506,207866,5427.38
271175,235530,1178.98,351404,212513,2939.82
310276,255415,1243.98,300627,194386,6298.43
370554,279487,1357.69,366068,243766,48662.6
381390,256923,1520.1,365508,234585,35863.7
308018,245486,1284.87,350292,250124,9760.51
392270,258954,1551.19,318394,222022,21308.2
350051,260414,1376.5,353664,217791,7104.59
275355,227368,1240.12,297658,195559,7907.39
190018,224629,866.238,289179,207451,5177.32
243692,212506,1174.28,302314,221458,6206.28
513777,339248,1550.8,516718,311282,71164.1
276554,211516,1338.89,245873,170779,6306.94
307878,279776,1126.86,258167,169512,9571.05
303917,261489,1190.15,268065,170555,7137.11
242873,258287,962.914,247070,174867,4077.7
278618,246398,1157.93,366858,228006,22172.8
202096,202653,1021.21,297509,176168,9465.7
167784,168302,1020.88,210308,133282,10505.8
336905,209776,1644.63,223985,153048,12282.7
175254,226704,791.608,236588,168198,8158.66
206705,189461,1117.23,270485,167957,5026.69
371104,239634,1585.8,289728,189596,4217.85
413838,273685,1548.41,438089,282751,11508.6
238543,231589,1054.77,386331,251181,13149.3
308034,214785,1468.57,379228,247441,10228.9
288743,206375,1432.74,223455,151274,5863.28
280328,178305,1609.92,261071,166430,4544.04
396135,253010,1603.28,348486,241400,1198.44
321763,248907,1323.74,446851,252115,18803
262592,214366,1254.4,236165,169684,3493.11
332214,241745,1407.22,296621,190904,4134.36
430781,261776,1685.15,319365,242505,4782.31
247758,179895,1410.34,283825,182108,5656.46
257833,187695,1406.7,162726,110648,5648.1
264060,246511,1096.93,314167,198409,4953.05
234567,218004,1101.82,330410,168234,2973.89
405317,299810,1384.37,360904,221441,11305.6
310610,217959,1459.33,228012,154006,2837.76
361178,240291,1539.18,262813,183521,6354.88
294103,245166,1228.43,322974,220700,13533.1
213136,209170,1043.42,300776,193734,6616.09
215009,172438,1276.85,225277,162991,4326.18
521054,310536,1718.19,358606,212919,9820.99
419458,253372,1695.26,394004,246099,3417.18
324774,252210,1318.63,203070,147706,7305.62
297908,190270,1603.33,330062,174660,2986.77
314148,248983,1292.04,258760,179808,11701.8
255032,175836,1485.23,207577,133690,7494.23
301605,214250,1441.52,188550,126177,1393.3
438538,269167,1668.39,247429,159122,12140.8
229059,170383,1376.7,172496,116790,3489.2
515954,344687,1532.83,368885,218254,7074.5
303461,194573,1597.09,182782,122287,2310.45
230103,210814,1117.72,328333,160895,6043.34
385098,251188,1569.93,223128,150843,11038.4
389116,331649,1201.44,256240,143570,5426.88
555372,315129,1804.66,391848,232555,1152.63
168464,109871,1570.19,192958,109683,295.091
400423,249189,1645.5,259302,177824,2649.13
328198,247283,1359.08,253332,171155,12526.5
344423,254934,1383.48,223790,150666,2684.91
453590,293256,1583.9,452812,296456,10571.3
469768,294904,1631.23,393791,252004,4775.23
473646,269878,1797.2,259610,134951,2344.64
258872,218673,1212.25,234492,159921,1773.35
179730,173681,1059.66,176498,134030,2198.56
460021,278162,1693.49,345190,206218,3890.51
352993,277579,1302.22,357536,233335,5984.31
161643,185203,893.744,235061,160555,748.677
383490,275314,1426.36,233285,149952,10232.5
370059,255451,1483.43,219916,142572,10255
219237,174389,1287.38,182652,110691,7805.33
373133,237002,1612.19,338685,211005,5257.79
323690,255666,1296.46,297327,194104,1293.04
310552,238692,1332.31,396566,249101,8105.95
211933,159143,1363.73,186493,125789,2705.66
274790,244731,1149.79,291986,191840,4039.02
312132,244797,1305.69,348925,267346,459.584
243938,235551,1060.49,286555,150034,7814
416296,259734,1641.28,307058,208207,3867.68
198989,206396,987.271,228444,150860,1110.48
176625,160232,1128.76,236077,160940,9931.61
213035,167874,1299.48,284911,177449,2410.09
364689,236846,1576.77,356849,243425,9031.45
353474,224242,1614.15,262385,178329,4757.84
234917,217478,1106.14,214169,152026,2662.72
413634,273656,1547.83,418447,264112,9531.31
364130,267464,1394.13,193399,136643,4533.83
295627,217746,1390.26,189619,135238,2238.53
357485,278918,1312.47,218128,148092,5133.87
368688,256460,1472.13,193652,137210,7552.02
310499,195445,1626.84,183449,121316,3308.06
538058,313921,1755.13,383172,226091,15269.4
296395,192009,1580.7,167985,125936,1316.05
299902,215795,1423.13,313720,215230,1625.21
252837,265750,974.265,404030,252787,6390.78
228616,215046,1088.65,260888,169509,3599.28
363163,257486,1444.3,299096,209990,4867.9
299383,222437,1378.25,201945,141262,8038.74
308508,226192,1396.7,227350,152756,24087.9
322523,259764,1271.42,373860,220026,4430.14
294411,222064,1357.66,192397,135414,3278.45
391300,312396,1282.65,449350,270445,7918.8
301842,261712,1181.01,492502,294035,7664.31
220542,173243,1303.6,287498,186301,3883.05
282219,249414,1158.71,304528,210036,4918.12
227139,186452,1247.48,197259,133807,1814.6
288018,239580,1231.05,302156,196821,1701.65
448763,277946,1653.33,363666,232173,6553.99
247012,244879,1032.95,193859,147223,2598.99
404501,281740,1470.2,312449,203622,7205.27
389781,269888,1478.89,453494,290304,7726.95
280040,257313,1114.45,232156,155574,4165.96
184296,229624,821.888,279797,179348,6328.32
195995,184514,1087.73,231170,165124,2084.39
289538,246883,1200.94,271785,181013,9003.33
268011,200982,1365.55,330678,198837,18017.8
274515,193557,1452.34,267304,181409,15166.1
253703,196408,1322.77,256744,186396,6404.6
356702,235851,1548.72,335884,211712,15731.4
215664,175975,1255,160608,119988,3449.55
247602,193951,1307.3,235689,146582,9533.56
381898,219774,1779.43,438826,268892,6834.35
235347,258681,931.635,329464,220288,7953.89
247226,208887,1211.98,289709,190860,4628.94
446857,330535,1384.4,458941,264944,22062.3
246297,201983,1248.7,276690,187721,2186.04
320828,227196,1446.03,189737,140506,2803.35
159514,161359,1012.34,225461,149626,3351.48
292500,215526,1389.75,326636,233708,7270.49
232701,211997,1124.03,222825,155973,3650.13
278055,250670,1135.89,246946,156711,6345.17
211806,157374,1378.23,312456,201559,2820.8
394662,259126,1559.64,557923,315109,6169.44
295250,271977,1111.63,519111,307687,1065.3
184345,197824,954.228,236688,171849,4805.1
214083,171228,1280.32,357735,214176,2613.05
287943,221994,1328.22,356220,197836,10960.7
372339,250983,1519.17,361757,252315,4743.77
366925,220220,1706.19,434902,274772,3210.09
318091,270962,1202.11,350160,235368,6496.38
315251,210000,1537.28,271843,190113,2541.35
390313,242838,1645.91,305664,207674,3875.28
281339,238176,1209.57,298225,176452,3096.96
486233,359280,1385.83,513700,310308,15641.5
307561,233186,1350.62,378006,246652,8217.14
483731,281304,1760.92,507844,285299,21701.3
344794,249987,1412.36,318558,192465,3294.9
215290,220234,1001.02,213220,151223,6326.73
224072,261817,876.378,228220,165041,4220.18
390887,267801,1494.65,256351,171521,3808.43
179120,224876,815.657,234949,164050,3217.43
312583,229986,1391.77,303206,202947,3253.56
225482,184038,1254.63,316058,199009,2246.2
216776,185040,1199.62,278967,196141,2358.54
309950,196287,1617.02,229786,162631,3163.6
195909,196766,1019.57,204907,143837,3974.76
310928,222823,1428.93,399268,271812,5769.65
292595,237940,1259.23,470950,245381,6681.68
183290,192780,973.606,199085,145480,4020.08
270124,218429,1266.37,428845,229982,11913.3
365408,250514,1493.65,239987,159872,5500.08
284561,209977,1387.73,220588,145292,10148.4
260271,209417,1272.67,377062,216133,8997.66
418868,255393,1679.46,494260,316437,3177.31
229359,184728,1271.45,258644,183240,6521.27
257885,225138,1172.95,343336,227032,5008.97
323528,217705,1521.76,507759,333998,5514
221112,205775,1100.35,277609,190270,11251.5
350573,214996,1669.77,466006,277832,8866.3
321036,235876,1393.72,224923,154090,3604.77
299253,213998,1431.99,417012,279064,7378.26
454488,258749,1798.67,399587,265762,6632.15
351818,233286,1544.33,263643,183268,8840.61
344584,239481,1473.42,370650,245849,6324.79
298174,221569,1378.04,206400,133625,4092.41
277249,193322,1468.56,325792,211827,4855.07
269496,237895,1160.05,231329,147132,3154.66
424222,261143,1663.51,405102,242041,5650.06
301845,231863,1333.11,221744,147611,5874.64
312320,212346,1506.12,206946,143841,7625.06
337549,241195,1433.09,282264,201700,7405.79
360567,209832,1759.67,388026,243179,1709.53
251670,199019,1294.92,191748,134170,7869.79
199821,194624,1051.34,178023,138606,270.128
236156,235444,1027.11,192460,135611,2958.99
204475,202272,1035.19,336302,241700,9346.65
239974,183928,1336.03,279458,178141,6202.19
295868,242022,1251.85,304168,204970,5870.33
475195,306638,1586.92,495134,293453,6206.78
257707,214772,1228.73,324003,231427,12880.6
255646,214794,1218.77,360203,249117,2895.37
261964,183919,1458.58,365854,240014,5149.93
289810,204041,1454.44,221652,154603,4893.66
273911,205902,1362.26,370114,235467,2256.53
322856,216714,1525.55,379074,239573,13113.6
276871,234000,1211.65,260815,190773,5443.35
263924,233159,1159.15,264016,175778,5169.75
214490,199591,1100.48,170563,125785,2887.81
318787,219313,1488.46,307775,192765,10839.7
333564,260329,1312.07,247882,223720,2493.88
230459,229414,1028.69,256821,167525,31222.2
305625,240552,1301.01,181859,124801,2688.03
252936,197338,1312.51,189722,133160,2982.42
393321,269586,1494.01,305778,190540,7565.71
290927,237830,1252.64,211315,147845,6027.54
341592,251241,1392.25,252351,167399,3240.9
345116,261120,1353.4,269654,196457,4747.49
404554,254421,1628.29,325955,186004,5585.14
221655,227236,998.866,303102,202040,5277.97
214821,191810,1146.86,217848,151832,12074.7
421974,262583,1645.62,277502,188211,5078.19
310647,226836,1402.37,282335,183636,422.164
323328,240776,1375.13,220523,157089,7388.77
174396,196158,910.421,208832,146090,5231.21
172899,193416,915.374,298092,208501,2584.81
336478,274058,1257.23,364881,240092,7551.47
209460,179833,1192.7,272451,181205,2704.7
362891,261542,1420.84,300999,173466,6539.75
235702,224929,1073.05,236552,166079,2764.1
387143,283832,1396.76,479064,311181,3798.59
246731,213867,1181.37,198652,146193,2602.43
176368,186010,970.93,182548,131559,7250.16
430406,301960,1459.62,461331,298408,7897.37
350038,259370,1381.97,363235,246054,8615.37
298814,281401,1087.37,325731,221113,11704.9
261893,225473,1189.4,349464,268089,1593.85
194917,190733,1046.49,235572,145398,4252.14
261539,272756,981.901,269806,185282,33579.7
170823,206167,848.478,277689,186494,8782.65
262664,257262,1045.52,248151,168194,5668.8
421193,289097,1491.9,512309,301111,12426.8
281885,238830,1208.63,356563,248562,15358.7
272858,236734,1180.28,368898,248141,3046
214385,273198,803.571,210610,141746,4778.21
374322,241246,1588.89,456549,264237,48812.1
211656,189289,1145.01,178207,136327,713.454
179668,219240,839.169,190136,129329,5533.09
298705,273397,1118.81,193875,131676,7196.01
403002,287682,1434.49,273395,171488,4311.85
277829,241889,1176.15,385406,250991,2863.61
299050,281916,1086.25,346809,229804,4614.49
330902,223506,1516.05,298470,189776,3318.9
373743,271145,1411.47,243644,162483,7133.02
235122,230048,1046.62,278368,181865,3652.33
306578,221910,1414.73,280231,189610,5270.14
198957,229273,888.604,224232,166502,2764.36
287695,251376,1171.95,270013,168620,3904.95
320100,229592,1427.67,259274,172797,9358.22
252377,241082,1071.98,179981,126516,1564.24
418577,253814,1688.77,329752,217698,4986.69
394346,231431,1744.89,329696,219807,4927.62
290851,234761,1268.66,252852,154919,2012.12
459238,269032,1748.02,472189,333901,15725.9
333961,225520,1516.44,202824,132211,2919.5
190817,202235,966.2,221582,152137,7306.83
243780,203890,1224.35,212235,145159,5863.25
335799,248565,1383.4,454502,269292,18322.3
244125,239416,1044.17,359711,240592,10009
201462,194106,1062.81,242934,159326,3022.89
252463,218753,1181.8,201719,136649,2386.58
266025,254377,1070.89,228283,153777,13631.4
329110,275413,1223.67,319664,213454,11858.6
272898,221084,1264.01,371742,162712,10311.4
213068,256922,849.218,408036,229347,6307.6
263567,216270,1247.98,260765,167505,4632.04
195920,193814,1035.16,194699,130271,4090.98
253530,260214,997.718,446425,278226,30831.4
254838,244913,1065.5,375226,244215,14152.2
294372,199904,1507.91,266088,190505,3866.2
359911,229301,1607.3,377303,229316,6762.6
226500,233196,994.612,216986,156248,3538.05
215045,250703,878.379,376621,269267,4135.78
289693,261612,1133.93,204521,153820,5986.6
378951,262497,1478.29,391865,237499,4752.36
265652,221032,1230.76,338266,236217,1170.82
504638,324442,1592.74,455339,283092,11295.2
314188,294256,1093.36,450523,256892,14242.3
341498,272264,1284.39,278927,173956,1993.35
274070,199064,1409.83,221982,137773,1541.45
304445,252234,1235.97,268240,166932,15770.7
403039,257753,1601.2,369952,257381,1282.32
363322,253105,1469.92,317187,214391,635.576
267298,233447,1172.52,224727,154367,24060
208982,248048,862.754,303130,200885,6401.61
