"FSC-A","FSC-H","FSC-Width","SSC-A","SSC-H","mCherry-A"
291885,234204,1276.22,180293,116375,533.212
203450,230094,905.451,203545,132385,742.386
277879,276508,1029.09,502279,251790,810.523
354443,266857,1360.09,415544,217054,672.255
237256,237985,1020.87,225365,149448,332.489
294250,213134,1413.76,190814,127577,193.323
207306,208705,1017.14,203137,143149,241.231
355568,292475,1244.91,274409,158936,622.437
250883,269977,951.582,216302,137420,798.029
271690,208227,1336.11,199257,139102,148.026
195701,239090,838.176,233943,152869,516.074
210533,228993,941.456,259553,157636,354.488
357817,282121,1298.75,230599,144192,108.071
249425,228572,1117.44,339268,237059,307.439
268869,261941,1051.1,264197,181068,556.623
377083,292688,1319.3,411423,254107,957.293
215781,224730,983.227,239376,157327,529.856
337817,253375,1365.3,301290,187772,628.746
382911,305381,1283.99,467884,274656,839.071
239702,244530,1003.79,220470,149129,764.022
267234,211263,1295.33,200853,134418,583.828
198201,218465,929.019,229689,152758,201.231
430495,310488,1419.82,444580,246395,494.536
306460,269924,1162.62,374597,248516,619.451
315041,259450,1243.42,247598,152298,313.537
232941,215879,1104.96,228323,147560,583.486
216640,150382,1475.23,287692,160195,420.413
244376,257436,972.065,317865,192996,280.969
320794,254818,1289.14,281344,172154,694.954
291174,278255,1071.57,190834,126752,167.447
385570,280918,1405.5,205987,129656,549.95
217540,205830,1082.29,277212,191483,689.932
214199,201122,1090.59,174122,113911,404.136
269407,239478,1152,273545,167652,194.021
267525,231734,1182.19,329016,217238,387.903
322213,230118,1433.85,237435,160010,251.673
355468,284672,1278.7,386452,214172,479.912
229618,248125,947.637,291176,194044,419.666
414011,243914,1738.12,318886,190216,655.125
254098,235292,1105.86,439344,256337,228.282
393364,322848,1247.66,535775,273733,798.57
303019,216526,1433.08,191400,128571,626.103
364483,276232,1351.18,379456,219724,1216.87
245843,236081,1066.35,199299,137818,421.498
195528,249624,802.115,301762,192047,1062.54
308244,295514,1068.12,352993,218900,1063.26
219762,216220,1040.79,203434,143031,290.09
392424,314108,1279.33,465125,253412,986.565
319474,274382,1192.31,277089,166945,755.286
271859,254465,1094,355815,219032,962.388
348286,298025,1196.7,481510,283045,367.747
203116,248332,837.565,191099,126772,619.462
261407,241146,1110.05,239115,165842,690.518
379876,302486,1286.01,501759,297869,1788.56
294637,251927,1197.63,308556,200184,194.933
296961,240262,1265.68,275834,150252,514.104
210954,222182,972.276,192358,129586,374.107
260226,226209,1177.99,328002,229947,454.132
315342,296322,1089.73,299775,175513,456.678
212412,242328,897.614,215735,141023,978.805
330278,263744,1282.36,248665,147620,642.404
265750,205082,1326.93,181635,117584,321.663
195127,190911,1046.65,161700,116427,-41.8946
487535,349332,1429.13,277542,170649,182.275
445422,312278,1460.62,605461,343523,359.468
542099,344246,1612.56,391011,221845,67.8714
304118,257744,1208.24,177007,106225,144.45
371760,283906,1340.88,281817,171396,377.406
403797,264278,1564.63,224841,141137,768.877
279777,187113,1531.12,167713,108853,-361.769
309216,227763,1390.22,186346,123688,414.079
306855,231364,1358.14,264836,158488,405.099
468051,318403,1505.29,352998,210062,1291.79
397943,286489,1422.38,261992,160532,281.893
243457,264551,942.376,310460,189508,466.194
305899,285578,1096.87,253005,150103,769.662
398158,282078,1445.43,314829,194350,838.164
420637,300542,1433.21,356766,210538,451.077
433396,354810,1250.81,305064,205401,942.689
296014,223696,1355.09,298123,170679,133.89
200720,214429,958.551,266864,196876,239.634
473425,305658,1586.05,303808,183984,484.56
421482,280639,1537.94,417289,237499,366.71
483608,290020,1707.54,489496,269849,333.271
201656,251768,820.181,278929,178485,378.623
370504,244286,1553.12,254190,156387,550.134
237794,249686,975.25,294955,184341,598.5
258515,209491,1263.65,195105,138182,-21.4876
342312,262384,1335.93,188914,126729,236.899
243774,233697,1068.16,260365,166242,440.042
182069,209890,888.272,244596,182097,591.945
387494,254248,1560.71,352753,243279,91.0815
263505,243250,1109.27,229220,145100,94.8396
171136,223294,784.828,271623,178345,425.754
191135,219281,892.563,202859,137558,354.259
298894,218081,1403.46,174091,119416,555.406
204342,168110,1244.74,241956,149761,350.317
331719,258744,1312.84,311191,191095,1024.7
220086,166057,1357.18,247849,162469,424.066
319160,251521,1299.38,385712,233596,610.881
331614,212890,1595.08,237751,154629,622.031
326921,283049,1182.72,461885,284708,897.338
201612,230253,896.64,289372,167351,364.673
543846,362349,1536.93,549054,282408,720.933
198209,249596,813.187,323202,200099,549.394
232976,276222,863.697,349312,237306,-87.1658
243590,223477,1116.18,213306,135916,337.104
384650,284016,1386.87,322722,201579,97.9217
296122,228320,1328.13,247411,166823,179.555
213275,275834,791.759,261461,169095,757.244
286731,271847,1080.09,293272,182904,93.9227
257161,284478,925.69,189513,127104,1217.25
302330,280662,1103.08,222492,152259,665.929
268766,289994,949.045,310203,193855,354.661
433060,371226,1194.57,547698,297683,1202.95
266248,265014,1028.79,222646,154140,176.023
209360,220548,972.07,361437,216052,371.986
475288,300178,1621.36,505326,274634,1085.33
192950,201591,980.139,160207,109616,152.891
432962,294246,1506.77,412726,238016,480.316
319216,263014,1242.84,357412,252755,926.365
282719,208698,1387.2,384094,208375,379.097
236395,235178,1029.31,161797,107819,530.579
310655,270126,1177.66,302469,175402,699.523
251462,268786,958.008,177091,105009,271.189
320736,247496,1327.07,430437,233839,546.342
326435,255736,1307.13,283078,169692,223.469
285540,261682,1117.37,417236,257576,706.868
255196,223103,1171.34,340601,181171,646.564
235961,236236,1022.82,268550,179073,209.85
246752,221608,1140.18,225255,143529,269.98
375200,242769,1582.6,309235,192474,352.956
212732,234970,927.092,209689,135449,529.42
193530,192314,1030.49,210496,148020,163.923
189962,227202,856.164,214011,146108,275.777
229637,224644,1046.78,317883,180172,625.705
231619,238569,994.171,276365,191376,420.865
206399,242558,871.368,170640,120841,318.843
188380,154521,1248.39,190663,124109,258.227
270611,196670,1409.03,178267,114604,638.811
572321,327748,1788.15,368669,202696,657.922
308172,257162,1227.13,332831,206269,945.524
419972,280989,1530.52,295973,175864,456.488
278194,277292,1027.34,465389,279098,477.476
225112,253824,908.196,239106,159007,416.064
354207,253626,1430.1,235691,143479,305.829
501858,358279,1434.39,365244,225764,2088.57
412692,295685,1429.23,591307,318004,553.149
306796,279013,1125.99,385688,247640,353.676
235776,253802,951.277,354801,212009,1242.92
267415,253378,1080.74,255767,168362,187.02
257298,285326,923.43,304614,199877,327.266
203013,246991,841.693,282438,206192,531.859
360077,261726,1408.83,230222,148643,894.922
279135,265026,1078.52,396374,198815,608.587
351795,293398,1227.84,373843,217002,321.096
263368,286284,942.046,217648,143484,411.991
306750,276671,1135.35,190157,121040,931.367
247181,208806,1212.23,199134,135968,455.383
403723,296910,1392.41,204853,129122,815.15
189638,122016,1591.61,176378,112735,198.52
366412,235296,1594.66,339735,220884,819.495
371978,278175,1369.34,280077,170659,62.5992
256670,300452,874.791,276962,186113,555.168
223194,222993,1024.93,335967,195477,-30.4668
394452,301792,1338.4,234066,134301,259.623
359731,273166,1348.53,356885,213043,390.599
219392,181742,1236.17,202977,151701,67.9538
331060,255520,1326.73,232246,154161,51.5382
346528,310904,1141.36,286196,187516,951.879
184281,205153,919.824,172056,120626,378.519
356422,253866,1437.68,269692,161105,733.395
477798,276482,1769.62,358490,213724,675.747
331391,239864,1414.78,185037,122535,546.169
272833,226994,1230.8,165354,112324,557.307
353103,295068,1225.42,238996,162135,455.53
361387,261868,1413.17,344294,206252,959.926
283162,223814,1295.56,207274,134001,49.9745
275116,289684,972.519,258046,168086,397.003
344197,298041,1182.58,556581,326672,699.324
214568,232934,943.281,196478,138537,845.288
240799,219856,1121.58,197136,130703,316.245
362881,251929,1474.98,296281,179989,1367.97
433696,290371,1529.45,254270,200560,518.917
290605,278094,1070.09,266722,173732,555.328
242850,252612,984.442,329576,205496,510.509
339065,208057,1668.79,196247,113300,390.892
305248,301866,1035.48,368314,212261,376.899
230482,227885,1035.69,203204,143623,723.696
367358,314337,1196.73,362894,233288,147.548
406896,299085,1393.14,441463,269008,872.974
250410,258892,990.464,219998,160939,335.86
363187,228046,1630.86,293842,179986,595.686
312762,274285,1167.67,288915,178708,872.648
250052,248544,1030.24,264663,166707,431.343
253619,246144,1055.13,236880,138535,-117.878
256267,230450,1138.72,242146,161055,410.817
258947,273279,970.322,318416,202828,810.846
277159,289925,978.928,476700,291856,1546.09
339160,390416,889.562,522825,303143,1158.81
231893,215353,1102.65,239779,154781,489.155
339774,312681,1112.73,376778,249262,1474.62
282521,311984,927.316,307903,190792,1092.83
219285,244208,919.494,199343,131909,-6.97595
204409,264286,792.015,314998,189780,667.985
306414,267362,1173.58,277266,173843,902.889
285133,247928,1177.7,267256,170348,818.806
349592,271821,1317,328818,199579,440.895
306922,231094,1360.03,230327,144897,486.208
343621,236737,1486.33,277247,176758,1055.57
500273,291314,1758.53,496138,281643,467.493
391373,295637,1355.62,438810,265842,501.482
280469,286010,1004.17,275407,181083,810.931
338715,241840,1434.24,430582,253804,1141.83
343829,269873,1304.62,315848,207598,284.04
251346,244742,1051.65,251422,164982,495.378
325732,336224,992.066,412074,266495,1174.91
338449,258958,1338.36,280317,186717,497.905
262675,254644,1056.31,287101,196399,227.806
361580,276210,1340.5,305030,155513,947.991
242559,267936,927.04,369670,234611,519.328
314887,297796,1082.78,423467,271454,930.611
223270,257395,888.246,284073,189247,712.703
242172,253182,979.489,186081,121594,646.419
352032,278549,1294.16,269444,157569,308.557
217013,229548,968.097,210194,143949,493.737
261025,230102,1161.64,259331,163341,654.843
313990,253548,1268.12,344054,201513,737.876
286449,290653,1009.2,382849,228795,295.178
199637,233512,875.477,226523,147221,369.113
242444,262168,946.958,285737,183957,859.761
268019,262073,1047.23,381125,249262,1365.26
293419,256756,1170.24,331464,197239,657.597
211959,188620,1150.72,236863,138403,193.061
216766,238603,930.291,361770,209257,918.3
335653,298111,1152.98,403789,215718,1281.39
288628,237518,1244.38,226672,155908,589.115
272987,237161,1178.69,332657,203158,497.91
332246,280843,1211.43,471043,282007,1478.89
225985,265032,873.161,379052,242186,1109.78
276180,231243,1223.01,347864,195543,548.419
268910,285342,965.049,402149,213076,849.931
223068,239874,952.263,213209,137782,379.286
397964,299024,1362.85,513198,317110,1004.85
287219,281869,1043.45,346166,203341,1254.39
282274,270861,1067.17,292877,167322,277.761
441788,267358,1692.11,373918,225516,902.86
270760,230008,1205.47,307321,186100,259.909
296890,230070,1321.44,210530,137129,818.749
268496,236841,1160.87,249833,154822,859.024
208240,256250,832.152,274654,182547,690.53
282986,292590,990.407,317754,203574,586.961
221585,257266,881.985,322110,199865,619.494
192782,223840,881.946,362719,195251,251.301
305564,255353,1225.35,227570,155390,368.969
258986,258171,1027.24,415953,224975,627.674
196427,188045,1069.67,258981,170017,83.0898
238780,212917,1148.41,228068,162850,283.823
210103,223670,961.911,239182,150292,-87.0649
407771,289426,1442.72,323523,200635,899.315
182790,207392,902.562,228804,155988,492.48
293065,278589,1077.22,258074,162707,362.934
263405,221606,1217.18,210042,128489,549.624
211806,212361,1021.33,259671,182390,7147.99
237401,252162,964.065,295083,174979,402.446
219709,207358,1085.02,338009,182118,616.307
238423,232152,1051.69,247582,144895,342.497
336608,274516,1255.63,263007,152114,796.734
199985,205978,994.216,181334,112449,1040.05
383898,277601,1416.11,245474,154457,738.101
340017,244129,1426.21,237770,154910,334.557
211446,270883,799.321,332161,232487,539.694
284522,251789,1157.14,325452,220913,117.519
390269,280412,1425.19,318050,209605,631.089
266801,213598,1279.09,236511,156662,439.755
398205,303964,1341.5,273197,156586,421.214
334373,232126,1475.09,230582,154773,414.907
314910,227772,1415.77,305279,198537,198.767
366358,305832,1226.69,320738,198333,580.618
208617,166673,1281.7,191792,132838,345.492
335600,241932,1420.48,372487,221607,436.156
232348,192643,1235.07,307001,179541,538.012
289994,228195,1301.33,220876,141193,581.841
403289,280438,1472.61,307737,189500,135.45
610324,367122,1702.36,486447,240470,1121.04
180520,175879,1051.06,211137,142550,23.7655
387786,245850,1615.19,199449,133080,645.55
218965,239045,938.001,173141,114665,137.741
321136,254871,1290.27,346400,208099,357.377
382337,272317,1437.73,256938,163458,425.737
298058,243138,1255.31,196962,151219,42.066
322494,235105,1404.63,226257,144435,502.66
363074,271864,1367.59,210606,138980,539.093
201339,242999,848.467,238142,157082,302.732
216129,224600,985.409,194460,133889,254.566
401050,286322,1434.32,396750,240824,938.477
411497,307914,1368.48,348693,214815,1345.82
321004,245024,1341.53,270185,165585,16.5674
385653,290992,1357.15,246159,158007,-9.03285
457632,269793,1736.95,541147,309234,702.593
557425,336994,1693.82,541835,292729,437.129
391972,266960,1503.52,541861,316907,196.84
335848,283999,1210.98,286513,179433,1557.13
269597,230806,1196.13,166163,115082,288.288
369973,309542,1223.93,229310,144154,255.099
338018,263032,1315.97,226581,143301,593.931
194079,215908,920.485,197835,131668,279.865
392580,292519,1374.31,341691,209267,316.788
332155,266685,1275.41,308473,190481,1312.28
243038,224815,1107.04,230676,170957,361.467
261519,231050,1159.04,264199,178241,299.617
283648,242970,1195.45,268004,162846,297.966
378240,241085,1606.59,344389,218285,647.844
262837,276735,972.594,261774,172736,509.666
261335,251055,1065.96,358286,203839,608.744
244936,261249,960.063,371110,234950,100.436
514599,354821,1485.13,398930,244185,793.11
453876,268939,1728.18,528274,304310,729.664
291540,272510,1095.53,357372,238767,119.711
403499,262214,1575.78,380144,220458,187.438
181644,177431,1048.36,175305,117137,162.065
372198,268376,1420.14,406108,246160,965.967
214955,274059,803.169,417946,268572,471.924
260374,232358,1147.49,205426,139916,345.364
213546,266921,819.236,351625,183915,492.353
269362,238366,1157.18,268806,172128,388.97
205622,238502,882.851,328214,224644,844.552
242207,244326,1015.14,200363,135456,448.853
245633,231110,1088.37,383427,210740,626.609
383790,268431,1464.1,214056,160454,420.511
495989,295018,1721.58,418088,254091,1188.83
229724,199917,1176.7,339838,218419,343.351
347341,298642,1190.99,336165,201339,1161.02
237053,271278,894.83,328045,217054,473.82
322994,238200,1388.57,221997,147247,249.915
302794,284812,1088.67,286516,178239,310.833
305180,260116,1201.42,440890,263082,913.559
465361,348288,1368.23,574455,317939,1261.57
310012,313041,1014.09,419481,252633,971.468
347492,277908,1280.41,320460,200622,836.582
336914,293035,1177.34,476964,292199,669.125
291282,252525,1181.18,212532,129217,636.062
290080,256028,1160.21,260986,170101,299.276
205272,207861,1011.27,247267,164730,308.738
479191,312574,1569.87,511513,335404,1504.31
263744,253184,1066.74,234777,164172,221.997
471215,279965,1723.54,332584,206723,780.763
281760,243393,1185.42,263389,172366,302.002
320934,236406,1390.17,290113,183333,125.915
275333,277316,1016.69,385426,245167,463.3
278776,232892,1225.77,172604,113474,348.138
213371,230258,948.909,215853,143665,358.002
420588,255488,1685.77,317670,197323,416.797
195347,267481,747.848,327691,195769,280.309
271676,245521,1133.09,200201,138998,667.433
164113,254995,659.045,257692,153423,370.829
248264,218909,1161.34,252592,163537,823.535
239096,223636,1094.81,269981,179637,635.321
423810,294860,1471.84,293295,178346,402.565
344410,257660,1368.78,328038,201377,599.008
309314,250628,1263.79,333414,193690,868.887
442181,304296,1488.04,391576,234501,457.003
269729,227216,1215.59,187841,122285,93.1959
294152,285353,1055.58,274452,172222,1704.84
248886,239292,1065.07,245315,156103,190.142
271746,232299,1197.9,279728,189373,558.451
180477,224308,823.917,193235,131539,132.029
275410,274395,1027.8,368318,216641,355.956
197134,270255,746.963,233229,151270,214.458
315332,297454,1085.57,388595,274836,1723.95
417608,315267,1356.42,338199,206719,570.067
301344,258832,1192.22,358372,202410,803.746
189134,213859,905.624,200538,138895,711.172
374438,274854,1395.04,267435,168604,1214.06
263718,271770,993.666,341472,179878,345.735
276658,215800,1312.83,202936,135198,297.507
274966,210167,1339.77,199760,151750,326.427
406839,283317,1470.47,207415,124437,723.722
389438,261972,1522.26,429237,209829,351.752
399874,295274,1386.76,361317,216440,337.111
281781,220775,1307,226114,142968,324.846
381244,313725,1244.4,299794,178793,1056.47
184024,215966,872.567,271550,185316,508.459
230136,229746,1025.74,273373,178811,261.936
215991,159469,1386.99,396740,222947,585.443
254257,275694,944.398,273468,159905,730.191
277219,278113,1020.71,355957,202774,412.44
278439,260968,1092.59,339958,204767,666.988
241456,225326,1097.33,276412,190189,179.403
426444,282181,1547.54,272330,166978,638.269
197692,222486,909.905,327644,180228,500.036
268636,231713,1187.17,262079,152014,914.514
448717,277226,1657.45,250438,155859,82.9231
495917,358806,1415.33,333533,190222,605.789
387470,253568,1564.79,251355,162199,444.922
313328,273174,1174.54,286049,175957,436.636
421394,320588,1346,246573,128695,410.417
307862,252548,1248.3,249647,161594,209.755
221667,219049,1036.24,181670,107718,-9.0154
393186,271489,1483.02,316379,191620,941.852
206104,230684,914.904,209224,130558,97.2081
269530,292419,943.853,357037,210495,213.169
309543,270726,1170.84,175791,118354,233.415
510594,341701,1530.15,588236,323361,624.503
388756,313580,1269.5,372044,224109,967.291
167397,183228,935.543,193534,117434,533.088
319791,262032,1249.75,201809,133477,761.086
348476,239568,1489.51,429900,252957,1270.19
364895,209881,1780.31,251584,149614,420.349
374645,248086,1546.42,241541,146380,472.716
235692,254740,947.444,234755,164627,446.051
363594,262208,1419.94,378306,224292,671.256
308715,274363,1152.22,275464,181761,134.425
398955,304503,1341.66,451472,258526,1464.83
296592,202643,1498.77,249682,166887,195.563
191368,192706,1016.9,337022,210625,286.48
295844,292928,1034.22,369390,228010,1205.24
497096,291606,1745.63,436239,261436,946.036
285154,265970,1097.87,299171,191342,556.289
368929,240807,1568.87,383808,291622,85.231
295997,257795,1175.75,298483,186084,1067.37
475037,289578,1679.83,390447,152536,816.049
440842,331079,1363.51,294665,182696,910.744
189879,251767,772.305,276570,188627,619.388
246222,143677,1754.9,407478,198362,1516.2
476302,304021,1604.3,333124,197706,773.705
173497,237726,747.349,183861,133556,646.028
261707,242922,1103.19,219726,139091,524.889
192873,170776,1156.55,254793,155348,256.837
253543,252213,1029.42,201650,134907,527.272
393630,298762,1349.17,388754,211819,666.547
459203,309558,1519.05,374660,212038,5.51383
310702,274544,1158.89,187199,119103,78.9549
315854,309118,1046.33,349388,192245,407.314
320276,278252,1178.67,284929,187946,335.135
324091,220394,1505.81,198334,126409,148.121
313816,256048,1255.07,275050,177091,708.358
399872,311961,1312.57,302109,209329,790.659
196232,168956,1189.34,217511,138534,218.248
407182,316491,1317.44,254940,166191,534.228
399716,277597,1474.5,227007,141545,525.569
319004,273636,1193.79,189305,100050,445.683
236620,216201,1120.71,199489,133265,337.547
270481,185780,1490.89,199354,133994,610.475
264021,267525,1010.6,300106,184075,331.189
316862,256264,1266.18,297244,186789,255.568
531551,325384,1672.82,564444,241733,1338.46
209246,248201,863.285,339618,223798,348.474
350464,281227,1276.11,388889,206717,619.529
269103,242756,1135.15,190795,126507,873.461
254940,271904,960.111,276316,171012,221.826
349585,210582,1699.98,207601,117684,425.489
214468,237930,923.032,237645,155511,45.7892
385303,253458,1556.68,237568,147185,451.152
451520,331400,1395.16,394096,225339,394.427
325473,267764,1244.71,182047,122145,181.594
390964,293936,1362.06,372729,232901,279.56
347879,249956,1425.18,397702,231580,425.28
462223,263135,1798.81,313004,178115,329.775
469990,321973,1494.77,290553,171665,421.335
388907,284634,1399.14,302332,176761,65.558
467042,321482,1487.65,480618,269326,729.88
400912,250687,1637.68,289632,163687,354.344
312414,239553,1335.46,350418,207502,1076.93
208946,245981,869.842,255997,169969,373.681
201315,320332,643.547,300519,200534,454.687
272926,269119,1038.51,270566,184521,1333
189916,192176,1011.95,246142,176992,483.9
374877,273366,1404.28,398919,230060,390.388
355870,238416,1528.52,343616,212596,750.343
313048,243150,1318.4,216219,133105,452.717
241424,229198,1078.65,198944,140174,274.337
372469,229336,1663.15,535188,245911,396.25
286570,276358,1061.86,262616,167717,452.863
248395,232516,1093.95,230736,143311,543.792
205878,230005,916.607,237790,154890,426.827
463836,352070,1349.09,508373,282108,1953.3
438557,269394,1667.02,365220,209187,377.382
291139,275213,1083.27,256203,170395,138.477
425905,331622,1315.15,468571,256809,1519.02
200516,230465,890.93,232930,149390,499.948
302398,247584,1250.75,350901,220167,473.3
365181,251022,1489.73,361398,212589,943.316
197048,162076,1244.98,243074,169999,288.797
320786,290208,1131.92,283998,182107,822.76
350491,235593,1523.41,320645,197222,652.517
305607,245628,1274.07,272633,171998,290.191
288863,263438,1122.85,301998,192266,273.487
238031,236925,1028.8,284932,230209,-51.9591
298551,238748,1280.52,289772,189261,1202.71
322072,234534,1406.23,283619,173102,443.699
322128,258828,1274.45,223334,146754,626.216
340951,312148,1118.5,241359,157610,288.94
326098,286196,1166.78,425695,258327,1356.57
373346,261491,1462.04,316394,189469,637.879
409619,283726,1478.39,365272,208892,1234.71
342466,249444,1405.89,468026,254339,696.508
207888,232699,914.83,273874,177337,340.476
305971,245911,1274.13,410685,225342,1192.4
298538,244926,1248.17,482014,284364,468.071
352717,204945,1762.34,289853,177326,467.345
185802,274706,692.601,231907,172009,136.417
202857,273616,759.207,315838,204986,953.872
281741,203811,1415.56,336150,189423,334.389
284069,240528,1209.41,402287,224340,568.785
273438,271221,1032.39,273396,160859,345.984
233146,255546,934.246,417321,186155,381.456
257692,225910,1168.09,278028,176542,532.412
318429,277669,1174.34,271640,175530,227.22
300360,249442,1233.04,250317,173939,501.939
220447,225013,1003.24,242574,148763,145.422
311433,324593,982.485,437816,244710,1513.51
304829,271846,1148.27,272835,176878,1088.87
344424,235872,1495.31,258398,172271,709.953
183550,232006,810.15,235584,164061,311.33
268664,271028,1015.08,256081,162903,1457.74
390058,281356,1419.64,288322,176186,531.692
339248,242057,1435.16,295589,174393,371.122
204254,187145,1117.62,203552,135740,676.405
268372,256708,1070.54,261148,167078,525.225
336070,283973,1211.88,242916,150145,692.73
346037,255284,1388.05,378714,229977,332.026
316589,254689,1272.88,333304,199081,1383.36
375059,282773,1358.22,541730,301827,485.193
255311,253888,1029.77,282365,184141,517.523
334597,262424,1305.62,250107,166277,533.214
263202,263905,1021.27,338608,208166,551.902
196371,175467,1146.01,174852,107637,155.504
268309,215774,1273.35,169238,109796,403.267
200870,248468,827.848,223177,154915,305.509
361644,310491,1192.71,534491,324145,-61.5378
267201,329095,831.431,269145,168150,364.384
194067,185793,1069.6,211165,135630,422.909
410126,236922,1772.62,460172,202921,343.899
213518,233027,938.281,368988,215031,401.952
379350,315406,1231.62,449808,264884,828.348
218819,289234,774.709,348365,224958,430.259
274071,274957,1020.72,284697,182234,782.694
229729,212030,1109.5,228950,154204,305.492
261276,242418,1103.67,320555,201275,278.413
375030,291077,1319.36,340868,207843,1080.46
190755,191777,1018.55,294875,204462,112.068
309859,279018,1137.2,289501,186443,575.998
297729,261398,1166.35,319812,202294,893.393
186266,199770,954.784,199102,135952,123.577
307806,275667,1143.4,221168,139990,566.041
231865,267877,886.353,221772,143584,7.73459
386645,302406,1309.27,270504,179427,584.51
302205,234418,1320.12,244532,162064,823.433
271523,180064,1544.18,278285,177706,234.628
286997,258143,1138.49,226782,142415,650.584
228342,201887,1158.22,191209,122308,136.678
262337,257692,1042.47,188160,116090,376.785
404889,327042,1267.75,436637,248452,853.975
387894,276815,1434.94,326094,180814,1179.67
422232,265833,1626.46,352085,202246,240.5
298423,283861,1076.55,300194,170954,1331.45
331914,259982,1307.35,232873,149255,455.237
376789,290451,1328.4,277513,175248,588.022
256819,222446,1182.26,214014,132101,730.752
232384,197194,1206.75,179972,114854,-22.6729
396791,233054,1743.48,511433,292884,610.289
217877,217323,1026.62,248680,163554,259.813
257273,254563,1034.91,316499,181489,664.866
289962,250114,1187.15,225877,155599,433.409
304981,241255,1294.52,219403,149270,846.821
385238,271525,1452.87,406772,246935,536.566
211788,188899,1148.1,270409,182979,466.252
274811,236213,1191.35,228699,154350,835.864
237566,195694,1243.14,163668,111700,145.883
285394,285239,1024.58,320736,185179,389.785
280618,171601,1674.55,416234,222864,1424.09
225350,251558,917.337,279683,181840,433.101
194143,251800,789.55,295880,169558,556.775
215789,249441,885.854,247404,154092,550.94
471495,279135,1729.71,445385,239762,765.678
359445,247049,1489.88,381700,220235,557.318
354848,241602,1503.99,312642,211124,771.665
175380,251253,714.786,247661,164908,869.992
233694,218503,1095.22,181381,111868,1182.8
209717,246396,871.579,407579,300800,494.108
294091,282650,1065.46,343441,210179,1481.57
312440,274063,1167.42,176738,112756,546.313
310671,252543,1259.73,351893,241626,629.639
273804,204090,1373.79,238682,154577,749.392
201407,253564,813.376,358735,217123,944.897
383630,273010,1438.92,298584,177872,351.862
315013,250153,1289.51,410765,231989,452.896
203137,250189,831.435,338970,222121,-0.822931
339582,263658,1318.88,363302,230048,403.614
197481,244670,826.519,227298,150326,555.274
378300,248742,1557.39,321319,191124,404.51
260855,234805,1137.63,301315,178808,839.106
389629,317384,1257.12,485440,280151,1446.25
277376,248390,1143.52,203196,137643,757.489
386462,282570,1400.5,381670,222285,1026.55
259746,178384,1491.12,346482,201378,260.009
261162,211223,1266.14,228563,138047,479.843
252538,207372,1247.05,389582,222162,261.334
403457,293674,1406.8,376767,218444,62.1819
454639,289453,1608.4,429425,235588,1012.03
355676,217442,1675,315423,186360,564.109
436292,346358,1289.91,476868,265622,1397.59
256488,216984,1210.47,333582,194047,261.953
434828,290583,1532.35,314044,224584,116.857
366769,275386,1363.81,253439,154368,407.326
347918,243962,1460.35,391664,233133,868.251
260002,222975,1194.08,277734,168759,314.843
321685,259468,1269.56,416452,248290,236.781
174314,173746,1027.36,237592,150260,704.137
406947,258060,1614.82,389806,239856,81.4608
325371,263224,1265.8,260792,158257,368.624
398725,294636,1385.78,442873,162591,1239.09
214891,217451,1011.96,164742,104160,734.014
301646,273146,1130.85,393514,242183,570.284
376269,256458,1502.4,236964,151622,185.015
463716,318419,1491.27,354456,204082,623.125
340832,267084,1306.77,281638,182791,786.203
203094,172539,1205.36,247487,135188,48.0446
217124,200381,1109.59,224464,152823,549.527
357028,231947,1576.23,205633,118755,530.556
273742,244429,1146.82,206260,137654,400.91
364854,251376,1486.26,195781,126249,366.644
283940,254007,1144.7,334834,216691,575.383
347396,283566,1254.52,270146,179458,590.98
217920,211633,1054.42,194976,124986,821.557
384341,268646,1465.03,279501,169672,313.204
211397,230328,939.869,180608,121910,264.847
525388,344767,1560.5,327153,181720,1122.82
226166,190570,1215.28,168574,121596,540.774
420995,269775,1598.04,251492,160404,561.452
353463,233036,1553.2,258962,163656,570.042
358575,226202,1623.26,201600,121579,591.614
388691,286924,1387.21,216464,142738,236.779
414660,312111,1360.48,396920,235188,761.855
416562,282511,1509.92,261857,166304,256.878
300897,263932,1167.43,210629,132451,749.044
207460,206010,1031.22,202434,132960,-6.12122
407531,316677,1317.8,369078,221897,718.657
351908,286536,1257.62,436384,256773,147.847
209054,240609,889.706,212893,136409,41.4596
481920,366976,1344.74,408954,223668,868.482
325874,198720,1679.28,201109,127158,444.487
466761,319006,1498.31,337895,170322,1308.53
250443,225470,1137.45,249208,162308,497.711
313822,216241,1486.1,186662,129798,219.196
507826,359214,1447.67,349037,204106,640.633
281982,251228,1149.37,287778,185385,142.535
396107,261922,1548.61,199666,129934,475.728
309095,220559,1435.09,304408,198131,73.757
343672,269095,1307.82,322956,171172,463.726
368388,276891,1362.39,414695,223129,1211.17
347716,309595,1150.1,313119,186408,374.74
268973,212568,1295.71,330533,193939,767.973
249574,194395,1314.68,323052,215836,494.136
239952,223295,1100.42,203260,132790,119.452
354867,224975,1615.26,201422,136952,1221.49
273652,248896,1125.88,304856,176125,616.589
367315,279840,1344.09,207436,135779,22.4997
354241,207178,1750.89,206102,121262,1273.93
305570,200609,1559.77,264932,179531,631.432
392794,267427,1504.05,269333,170658,839.123
417192,258303,1653.93,258671,145736,272.289
385600,321348,1228.76,375082,219065,913.117
207282,207280,1024.05,300080,162114,217.353
